"avdeling";"avdeling-tekst";"inntekt-utgift";"tjomr";"tjenesteomraade-tekst";"tjeneste";"tjeneste-tekst";"endrgr";"endrgr-tekst";"tekst";"2012";"2013";"2014";"2015"
7;Byrådsavd. for kultur, kirke og idrett;Utgift;13C;Kommunale idrettsbygg og anlegg;38110;Kommunale idrettsbygg- og anlegg;N07;Nye tiltak - driftskonsekvenser av investeringer;Driftskonsekvenser - Nesttun idrettspark - garderobebygg;0;50 000;50 000;50 000
7;Byrådsavd. for kultur, kirke og idrett;Utgift;13C;Kommunale idrettsbygg og anlegg;38110;Kommunale idrettsbygg- og anlegg;N07;Nye tiltak - driftskonsekvenser av investeringer;Driftskonsekvenser - NyKrohnborg, sambrukslokaler -  kun ABM;336 600;336 600;336 600;336 600
7;Byrådsavd. for kultur, kirke og idrett;Utgift;13C;Kommunale idrettsbygg og anlegg;38110;Kommunale idrettsbygg- og anlegg;N07;Nye tiltak - driftskonsekvenser av investeringer;Driftskonsekvenser - Omdisponering driftsbudsjettet - BKKI;2 525 000;2 525 000;2 525 000;2 525 000
7;Byrådsavd. for kultur, kirke og idrett;Utgift;13C;Kommunale idrettsbygg og anlegg;38110;Kommunale idrettsbygg- og anlegg;N07;Nye tiltak - driftskonsekvenser av investeringer;Endringer knyttet til ny rentesats internleie;-171 528;-467 052;-13 920 573;-13 920 573
7;Byrådsavd. for kultur, kirke og idrett;Utgift;13C;Kommunale idrettsbygg og anlegg;38110;Kommunale idrettsbygg- og anlegg;N07;Nye tiltak - driftskonsekvenser av investeringer;Endringer knyttet til ny rentesats kalk.kostn. (nye prosjekter);-125 450;-156 444;-214 991;-214 991
7;Byrådsavd. for kultur, kirke og idrett;Utgift;13C;Kommunale idrettsbygg og anlegg;38110;Kommunale idrettsbygg- og anlegg;N07;Nye tiltak - driftskonsekvenser av investeringer;Kapitalkostnader - Fyllingsdalen stadion friidrett;253 000;253 000;253 000;253 000
7;Byrådsavd. for kultur, kirke og idrett;Utgift;13C;Kommunale idrettsbygg og anlegg;38110;Kommunale idrettsbygg- og anlegg;N07;Nye tiltak - driftskonsekvenser av investeringer;Kapitalkostnader - Skiløyper;37 500;75 000;112 500;112 500
7;Byrådsavd. for kultur, kirke og idrett;Utgift;13C;Kommunale idrettsbygg og anlegg;38110;Kommunale idrettsbygg- og anlegg;N07;Nye tiltak - driftskonsekvenser av investeringer;Kapitalkostnader - Tomteinnløsninger idrett;51 000;51 000;51 000;51 000
7;Byrådsavd. for kultur, kirke og idrett;Utgift;13C;Kommunale idrettsbygg og anlegg;38110;Kommunale idrettsbygg- og anlegg;N07;Nye tiltak - driftskonsekvenser av investeringer;Kapitalkostnader - Vannsportanlegg;150 791;513 000;513 000;513 000
7;Byrådsavd. for kultur, kirke og idrett;Utgift;13C;Kommunale idrettsbygg og anlegg;38110;Kommunale idrettsbygg- og anlegg;N07;Nye tiltak - driftskonsekvenser av investeringer;Møhlenpris - Garderobehus. Leie opphører 01.01.12 (200900109-101);-243 433;-243 433;-243 433;-243 433
7;Byrådsavd. for kultur, kirke og idrett;Utgift;13C;Kommunale idrettsbygg og anlegg;38110;Kommunale idrettsbygg- og anlegg;N07;Nye tiltak - driftskonsekvenser av investeringer;Økt husleie - 50 meters svømmebasseng;0;0;66 732 700;66 732 700
7;Byrådsavd. for kultur, kirke og idrett;Utgift;13C;Kommunale idrettsbygg og anlegg;38110;Kommunale idrettsbygg- og anlegg;N07;Nye tiltak - driftskonsekvenser av investeringer;Økt husleie - Fyllingsdalen idrettshall påbygg;0;0;0;2 000 000
7;Byrådsavd. for kultur, kirke og idrett;Utgift;13C;Kommunale idrettsbygg og anlegg;38110;Kommunale idrettsbygg- og anlegg;N07;Nye tiltak - driftskonsekvenser av investeringer;Økt husleie - Idrettsplan;0;0;0;2 717 000
7;Byrådsavd. for kultur, kirke og idrett;Utgift;13C;Kommunale idrettsbygg og anlegg;38110;Kommunale idrettsbygg- og anlegg;N07;Nye tiltak - driftskonsekvenser av investeringer;Økt husleie - Krohnsminde Garderobeanl og klubbhus;0;1 200 000;1 200 000;1 200 000
7;Byrådsavd. for kultur, kirke og idrett;Utgift;13C;Kommunale idrettsbygg og anlegg;38110;Kommunale idrettsbygg- og anlegg;N07;Nye tiltak - driftskonsekvenser av investeringer;Økt husleie - Leikvang Friidrettshall;1 077 000;1 077 000;1 077 000;1 077 000
7;Byrådsavd. for kultur, kirke og idrett;Utgift;13C;Kommunale idrettsbygg og anlegg;38110;Kommunale idrettsbygg- og anlegg;N07;Nye tiltak - driftskonsekvenser av investeringer;Økt husleie - Nesttun idrettspark - garderobebygg;171 500;478 500;650 000;650 000
7;Byrådsavd. for kultur, kirke og idrett;Utgift;13C;Kommunale idrettsbygg og anlegg;38110;Kommunale idrettsbygg- og anlegg;N07;Nye tiltak - driftskonsekvenser av investeringer;Økt husleie - NyKrohnborg, sambrukslokaler -  kun ABM;1 467 000;1 467 000;1 467 000;1 467 000
7;Byrådsavd. for kultur, kirke og idrett;Utgift;13C;Kommunale idrettsbygg og anlegg;38110;Kommunale idrettsbygg- og anlegg;N08;Engangstiltak;Ro- og padleanlegg forprosjekt (engansgbeløp 2011);-400 000;-400 000;-400 000;-400 000
7;Byrådsavd. for kultur, kirke og idrett;Utgift;13C;Kommunale idrettsbygg og anlegg;38110;Kommunale idrettsbygg- og anlegg;N15;Nødvendige tiltak i økonomiplanperioden;Foreløpig usaldert i økonomiplanperioden;0;-180 833;-379 501;-8 896 501
7;Byrådsavd. for kultur, kirke og idrett;Utgift;16;Administrasjon og fellesfunksjoner;12000;Administrasjon;N00;Vedtatt budsjett inneværende år;Vedtatt budsjett 2011;56 197 623;56 197 623;56 197 623;56 197 623
7;Byrådsavd. for kultur, kirke og idrett;Utgift;16;Administrasjon og fellesfunksjoner;12000;Administrasjon;N01;Generell lønns- og prisstigning og inntektskrav;Foreløpig beregnet helårsvirkning av lønnsoppgjør 2011;1 063 338;1 063 338;1 063 338;1 063 338
7;Byrådsavd. for kultur, kirke og idrett;Utgift;16;Administrasjon og fellesfunksjoner;12000;Administrasjon;N01;Generell lønns- og prisstigning og inntektskrav;Priskompensasjon;315 370;315 370;315 370;315 370
7;Byrådsavd. for kultur, kirke og idrett;Utgift;16;Administrasjon og fellesfunksjoner;12000;Administrasjon;N03;Helårsvirkn. av tiltak og justeringer i årets bud.;Videreføring av justering vedr. kompetanseoppgjøret;78 900;78 900;78 900;78 900
7;Byrådsavd. for kultur, kirke og idrett;Utgift;16;Administrasjon og fellesfunksjoner;12000;Administrasjon;N03;Helårsvirkn. av tiltak og justeringer i årets bud.;Videreføring av øvrige budsjettjusteringer fra inneværende år;1 550 139;1 550 139;1 550 139;1 550 139
7;Byrådsavd. for kultur, kirke og idrett;Utgift;16;Administrasjon og fellesfunksjoner;12000;Administrasjon;N06;Diverse;Diverse tekniske endringer;-149 400;-149 400;-149 400;-149 400
7;Byrådsavd. for kultur, kirke og idrett;Utgift;16;Administrasjon og fellesfunksjoner;12000;Administrasjon;N06;Diverse;Endringer knyttet til ny rentesats kalk.kostn. (gamle prosjekter);-240 301;-240 301;-240 301;-240 301
7;Byrådsavd. for kultur, kirke og idrett;Utgift;16;Administrasjon og fellesfunksjoner;12000;Administrasjon;N07;Nye tiltak - driftskonsekvenser av investeringer;Endringer knyttet til ny rentesats kalk.kostn. (nye prosjekter);-112 173;-125 045;-131 514;-131 514
7;Byrådsavd. for kultur, kirke og idrett;Utgift;16;Administrasjon og fellesfunksjoner;12000;Administrasjon;N07;Nye tiltak - driftskonsekvenser av investeringer;Kapitalkostnader - Avlastning/eliminering - bortsettingsarkiver;263 155;769 155;769 155;769 155
7;Byrådsavd. for kultur, kirke og idrett;Utgift;16;Administrasjon og fellesfunksjoner;12000;Administrasjon;N07;Nye tiltak - driftskonsekvenser av investeringer;Kapitalkostnader - Digitalisering av analoge arkiv;13 008;13 008;13 008;13 008
7;Byrådsavd. for kultur, kirke og idrett;Utgift;16;Administrasjon og fellesfunksjoner;12000;Administrasjon;N07;Nye tiltak - driftskonsekvenser av investeringer;Kapitalkostnader - Digitalt sikringsmagasin;250 720;561 000;659 000;659 000
7;Byrådsavd. for kultur, kirke og idrett;Utgift;16;Administrasjon og fellesfunksjoner;12000;Administrasjon;N07;Nye tiltak - driftskonsekvenser av investeringer;Kapitalkostnader til eArkivering utgår;-146 082;-146 082;-146 082;-146 082
7;Byrådsavd. for kultur, kirke og idrett;Utgift;16;Administrasjon og fellesfunksjoner;12000;Administrasjon;N11;Effektivisering;IKT - gevinstrealisering styrt utskrift - helårseffekt;-13 200;-13 200;-13 200;-13 200
7;Byrådsavd. for kultur, kirke og idrett;Utgift;16;Administrasjon og fellesfunksjoner;12000;Administrasjon;N15;Nødvendige tiltak i økonomiplanperioden;Foreløpig usaldert i økonomiplanperioden;0;-803 408;-894 939;-894 939
7;Byrådsavd. for kultur, kirke og idrett;Utgift;16;Administrasjon og fellesfunksjoner;13000;Administrasjonslokaler;N00;Vedtatt budsjett inneværende år;Vedtatt budsjett 2011;15 604 157;15 604 157;15 604 157;15 604 157
7;Byrådsavd. for kultur, kirke og idrett;Utgift;16;Administrasjon og fellesfunksjoner;13000;Administrasjonslokaler;N01;Generell lønns- og prisstigning og inntektskrav;Priskompensasjon;4 946;4 946;4 946;4 946
7;Byrådsavd. for kultur, kirke og idrett;Utgift;16;Administrasjon og fellesfunksjoner;13000;Administrasjonslokaler;N03;Helårsvirkn. av tiltak og justeringer i årets bud.;Videreføring av øvrige budsjettjusteringer fra inneværende år;-222 897;-222 897;-222 897;-222 897
7;Byrådsavd. for kultur, kirke og idrett;Utgift;16;Administrasjon og fellesfunksjoner;13000;Administrasjonslokaler;N06;Diverse;Endringer knyttet til ny rentesats kalk.kostn. (gamle prosjekter);-35 991;-35 991;-35 991;-35 991
7;Byrådsavd. for kultur, kirke og idrett;Utgift;16;Administrasjon og fellesfunksjoner;13000;Administrasjonslokaler;N07;Nye tiltak - driftskonsekvenser av investeringer;Endringer knyttet til ny rentesats kalk.kostn. (nye prosjekter);-19 204;-19 204;-19 204;-19 204
7;Byrådsavd. for kultur, kirke og idrett;Utgift;16;Administrasjon og fellesfunksjoner;13000;Administrasjonslokaler;N07;Nye tiltak - driftskonsekvenser av investeringer;Kapitalkostnader - Brannsikring Byarkivet;89 989;241 989;241 989;241 989
7;Byrådsavd. for kultur, kirke og idrett;Utgift;16;Administrasjon og fellesfunksjoner;13000;Administrasjonslokaler;N15;Nødvendige tiltak i økonomiplanperioden;Foreløpig usaldert i økonomiplanperioden;0;-152 000;-152 000;-152 000
7;Byrådsavd. for kultur, kirke og idrett;Utgift;19;Overføring til/fra bedrifter;26560;Overføring til Bergen Bolig og Byfornyelse (ekskl.;N00;Vedtatt budsjett inneværende år;Vedtatt budsjett 2011;290 576;290 576;290 576;290 576
7;Byrådsavd. for kultur, kirke og idrett;Utgift;19;Overføring til/fra bedrifter;26560;Overføring til Bergen Bolig og Byfornyelse (ekskl.;N01;Generell lønns- og prisstigning og inntektskrav;Priskompensasjon;9 327;9 327;9 327;9 327
7;Byrådsavd. for kultur, kirke og idrett;Utgift;19;Overføring til/fra bedrifter;26560;Overføring til Bergen Bolig og Byfornyelse (ekskl.;N03;Helårsvirkn. av tiltak og justeringer i årets bud.;Fra tertialrapport 1/11: Underdekning prestebolig - Kollåsen;210 000;210 000;210 000;210 000
7;Byrådsavd. for kultur, kirke og idrett;Utgift;21;Sentrale budsjettposter;18090;Reservert til tilleggsbevilgninger og nye bevilgni;N00;Vedtatt budsjett inneværende år;Vedtatt budsjett 2011;-843 531;-843 531;-843 531;-843 531
7;Byrådsavd. for kultur, kirke og idrett;Utgift;21;Sentrale budsjettposter;18090;Reservert til tilleggsbevilgninger og nye bevilgni;N03;Helårsvirkn. av tiltak og justeringer i årets bud.;Videreføring av øvrige budsjettjusteringer fra inneværende år;-367 200;-367 200;-367 200;-367 200
7;Byrådsavd. for kultur, kirke og idrett;Utgift;21;Sentrale budsjettposter;18090;Reservert til tilleggsbevilgninger og nye bevilgni;N06;Diverse;Diverse tekniske endringer;450 000;450 000;450 000;450 000
7;Byrådsavd. for kultur, kirke og idrett;Inntekt;06;Overføringer til trossamfunn;39000;Kirkelig administrasjon;N00;Vedtatt budsjett inneværende år;Vedtatt budsjett 2011;-547 737;-547 737;-547 737;-547 737
7;Byrådsavd. for kultur, kirke og idrett;Inntekt;12A;Kommunale kulturtilbud rettet mot voksne;38580;Kulturtilbud utv. hemmede;N00;Vedtatt budsjett inneværende år;Vedtatt budsjett 2011;-65 000;-65 000;-65 000;-65 000
7;Byrådsavd. for kultur, kirke og idrett;Inntekt;12A;Kommunale kulturtilbud rettet mot voksne;38590;Øvrig kulturaktivitet;N00;Vedtatt budsjett inneværende år;Vedtatt budsjett 2011;-1 875 480;-1 875 480;-1 875 480;-1 875 480
7;Byrådsavd. for kultur, kirke og idrett;Inntekt;12A;Kommunale kulturtilbud rettet mot voksne;38590;Øvrig kulturaktivitet;N01;Generell lønns- og prisstigning og inntektskrav;Generelt inntektskrav;-31 953;-31 953;-31 953;-31 953
7;Byrådsavd. for kultur, kirke og idrett;Inntekt;12B;Kommunale kulturtilbud rettet mot barn og unge;23120;Ungdomshus og fritidsklubber.;N00;Vedtatt budsjett inneværende år;Vedtatt budsjett 2011;-3 107 100;-3 107 100;-3 107 100;-3 107 100
7;Byrådsavd. for kultur, kirke og idrett;Inntekt;12B;Kommunale kulturtilbud rettet mot barn og unge;23120;Ungdomshus og fritidsklubber.;N01;Generell lønns- og prisstigning og inntektskrav;Generelt inntektskrav;-143 679;-143 679;-143 679;-143 679
7;Byrådsavd. for kultur, kirke og idrett;Inntekt;12B;Kommunale kulturtilbud rettet mot barn og unge;23120;Ungdomshus og fritidsklubber.;N03;Helårsvirkn. av tiltak og justeringer i årets bud.;Videreføring av øvrige budsjettjusteringer fra inneværende år;156 902;156 902;156 902;156 902
7;Byrådsavd. for kultur, kirke og idrett;Inntekt;12B;Kommunale kulturtilbud rettet mot barn og unge;23170;Festivaler og mønstringer;N00;Vedtatt budsjett inneværende år;Vedtatt budsjett 2011;-30 000;-30 000;-30 000;-30 000
7;Byrådsavd. for kultur, kirke og idrett;Inntekt;12B;Kommunale kulturtilbud rettet mot barn og unge;23170;Festivaler og mønstringer;N03;Helårsvirkn. av tiltak og justeringer i årets bud.;Videreføring av øvrige budsjettjusteringer fra inneværende år;20 000;20 000;20 000;20 000
7;Byrådsavd. for kultur, kirke og idrett;Inntekt;12B;Kommunale kulturtilbud rettet mot barn og unge;23170;Festivaler og mønstringer;N06;Diverse;Diverse tekniske endringer;10 000;10 000;10 000;10 000
7;Byrådsavd. for kultur, kirke og idrett;Inntekt;12C;Kulturtilskudd (til prosjekter, institusjoner og lag);38530;Kulturdager og frivillige markeringer;N00;Vedtatt budsjett inneværende år;Vedtatt budsjett 2011;-95 000;-95 000;-95 000;-95 000
7;Byrådsavd. for kultur, kirke og idrett;Inntekt;12C;Kulturtilskudd (til prosjekter, institusjoner og lag);38530;Kulturdager og frivillige markeringer;N06;Diverse;Diverse tekniske endringer, jfr 12A;-10 000;-10 000;-10 000;-10 000
7;Byrådsavd. for kultur, kirke og idrett;Inntekt;12D;Bergen offentlige bibliotek;37010;Bergen offentlige bibliotek;N00;Vedtatt budsjett inneværende år;Vedtatt budsjett 2011;-5 308 800;-5 308 800;-5 308 800;-5 308 800
7;Byrådsavd. for kultur, kirke og idrett;Inntekt;12D;Bergen offentlige bibliotek;37010;Bergen offentlige bibliotek;N01;Generell lønns- og prisstigning og inntektskrav;Generelt inntektskrav;-141 866;-141 866;-141 866;-141 866
7;Byrådsavd. for kultur, kirke og idrett;Inntekt;12D;Bergen offentlige bibliotek;37010;Bergen offentlige bibliotek;N03;Helårsvirkn. av tiltak og justeringer i årets bud.;Videreføring av øvrige budsjettjusteringer fra inneværende år;421 136;421 136;421 136;421 136
7;Byrådsavd. for kultur, kirke og idrett;Inntekt;12F;Bergen kulturskole og Barnas kulturhus;23100;Barnas hus;N00;Vedtatt budsjett inneværende år;Vedtatt budsjett 2011;-776 740;-776 740;-776 740;-776 740
7;Byrådsavd. for kultur, kirke og idrett;Inntekt;12F;Bergen kulturskole og Barnas kulturhus;23100;Barnas hus;N01;Generell lønns- og prisstigning og inntektskrav;Generelt inntektskrav;-15 440;-15 440;-15 440;-15 440
7;Byrådsavd. for kultur, kirke og idrett;Inntekt;12F;Bergen kulturskole og Barnas kulturhus;38310;Musikk og kulturskole;N00;Vedtatt budsjett inneværende år;Vedtatt budsjett 2011;-12 279 753;-12 279 753;-12 279 753;-12 279 753
7;Byrådsavd. for kultur, kirke og idrett;Inntekt;12F;Bergen kulturskole og Barnas kulturhus;38310;Musikk og kulturskole;N03;Helårsvirkn. av tiltak og justeringer i årets bud.;Videreføring av øvrige budsjettjusteringer fra inneværende år;-1 370 000;-1 370 000;-1 370 000;-1 370 000
7;Byrådsavd. for kultur, kirke og idrett;Inntekt;12G;Kulturbygg og anlegg;38520;Byggdrift kulturhus;N00;Vedtatt budsjett inneværende år;Vedtatt budsjett 2011;-310 000;-310 000;-310 000;-310 000
7;Byrådsavd. for kultur, kirke og idrett;Inntekt;12G;Kulturbygg og anlegg;38520;Byggdrift kulturhus;N03;Helårsvirkn. av tiltak og justeringer i årets bud.;Videreføring av øvrige budsjettjusteringer fra inneværende år;-50 000;-50 000;-50 000;-50 000
7;Byrådsavd. for kultur, kirke og idrett;Inntekt;12G;Kulturbygg og anlegg;38610;Kommunale kulturbygg;N00;Vedtatt budsjett inneværende år;Vedtatt budsjett 2011;-1 508 000;-1 508 000;-1 508 000;-1 508 000
7;Byrådsavd. for kultur, kirke og idrett;Inntekt;12G;Kulturbygg og anlegg;38610;Kommunale kulturbygg;N03;Helårsvirkn. av tiltak og justeringer i årets bud.;Videreføring av øvrige budsjettjusteringer fra inneværende år;-135 000;-135 000;-135 000;-135 000
7;Byrådsavd. for kultur, kirke og idrett;Inntekt;13A;Idrett: Tilskudd til lag og organisasjoner;38060;Tilskudd til fysisk akt. og idrett for barn og ung;N00;Vedtatt budsjett inneværende år;Vedtatt budsjett 2011;-200 000;-200 000;-200 000;-200 000
7;Byrådsavd. for kultur, kirke og idrett;Inntekt;13B;Kommunale idrettstilbud;38010;Idrettsanlegg;N00;Vedtatt budsjett inneværende år;Vedtatt budsjett 2011;-29 163 021;-29 163 021;-29 163 021;-29 163 021
7;Byrådsavd. for kultur, kirke og idrett;Inntekt;13B;Kommunale idrettstilbud;38010;Idrettsanlegg;N01;Generell lønns- og prisstigning og inntektskrav;Generelt inntektskrav;-548 942;-548 942;-548 942;-548 942
7;Byrådsavd. for kultur, kirke og idrett;Inntekt;13B;Kommunale idrettstilbud;38010;Idrettsanlegg;N06;Diverse;Diverse tekniske endringer, jfr 13C;21;21;21;21
7;Byrådsavd. for kultur, kirke og idrett;Inntekt;13C;Kommunale idrettsbygg og anlegg;38110;Kommunale idrettsbygg- og anlegg;N00;Vedtatt budsjett inneværende år;Vedtatt budsjett 2011;-5 737 300;-5 737 300;-5 737 300;-5 737 300
7;Byrådsavd. for kultur, kirke og idrett;Inntekt;13C;Kommunale idrettsbygg og anlegg;38110;Kommunale idrettsbygg- og anlegg;N01;Generell lønns- og prisstigning og inntektskrav;Generelt inntektskrav;-381 858;-381 858;-381 858;-381 858
7;Byrådsavd. for kultur, kirke og idrett;Inntekt;13C;Kommunale idrettsbygg og anlegg;38110;Kommunale idrettsbygg- og anlegg;N12;Inntektsendring - utover generelt inntektskrav;Forutsatt brukerbetaling nytt svømmeanlegg;0;0;-12 833 334;-22 000 000
7;Byrådsavd. for kultur, kirke og idrett;Inntekt;16;Administrasjon og fellesfunksjoner;12000;Administrasjon;N00;Vedtatt budsjett inneværende år;Vedtatt budsjett 2011;-22 675 189;-22 675 189;-22 675 189;-22 675 189
7;Byrådsavd. for kultur, kirke og idrett;Inntekt;16;Administrasjon og fellesfunksjoner;12000;Administrasjon;N01;Generell lønns- og prisstigning og inntektskrav;Generelt inntektskrav;-357 094;-357 094;-357 094;-357 094
7;Byrådsavd. for kultur, kirke og idrett;Inntekt;16;Administrasjon og fellesfunksjoner;12000;Administrasjon;N03;Helårsvirkn. av tiltak og justeringer i årets bud.;Videreføring av øvrige budsjettjusteringer fra inneværende år;-946 855;-946 855;-946 855;-946 855
7;Byrådsavd. for kultur, kirke og idrett;Inntekt;16;Administrasjon og fellesfunksjoner;13000;Administrasjonslokaler;N00;Vedtatt budsjett inneværende år;Vedtatt budsjett 2011;-1 346 013;-1 346 013;-1 346 013;-1 346 013
7;Byrådsavd. for kultur, kirke og idrett;Inntekt;16;Administrasjon og fellesfunksjoner;13000;Administrasjonslokaler;N03;Helårsvirkn. av tiltak og justeringer i årets bud.;Videreføring av øvrige budsjettjusteringer fra inneværende år;-13 987;-13 987;-13 987;-13 987
7;Byrådsavd. for kultur, kirke og idrett;Inntekt;21;Sentrale budsjettposter;86011;Motpost avskrivninger;N00;Vedtatt budsjett inneværende år;Motpost avskrivninger;-49 907 800;-49 907 800;-49 907 800;-49 907 800
8;Bystyrets organer;Utgift;15;Bystyrets organer;10010;Bystyret;N00;Vedtatt budsjett inneværende år;Vedtatt budsjett 2011;32 551 000;32 551 000;32 551 000;32 551 000
8;Bystyrets organer;Utgift;15;Bystyrets organer;10010;Bystyret;N01;Generell lønns- og prisstigning og inntektskrav;Foreløpig beregnet helårsvirkning av lønnsoppgjør 2011;445 300;445 300;445 300;445 300
8;Bystyrets organer;Utgift;15;Bystyrets organer;10010;Bystyret;N01;Generell lønns- og prisstigning og inntektskrav;Priskompensasjon;271 000;271 000;271 000;271 000
8;Bystyrets organer;Utgift;15;Bystyrets organer;10010;Bystyret;N10;Redusert ytelser;Redusert støtte til politisk aktivitet;-1 600 000;-1 600 000;-1 600 000;-1 600 000
8;Bystyrets organer;Utgift;15;Bystyrets organer;10012;Ungdommens bystyre;N01;Generell lønns- og prisstigning og inntektskrav;Foreløpig beregnet helårsvirkning av lønnsoppgjør 2011;13 900;13 900;13 900;13 900
8;Bystyrets organer;Utgift;15;Bystyrets organer;10012;Ungdommens bystyre;N01;Generell lønns- og prisstigning og inntektskrav;Priskompensasjon;6 100;6 100;6 100;6 100
8;Bystyrets organer;Utgift;15;Bystyrets organer;10012;Ungdommens bystyre;N06;Diverse;Ungdommens bystyre til egen tjeneste;1 082 400;1 082 400;1 082 400;1 082 400
8;Bystyrets organer;Utgift;15;Bystyrets organer;10020;Bydelsstyrene;N00;Vedtatt budsjett inneværende år;Vedtatt budsjett 2011;30 000;30 000;30 000;30 000
8;Bystyrets organer;Utgift;15;Bystyrets organer;10030;Valget;N00;Vedtatt budsjett inneværende år;Vedtatt budsjett 2011;13 399 500;13 399 500;13 399 500;13 399 500
8;Bystyrets organer;Utgift;15;Bystyrets organer;10030;Valget;N01;Generell lønns- og prisstigning og inntektskrav;Foreløpig beregnet helårsvirkning av lønnsoppgjør 2011;2 600;2 600;2 600;2 600
8;Bystyrets organer;Utgift;15;Bystyrets organer;10030;Valget;N01;Generell lønns- og prisstigning og inntektskrav;Priskompensasjon;22 600;22 600;22 600;22 600
8;Bystyrets organer;Utgift;15;Bystyrets organer;10030;Valget;N08;Engangstiltak;Valg annet hvert år;-11 500 000;0;-11 500 000;0
8;Bystyrets organer;Utgift;15;Bystyrets organer;10040;Ombud;N00;Vedtatt budsjett inneværende år;Vedtatt budsjett 2011;2 144 700;2 144 700;2 144 700;2 144 700
8;Bystyrets organer;Utgift;15;Bystyrets organer;10040;Ombud;N01;Generell lønns- og prisstigning og inntektskrav;Foreløpig beregnet helårsvirkning av lønnsoppgjør 2011;48 100;48 100;48 100;48 100
8;Bystyrets organer;Utgift;15;Bystyrets organer;10040;Ombud;N01;Generell lønns- og prisstigning og inntektskrav;Priskompensasjon;2 000;2 000;2 000;2 000
8;Bystyrets organer;Utgift;15;Bystyrets organer;11010;Revisjon;N00;Vedtatt budsjett inneværende år;Vedtatt budsjett 2011;15 082 100;15 082 100;15 082 100;15 082 100
8;Bystyrets organer;Utgift;15;Bystyrets organer;11010;Revisjon;N01;Generell lønns- og prisstigning og inntektskrav;Foreløpig beregnet helårsvirkning av lønnsoppgjør 2011;309 000;309 000;309 000;309 000
8;Bystyrets organer;Utgift;15;Bystyrets organer;11010;Revisjon;N01;Generell lønns- og prisstigning og inntektskrav;Priskompensasjon;21 300;21 300;21 300;21 300
8;Bystyrets organer;Utgift;15;Bystyrets organer;11020;Kontrollutvalg;N00;Vedtatt budsjett inneværende år;Vedtatt budsjett 2011;3 275 700;3 275 700;3 275 700;3 275 700
8;Bystyrets organer;Utgift;15;Bystyrets organer;11020;Kontrollutvalg;N01;Generell lønns- og prisstigning og inntektskrav;Foreløpig beregnet helårsvirkning av lønnsoppgjør 2011;61 900;61 900;61 900;61 900
8;Bystyrets organer;Utgift;15;Bystyrets organer;11020;Kontrollutvalg;N01;Generell lønns- og prisstigning og inntektskrav;Priskompensasjon;8 900;8 900;8 900;8 900
8;Bystyrets organer;Utgift;16;Administrasjon og fellesfunksjoner;12000;Administrasjon;N00;Vedtatt budsjett inneværende år;Vedtatt budsjett 2011;20 438 800;20 438 800;20 438 800;20 438 800
8;Bystyrets organer;Utgift;16;Administrasjon og fellesfunksjoner;12000;Administrasjon;N01;Generell lønns- og prisstigning og inntektskrav;Foreløpig beregnet helårsvirkning av lønnsoppgjør 2011;363 200;363 200;363 200;363 200
8;Bystyrets organer;Utgift;16;Administrasjon og fellesfunksjoner;12000;Administrasjon;N01;Generell lønns- og prisstigning og inntektskrav;Priskompensasjon;44 900;44 900;44 900;44 900
8;Bystyrets organer;Utgift;16;Administrasjon og fellesfunksjoner;12000;Administrasjon;N06;Diverse;Ungdommens bystyre til egen tjeneste;-1 082 400;-1 082 400;-1 082 400;-1 082 400
8;Bystyrets organer;Utgift;16;Administrasjon og fellesfunksjoner;12000;Administrasjon;N10;Redusert ytelser;Adm. av bydelsstyrene avvikles - helårseffekt;-3 400 000;-3 400 000;-3 400 000;-3 400 000
8;Bystyrets organer;Utgift;16;Administrasjon og fellesfunksjoner;12000;Administrasjon;N11;Effektivisering;IKT- gevinstrealisering styrt utskrift - helårseffekt;-5 000;-5 000;-5 000;-5 000
8;Bystyrets organer;Utgift;16;Administrasjon og fellesfunksjoner;13000;Administrasjonslokaler;N00;Vedtatt budsjett inneværende år;Vedtatt budsjett 2011;6 593 500;6 593 500;6 593 500;6 593 500
8;Bystyrets organer;Utgift;16;Administrasjon og fellesfunksjoner;13000;Administrasjonslokaler;N01;Generell lønns- og prisstigning og inntektskrav;Priskompensasjon;84 700;84 700;84 700;84 700
8;Bystyrets organer;Utgift;16;Administrasjon og fellesfunksjoner;13000;Administrasjonslokaler;N03;Helårsvirkn. av tiltak og justeringer i årets bud.;Fordeling av internhusleie etter installasjon av nytt ventilasjonsanlegg Bergen Rådhus;295 100;295 100;295 100;295 100
8;Bystyrets organer;Inntekt;15;Bystyrets organer;10010;Bystyret;N00;Vedtatt budsjett inneværende år;Vedtatt budsjett 2011;-160 700;-160 700;-160 700;-160 700
8;Bystyrets organer;Inntekt;15;Bystyrets organer;10012;Ungdommens bystyre;N06;Diverse;Ungdommens bystyre til egen tjeneste;-16 600;-16 600;-16 600;-16 600
8;Bystyrets organer;Inntekt;15;Bystyrets organer;10020;Bydelsstyrene;N00;Vedtatt budsjett inneværende år;Vedtatt budsjett 2011;-30 000;-30 000;-30 000;-30 000
8;Bystyrets organer;Inntekt;15;Bystyrets organer;10030;Valget;N00;Vedtatt budsjett inneværende år;Vedtatt budsjett 2011;-228 000;-228 000;-228 000;-228 000
