"id";"tittel";"Mediatekst";"tjenesteeier_id";"emneord_id"
"36024";"Meld fra om skade i forbindelse med avfallshenting";"Meld fra om skade i forbindelse med avfallshenting";"3239";""
"36021";"Kommunalt frikort";"Frikort skal sikre at personer med varig lav inntekt kan benytte seg av nødvendige helsetjenester.";"3239";"4476, 8755"
"36017";"Hospice / lindrende enhet";"Hospice / lindrende enhet er en spesialavdeling med 16 senger. Enheten gir tilbud til pasienter med et større og mer sammensatt behov for lindrende behandling, pleie og omsorg enn det langtidsavdelinger/ korttidsavdelinger skal kunne tilby og kan håndtere. Alle helsehus/sykehjem har kompetanse i grunnleggende lindrende behandling. De fleste beboere avslutter livet på et sykehjem. Det er imidlertid behov for Hospice / lindrende enhet til enkelte pasienter.
 Det er én Hospice / lindrende enhet i Oslo. Enheten er plassert på:
  Solvang helsehus  Avdelingen gir følgende tilbud  Korttidsopphold for å justere symptomlindrende behandling, bidra til best mulig funksjon og planlegging av videre oppfølging. Korttidsopphold for å avlaste pårørende. Kort- eller langtidsopphold for symptomlindrende behandling, pleie og omsorg inntil døden. Plassene er byomfattende og skal  benyttes av pasienter med alvorlig sykdom og kort forventet levetid. Enheten skal også være et tilbud til yngre pasienter. Pasienten kan komme fra hjemmet, fra sykehus eller et annet helsehus/langtidshjem.";"3239";"9357"
"36004";"Bli godkjent lærebedrift";"Informasjon om hvordan bedriften din blir godkjent som lærebedrift i Oslo.";"3239";"10111, 4809"
"36001";"Bestill nytt TT-kort eller søk tilleggsreiser";"Bestill nytt TT-kort Kontakt din bydel snarest om du har mistet eller ødelagt TT-kortet ditt.
 Dersom du flytter til en ny bydel, så behøver du ikke nytt kort, men du må melde fra til din nye bydel om at du benytter TT-tjenester. Er det andre problemer med det nye kortet ditt, ta kontakt med Samres.
 Tilleggsreiser Du kan søke bydelen din om tilleggsreiser hvis du på grunn av et særskilt tilfelle har behov for flere reiser. Det er ikke tilstrekkelig at reisekvoten er brukt opp for å få innvilget tilleggsreiser. Særlige helseutfordringer er årsaken til at du fikk innvilget TT-kort i utgangspunktet, og gir heller ikke grunnlag for innvilgelse av tilleggsreiser.
 Les mer i forskrift om tilrettelagt transport for personer med forflytningsvansker, §8";"3239";"9536"
"35998";"Avlastning";"Du kan få avlastning hvis du har et særlig tyngende omsorgsarbeid for familiemedlemmer som har en psykisk eller fysisk funksjonsnedsettelse.
 Søk om avlastning ved å bruke søknadsskjemaet for helse og omsorgstjenester";"3239";"3701, 3799, 3700, 5320"
"35995";"Adoptér en dyrkingskasse i Bydel Sagene";"Alle som bor i bydelen kan søke om å adoptere en kasse å dyrke i. Dyrkingskassene adopteres av beboere i bydelen, som får ansvaret for vedlikehold og stell av kassen og plantene. Bydelen dekker alle utgifter til kasser og jord. Frø, planter og eventuelt annet utstyr må du dekke selv.";"3239";"9806, 5921"
"35968";"Kommunal vielse - registrering";"";"3737";"4277"
"35958";"Driftstilskudd til frivillige organisasjoner - søknad";"";"139";"5921, 5928, 6566, 9814, 7370"
"35945";"Ferdigmelding av arbeid på vass-og/eller avlaupsanlegg - Elektronisk skjema";"";"3365";"3764"
"35900";"Søknadsskjema om pendlertilskudd (KF-605-1818)";"";"3356";"4248"
"35861";"Redusert foreldrebetaling / gratis kjernetid i barnehage - søknad (KF-574)";"";"3356";"3764"
"35837";"Aktiv på Dagtid / Aktiv senior (KF-558)";"";"3596";"4665, 9806, 5327"
"35813";"Skolefritidsordning (SFO) - Ny plass, endring og utmelding (KF-273F)";"";"3563";"8848"
"35777";"Barnehage - Ny plass og overføring (KF-305A)";"";"4046";"3764"
"35774";"Kommunale lokaler og anlegg - leie (KF-137B)";"";"3356";"7128, 9477, 4878, 4232, 6645, 5912, 5840, 4892, 5921, 6542"
"35746";"Historiske arkiv - begjæring om innsyn (KF-469)";"";"3563";"6025"
"35742";"Pleie- og omsorgstjenester - Søknad om (KF-158)";"";"3356";"4220, 6934, 4704, 5346, 9357, 5732, 5728, 9742, 4389, 3322"
"35738";"Skoleskyss - Søknad om (KF-165)";"";"3356";"8907"
"35734";"Skoleskyss - Søknad om (KF-165)";"";"3563";"8907"
"35726";"Piper/ildsted - Endringsmelding (KF-162)";"";"3563";"4016, 4079"
"35721";"Skolefritidsordning (SFO) - Ny plass, endring og utmelding (KF-278)";"";"4046";"8848"
"35720";"Skolefritidsordning (SFO) - Ny plass, endring og utmelding (KF-278)";"";"3356";"8848"
"35704";"Kulturmidler (KF-109A)";"";"3596";"6566"
"35703";"Kulturmidler (KF-109A)";"";"3356";"6566"
"35684";"Avkjørsel fra offentlig vei - søknad (KF-455)";"";"3356";"4147, 8142"
"35675";"Rekvisisjon av oppmålingsforretning (KF-144)";"";"3563";"7474"
"35672";"Rekvisisjon av oppmålingsforretning (KF-144)";"";"3356";"7474"
"35659";"Skatteattest - Bestilling av (KF-435)";"";"3563";"6033, 6972"
"35649";"Skjenkebevilling (KF-423)";"";"3563";"3251"
"35640";"Spørsmål til formannskapet (KF-241)";"";"3563";"6025, 7978"
"35626";"SFO - Ny plass og endring (KF-403)";"";"4046";"8848"
"35621";"Innsynsbegjæring (KF-390)";"";"3356";"6025"
"35619";"Innsynsbegjæring (KF-390)";"";"3563";"6025"
"35616";"Krav om erstatning for tap av inntekt for utøvelse av politiske verv (KF-385)";"";"3563";"7978"
"35612";"Tillatelse til tiltak - søknad om (KF-418)";"";"3563";"4079"
"35606";"Melding om oppstart / ferdigstillelse av tiltak (KF-417)";"";"3563";"4079, 22734"
"35600";"Anmodning om forhåndskonferanse (KF-414)";"";"3563";"4079"
"35599";"Anmodning om forhåndskonferanse (KF-414)";"";"3356";"4079"
"35597";"Deling av grunneiendom (KF-415)";"";"3563";"7474"
"35587";"Høringsuttalelse (KF-239)";"";"3563";"6025, 7978"
"35585";"Nabovarsel / Gjenpart av nabovarsel (KF-370)";"";"3563";"4079, 5581"
"35576";"Sanitæranlegg - avløp / utslipp spredt bebyggelse (KF-363)";"";"3563";""
"35564";"Meldeskjema for nyansatt - A (KF-702)";"";"3563";""
"35561";"Klage på forvaltningsvedtak (KF-358)";"";"3356";"6025"
"35542";"Forenklet situasjonskart med naboliste / kartutsnitt (KF-335)";"";"3563";"4079, 4538"
"35541";"Forenklet situasjonskart med naboliste / kartutsnitt (KF-335)";"";"3356";"4079, 4538"
"35520";"Utslippstillatelse (KF-320)";"";"3356";"6293, 4079, 22677, 9842"
"35492";"Lån/leie av gymnastikksal og skolelokaler (KF-291)";"";"3356";"5921, 6364, 9806"
"35490";"Lån/leie av gymnastikksal og skolelokaler (KF-291)";"";"3563";"5921, 6364, 9806"
"35480";"Grunneiendommen uten deling / grensepåvisning etter målebrev (KF-282)";"";"3563";"7474"
"35476";"Ris og ros til kommunen (KF-280)";"";"3563";"6025"
"35471";"Kartbestilling (KF-275)";"";"3563";"7474, 22709, 4079"
"35458";"Vannmåleravlesning (KF-262)";"";"3563";"9917"
"35457";"Vannmåleravlesning (KF-262)";"";"3356";"9917"
"35453";"Henvendelse til kommunen (KF-327)";"";"3563";"6025"
"35448";"Henvendelse til kommunen (KF-327)";"";"3356";"6025"
"35439";"Fri fra undervisning (KF-255)";"";"3356";"5597"
"35422";"Forespørsel om papirskjema (KF-248)";"";"3563";"4220, 6934, 4704, 5346, 9357, 5732, 5728, 9742, 4389, 3322"
"35413";"Rekvisisjon av oppmålingsforretning / deling av grunneiendom (KF-234)";"";"3563";"7474"
"35408";"Voksenopplæring - Grunnskole (KF-226)";"";"3563";"5597, 22788, 7297"
"35400";"Voksenopplæring - Grunnskole (KF-226)";"";"3356";"5597, 22788, 7297"
"35393";"Voksenopplæring - Spesialundervisning (KF-225)";"";"3356";"7749, 22788, 5597, 7297"
"35391";"Voksenopplæring - Spesialundervisning (KF-225)";"";"3563";"7749, 22788, 5597, 7297"
"35385";"Nabovarsel (KF-208)";"";"3563";"4079, 5581"
"35384";"Gjenpart av nabovarsel (KF-207)";"";"3563";"4079, 5581"
"35364";"Næringsfondet - søknad om tilskudd (KF-212)";"";"3563";"7342"
"35358";"Næringsfondet - søknad om tilskudd (KF-212)";"";"4046";"7342"
"35352";"Gravemelding, sanitærmelding og varslingsplan (KF-196)";"";"3356";"5581, 4079, 22677, 9917"
"35350";"Gravemelding, sanitærmelding og varslingsplan (KF-196)";"";"4046";"5581, 4079, 22677, 9917"
"35348";"Motorferdsel i utmark og vassdrag (KF-195)";"";"3563";"7024"
"35327";"Musikk-/kulturskole - Opptak og utmelding (KF-172)";"";"4046";"6468"
"35325";"Musikk-/kulturskole - Opptak og utmelding (KF-172)";"";"3356";"6468"
"35320";"Timeregistrering og fraværsliste (KF-711)";"";"3563";""
"35285";"Serverings- og/eller skjenkebevilling (KF-123)";"";"3596";"3251, 8677"
"35276";"Serverings- og/eller skjenkebevilling (KF-123)";"";"3563";"3251, 8677"
"35266";"Salgsbevilling for alkohol (KF-124)";"";"3596";"3251, 8677"
"35255";"Salgsbevilling for alkohol (KF-124)";"";"3563";"3251, 8677"
"35246";"Omsetningsoppgave for alkohol (KF-134)";"";"3563";"3251"
"35243";"Omsetningsoppgave for alkohol (KF-134)";"";"3596";"3251"
"35234";"Kommunal bolig - leie (KF-138)";"";"3563";"6234, 6364"
"35229";"Kommunal bolig - leie (KF-138)";"";"4046";"6234, 6364"
"35216";"Innmelding skole (KF-130)";"";"3356";"5597"
"35213";"Innmelding skole (KF-130)";"";"3563";"5597"
"35199";"Skatteattest - melding om (KF-131)";"";"3563";"6033, 6972"
"35189";"Skjenkebevilling - enkelt anledning/ambulerende (KF-112)";"";"4046";"3251"
"35187";"Skjenkebevilling - enkelt anledning/ambulerende (KF-112)";"";"3563";"3251"
"35179";"Skjenkebevilling - enkelt anledning/ambulerende (KF-112)";"";"3356";"3251"
"35174";"Skjenkebevilling - enkelt anledning/ambulerende (KF-112)";"";"3596";"3251"
"35168";"Motorferdsel i utmark og vassdrag (KF-115)";"";"4046";"7024"
"35135";"Barnehage - Ny plass, endring og overflytting (KF-101)";"";"4046";"3764"
"35117";"Fyrverkeri - handel og oppbevaring (KF-114)";"";"3563";"4041"
"34726";"Vintervedlikehold av privat veg - Søknad om tilskudd";"";"346";"4065"
"34725";"Skjenkebevilling - søknad om endrede vilkår for én enkelt anledning (når søker allerede har bevilling)";"";"346";"3251"
"34724";"Skjenkebevilling - søknad om bevilling for åpent arrangement (enkelt, bestemt anledning)";"";"346";"3251"
"34723";"Skjenkebevilling - søknad om bevilling for lukket selskap (ambulerende)";"";"346";"3251"
"34722";"Skjenkebevilling - søknad";"";"346";"3251"
"34721";"Serveringsbevilling - søknad";"";"346";"8677"
"34720";"Salgsbevilling - søknad om bevilling til salg av alkoholholdig drikk gruppe 1";"";"346";"3251, 8677"
"34719";"Parkering – klage på gebyr, kontrollsanksjon eller borttauing";"";"346";"7631, 5108"
"34718";"Omsetningsoppgave for alkohol (skjenkebevilling)";"";"346";"3251"
"34717";"Omsetningsoppgave for alkohol (salgsbevilling)";"";"346";"3251, 8677"
"34716";"Omsetningsoppgave for alkohol - ambulerende / enkeltanledning";"";"346";"3251"
"34715";"Motorferdsel i utmark - søknad";"";"346";"7024"
"34712";"Kommunal tjeneste - klage";"";"346";"4220, 6934, 4704, 5346, 5732, 5728, 5320, 4389, 6025"
"34711";"Idrett og friluftsliv - Søknad om utdanningstilskudd";"";"346";""
"34710";"Idrett og friluftsliv - Søknad om prosjekttilskudd til særskilte tiltak / arrangement";"";"346";""
"34709";"Idrett og friluftsliv - Søknad om drifts- og aktivitetstilskudd";"";"346";"5921, 6566, 5928, 7370, 9814, 22795, 9806"
"34708";"Idrett - Søknad stipend til unge idrettsutøvere";"";"346";"9199"
"34707";"Grendehus - Søknad om tilskott til drift";"";"346";"5921, 9814, 7370, 5928, 6566"
"34706";"Generell henvendelse til kommunen";"";"346";"6025"
"34705";"Folkehelse - Søknad om tilskudd";"";"346";""
"34704";"Bevilling - melding om endringer";"";"346";"3251, 8677"
"34703";"Barnehage - søknad om redusert foreldrebetaling/gratis kjernetid";"";"346";"3764"
"33262";"Tilskuddsordning for kulturhistoriske fartøyer i Rogaland";"";"4622";"6566, 6605, 5921"
"33261";"Tilskudd til festivaler – rapport og anmodning om utbetaling";"";"4622";"4878, 5921, 9806, 7128, 4232, 9477, 6645, 6566, 5912"
"33260";"Tilskudd til bibliotekutvikling - søknad";"";"4622";"22925, 5921, 6566, 9814, 7370"
"33259";"Tilskudd til bibliotekutvikling - rapport";"";"4622";"22925, 5921, 6566, 9814, 7370"
"33258";"Tilskudd til allment kulturarbeid";"";"4622";"5921, 6566, 9814, 7370, 5928"
"33257";"Søknad om økonomisk støtte til internasjonale idrettsarrangementer";"";"4622";"5912, 5928, 5921, 9814"
"33255";"Kunstnerbolig";"";"4622";"6566"
"33254";"Kulturstipend - søknad";"";"4622";"6566, 7370, 9814"
"33253";"Jakt på kystsel i Rogaland - Søknad";"";"4622";"6080"
"33251";"Festivalstøtte - søknad";"";"4622";"4878, 5921, 9806, 7128, 4232, 9477, 6645, 6566, 5912"
"33250";"Fangstskjema - Kystsel";"";"4622";"6080"
"33249";"Drifts- og tiltaksstøtte - søknad";"";"4622";"6566, 5928, 5921"
"33248";"Den kulturelle spaserstokken (DKSS) – søknad";"";"4622";"4665, 7128"
"33247";"Den kulturelle spaserstokken (DKSS) – rapport og anmodning om utbetaling";"";"4622";"4665, 7128"
"33245";"Allment kulturarbeid – rapport og anmodning om utbetaling";"";"4622";"6566, 5921, 9814, 7370, 5928"
"33235";"Ledig stilling - søknad";"";"3848";"3493, 8293"
"32477";"Økonomisk stønad - søknad";"";"3737";"9032, 3984, 7394, 7390, 6337, 5514, 9231, 3538, 9790"
"32476";"Vannmåler - registrering";"";"3737";"4079"
"32475";"Vann-/avløpsledning - frakobling";"";"3737";"4079"
"32474";"Vann-/avløpsanlegg - ferdigmelding av arbeid";"";"3737";"4079"
"32473";"Utslippstillatelse - søknad";"";"3737";"6293, 4079, 22677, 9842, 5581"
"32472";"Trygghetsalarm - søknad";"";"3737";"9742, 4220, 6934"
"32471";"Tinglyste matrikkelenheter - krav om sammenslåing";"";"3737";"4555, 4538, 7474"
"32470";"Tiltak - søknad om tillatelse til tiltak uten ansvarsrett";"";"3737";"4079"
"32469";"Tiltak - søknad om tillatelse til tiltak";"";"3737";"4079"
"32468";"Tiltak - melding om antatt ulovlig tiltak etter plan- og bygningsloven";"";"3737";"4079, 6306, 4147, 8130"
"32467";"Tillatelse - søknad om endring av gitt tillatelse eller godkjenning";"";"3737";"4079"
"32466";"Søknad om tilskudd til kulturformål";"";"3737";"6566, 7370, 9814, 5921"
"32465";"Skjenkebevilling - søknad om bevilling for åpent arrangement (enkelt, bestemt anledning)";"";"3737";"3251"
"32464";"Skjenkebevilling - søknad om bevilling for lukket selskap (ambulerende)";"";"3737";"3251"
"32463";"Skjenkebevilling - søknad";"";"3737";"3251"
"32462";"Serveringsbevilling - søknad";"";"3737";"8677"
"32461";"Sanitærabonnement/rørleggermelding";"";"3737";"9917, 22677, 4079"
"32460";"Parkeringstillatelse for forflytningshemmede - søknad";"";"3737";"7631"
"32459";"Omsorgslønn - søknad";"";"3737";"7390"
"32458";"Offentlig høring - høringssvar";"";"3737";"6025, 7978"
"32457";"Motorferdsel i utmark - søknad";"";"3737";"7024"
"32456";"Midlertidig brukstillatelse - søknad";"";"3737";"22825, 4079"
"32455";"Lokaler og anlegg - søknad om leie, til arrangement";"";"3737";"7128, 9477, 4878, 4232, 6645, 5912, 5840, 4892, 5921, 6542"
"32454";"Ledsagerbevis - søknad";"";"3737";"6783"
"32453";"Ledig stilling - søknad";"";"3737";"3493, 8293"
"32452";"Kulturskole - søknad om inntak";"";"3737";"6468"
"32451";"Kulturskole - oppsigelse av plass";"";"3737";"6468"
"32450";"Konsesjonsfrihet ved erverv av fast eiendom - egenerklæring";"";"3737";"6763"
"32449";"Konsesjon på erverv av fast eiendom - søknad";"";"3737";"6763"
"32448";"Kommunal bolig - søknad";"";"3737";"6234, 6364"
"32447";"Kandidat til kommunens kulturpris - forslag";"";"3737";"5921, 6605"
"32446";"Igangsettingstillatelse - søknad";"";"3737";"4079"
"32445";"Helse- og omsorgstjenester - søknad";"";"3737";"4220, 6934, 4704, 5346, 9357, 5732, 5728, 9742, 4389, 3322"
"32444";"Gravetillatelse i kommunal vei eller grunn - søknad";"";"3737";"5581, 4079, 8142, 4065, 22749"
"32443";"Gjennomføringsplan";"";"3737";"4079"
"32442";"Generell henvendelse til kommunen";"";"3737";"6025"
"32441";"Forhåndskonferanse - bestilling";"";"3737";"4079"
"32440";"Filmfremvisning - søknad om konsesjon";"";"3737";"4892, 4907"
"32439";"Ferdigattest – søknad";"";"3737";"22734, 4079"
"32438";"Felling av trær/rydding av kratt på kommunal grunn - søknad";"";"3737";"4065, 22749"
"32437";"Driveplikt - søknad om fritak";"";"3737";"6763"
"32436";"Boligtilskudd - søknad";"";"3737";"3952, 3984, 22701"
"32435";"Barnehageplass for barnehageåret 2018/2019 - søknad/endring/oppsigelse";"";"3737";"3764"
"32434";"Barnehageplass for barnehageåret 2017/2018 - søknad/endring/oppsigelse";"";"3737";"3764"
"32433";"Barnehage - søknad om redusert foreldrebetaling/gratis kjernetid";"";"3737";"3764"
"32432";"Avkjørsel til kommunal vei - søknad";"";"3737";"4147, 8142"
"32431";"Arrangement  - melding om midlertidig bruksendring";"";"3737";"4016, 5912, 7128, 4878, 9477, 4232, 4892, 6645, 5916, 5921"
"32430";"Ansvarsrett - søknad";"";"3737";"4079"
"31746";"Valgfag - påmelding eller søknad om bytte";"";"139";"5597"
"31745";"Undervisningsstilling – søknad";"";"139";"3493, 8293"
"31744";"Tiltak - søknad om tillatelse til tiltak uten ansvarsrett med dispensasjonssøknad";"";"139";"4079"
"31743";"Tiltak - søknad om tillatelse til tiltak uten ansvarsrett";"";"139";"4079"
"31742";"Tiltak - søknad om tillatelse til tiltak";"";"139";"4079"
"31741";"Opplysninger om tiltakets ytre rammer";"";"139";"4079"
"31740";"Tiltak - melding om antatt ulovlig tiltak etter plan- og bygningsloven";"";"139";"4079, 6306, 4147, 8130"
"31739";"Tillatelse til våtrom i eksisterende bygning - søknad";"";"139";"4079"
"31738";"Tillatelse - søknad om endring av gitt tillatelse eller godkjenning";"";"139";"4079"
"31737";"Spesialundervisning for voksne på grunnskolens område - søknad";"";"139";"7749, 22788, 5597"
"31736";"Sluttrapport med avfallsplan (rehabilitering/riving)";"";"139";"4079"
"31735";"Sluttrapport med avfallsplan (nybygg)";"";"139";"4079"
"31734";"Skoleskyss - søknad";"";"139";"8907"
"31733";"Skole - søknad om bytte av skole";"";"139";"5597"
"31732";"Skole - melding om skolebytte ved flytting";"";"139";"5597, 5053"
"31731";"Skole - elevinformasjon og samtykke fra foresatte";"";"139";"5597, 6870"
"31730";"Skjenkebevilling - søknad om endrede vilkår for én enkelt anledning (når søker allerede har bevilling)";"";"139";"3251"
"31729";"Skjenkebevilling - søknad om bevilling for åpent arrangement (enkelt, bestemt anledning)";"";"139";"3251"
"31728";"Skjenkebevilling - søknad om bevilling for lukket selskap (ambulerende)";"";"139";"3251"
"31727";"Skjenkebevilling - søknad";"";"139";"3251"
"31726";"SFO - søknad om redusert foreldrebetaling";"";"139";"8848, 3764"
"31725";"Serveringsbevilling - søknad";"";"139";"8677"
"31724";"Serverings- og/eller skjenkebevilling - søknad";"";"139";"3251, 8677"
"31723";"Salgsbevilling - søknad om bevilling til salg av alkoholholdig drikk gruppe 1";"";"139";"3251, 8677"
"31722";"Renovasjon - bestilling/endring/deling av avfallsbeholder";"";"139";"6293"
"31721";"Religionspregede aktiviteter i skolen - melding om fritak";"";"139";"5597"
"31720";"Personlig ansvarsrett som selvbygger av egen bolig eller fritidsbolig - søknad";"";"139";"4079"
"31719";"Permisjon fra undervisning - søknad";"";"139";"5597"
"31718";"Opplæring i norsk og samfunnskunnskap for voksne innvandrere - påmelding";"";"139";"7297, 22799"
"31717";"Midlertidig brukstillatelse - søknad";"";"139";"22825, 4079"
"31716";"Meddommer/lagrettemedlem - kandidat til verv";"";"139";"4312"
"31715";"Leksehjelp - Påmelding/endring/avmelding";"";"139";"5597"
"31714";"Ledig stilling - søknad";"";"139";"3493, 8293"
"31713";"Kommunalt startlån - søknad";"";"139";"3952, 3984"
"31712";"Karakterer - klage";"";"139";"5597, 6150, 4590"
"31711";"Igangsettingstillatelse - søknad";"";"139";"4079"
"31710";"Grunnskoleopplæring (ordinær) for voksne - søknad";"";"139";"5597, 22788"
"31709";"Grunnskole - innmelding 1. trinn";"";"139";"5597"
"31708";"Grunnskole - Fritak fra vurdering i enkeltfag";"";"139";"5597, 6150, 4590"
"31707";"Gjennomføringsplan";"";"139";"4079"
"31706";"Norskopplæring, fritak fra plikt til opplæring i norsk og samfunnskunnskap - søknad";"";"139";"7297, 22799, 7308, 22788, 5597"
"31705";"Fremmedspråk/fordypning/arbeidslivsfag - påmelding eller søknad om å bytte";"";"139";"5597"
"31704";"Fravær - krav om sletting av gyldig fravær (grunnskole)";"";"139";"5597"
"31703";"Forhåndskonferanse - bestilling";"";"139";"4079"
"31702";"Ferdigattest - søknad om ferdigattest med avfallsrapport (rehabilitering/riving)";"";"139";"22734, 4079"
"31701";"Ferdigattest - søknad om ferdigattest med avfallsrapport (nybygg)";"";"139";"22734, 4079"
"31700";"Ferdigattest – søknad";"";"139";"22734, 4079"
"31699";"Enkeltvedtak - klage";"";"139";"6025, 4079, 4061, 9357, 9032"
"31698";"Eksamen/heldagsprøve - søknad om særskilt tilrettelegging";"";"139";"4590, 5597, 10111"
"31697";"Boligtilskudd - søknad";"";"139";"3952, 3984, 22701"
"31696";"Boligspesifikasjon i matrikkelen";"";"139";"4079"
"31695";"Barnehage - søknad om redusert foreldrebetaling/gratis kjernetid";"";"139";"3764"
"31694";"Ansvarsrett - søknad";"";"139";"4079"
"30510";"Skjenkebevilling - søknad om bevilling for åpent arrangement (enkelt, bestemt anledning)";"";"3551";"3251"
"30509";"Skjenkebevilling - søknad om bevilling for lukket selskap (ambulerende)";"";"3551";"3251"
"30508";"Skjenkebevilling - søknad";"";"3551";"3251"
"30507";"Serveringsbevilling - søknad";"";"3551";"8677"
"30506";"Salgsbevilling - søknad om bevilling til salg av alkoholholdig drikk gruppe 1";"";"3551";"3251, 8677"
"30438";"Kulturskole - søknad om inntak";"";"328";"6468"
"29533";"Søknad om ambulerende skjenkebevilling";"Elektronisk skjema";"3986";"6763"
"29514";"Klage på helse og omsorg";"Klage, klageskjema";"3986";"6763"
"29201";"Høyringsuttale - skjema";"";"3683";"6025, 7978"
"28498";"Søknad om tilrettelagt transport - TT-kort";"Søknad om tilrettelagt transport. Må søkes til Fylkesmannen i Rogaland - legeerklæring må være med";"3920";"9536"
"28495";"Søknad om overføring/forskudd på ferie";"Søknad om overføring eller forskudd på ferie";"3920";""
"28494";"Søknad om lønnsansiennitet";"Søknad om lønnsansiennitet";"3920";""
"28493";"Søknad om ledsagerbevis";"Søknad om ledsagerbevis";"3920";"6783"
"28492";"Søknad om kulturskule";"Søknad, endring og oppseiing av kulturskule";"3920";"6468"
"28491";"Søknad om koordinator / individuell plan";"Søknad om individuell plan (IP)";"3920";"5952"
"28489";"Søknad om helse- og omsorgstjenester";"Elektronisk skjema for å søke helse- og omsorgstjenester";"3920";"4220, 6934, 4704, 5346, 9357, 5732, 5728, 9742, 4389, 3322"
"28478";"Plangodkjenning av skoler og barnehager";"Plangodkjenning av skoler og barnehager";"3920";"3764"
"28475";"Melding om feil";"Melding om feil på veg, renovasjon eller annet";"3920";""
"28474";"Meldeplikt frisør/hudpleie";"Meldeplikt frisør/hudpleie";"3920";"5258"
"28472";"Høringsuttalelse";"Høringsuttalelse";"3920";"6025, 7978"
"28461";"Vedtekter Ulla Førre næringsfond";"Vedtekter Ulla Førre næringsfond";"4022";"7342"
"28459";"Tiltakets ytre ramer";"";"4022";""
"28456";"Terminoppgåve for arbeidsgjevaravgift og forskotstrekk";"";"4022";"6033, 3395"
"28447";"Søknad om tillatelse til tiltak";"";"4022";"4079"
"28439";"Søknad om kulturskule";"Elektronisk skjema";"4022";"6468"
"28433";"Søknad om barnehageplass";"Elektronisk";"4022";"3764"
"28425";"Skjema frå Statens bygningstekniske etat";"";"4022";"4079, 22734, 5581, 22825, 22888"
"28423";"Skademelding skuleborn";"";"4022";"5597"
"28414";"Melding om tiltak";"Melding om tiltak";"4022";"4079"
"28398";"Søknad om splitting av kommunale eigedomsgebyr til uregistrert eigar";"";"3365";"3764"
"28387";"Søknad om kulturmidlar - Elektronisk skjema";"";"3365";"3764"
"28386";"Søknad om konsesjon";"";"3365";"3764"
"28385";"Søknad om kommunal bustad";"";"3365";"3764"
"28384";"Søknad om hjelp frå pleie og omsorg";"";"3365";"3764"
"28378";"Skjema høyringsuttalar";"";"3365";"3764"
"28376";"Sanitærabonnement - Elektronisk skjema";"";"3365";"3764"
"28373";"Registrering av vassmålar - Elektronisk skjema";"";"3365";"3764"
"28365";"Ja takk, eg ønskjer å bli meddommar";"Ja takk, eg ønskjer å bli meddommar";"3365";"4312"
"28359";"Eigenerklæring - konsesjon";"";"3365";"3764"
"28355";"Barnehage - Ny plass, overflytting og oppseiing";"";"3365";"3764"
"28344";"Søknadsskjema for leie av Folkets hus, variable brukere";"Søknadsskjema for leie av Folkets hus, variable brukere";"4010";"8907"
"28343";"Søknad om tilskudd til kulturarbeid";"Søknad om tilskudd til kulturarbeid";"4010";"8907"
"28337";"Søknad om skolefri";"Søknad om skolefri";"4010";"5597"
"28336";"Søknad om salgs-/skjenkebevilling, utvidet skjenkebevilling";"Søknad om salgs-/skjenkebevillng, utvidet skjenkebevilling";"4010";"8907"
"28334";"Søknad om plass i kulturskolen";"Søknad om plass i kulturskolen";"4010";"8907"
"28333";"Søknad om permisjon";"Søknad om permisjon";"4010";"8907"
"28317";"Registrering av bedrift i Brønnøysundregisteret";"Registrering av bedrift i Brønnøysundregisteret";"4010";"8907"
"28314";"PPT - Skjema for reg. av skolens mulighet for tilpassa opplæring jfm § 1-3";"PPT - Skjema for reg. av skolens mulighet for tilpassa opplæring jfm § 1-3";"4010";"8907"
"28311";"Pedagogisk rapport - barnehage";"Pedagogisk rapport - barnehage";"4010";"8907"
"28304";"Jordleieavtale etter ny jordlov 1 7 2009";"Jordleieavtale etter ny jordlov 1 7 2009";"4010";"8907"
"28286";"Byggesaksskjema";"Byggesaksskjema for utfylling på papir eller elektronisk";"4010";"8907"
"28285";"Bestilling av takst";"Bestilling av takst";"4010";"8907"
"28278";"Søknadsskjema årlege arrangement (Word)";"";"3545";"6566"
"28267";"Søknad om utslippstillatelse";"";"3545";"9842"
"28263";"Søknad om salsløyve";"";"3545";"3251"
"28248";"Søknad om ambulerande skjenkeløyve";"";"3545";"3251"
"28246";"Rekvisisjon av oppmålingsforretning";"";"3545";"4079, 7474"
"28242";"Registreringsskjema norskopplæring (Word)";"";"3545";"7297"
"28238";"Innskriving ved Vikeså skule (Word)";"";"3545";"5597"
"28232";"Bekymringsmelding til barnevernet frå offentleg meldar";"";"3545";"3799"
"27550";"Attest for skatt og merverdiavgift";"Du trenger en attest for skatt og merverdiavgift (skatteattest) når du vil ha dokumentasjon på om din virksomhet eller du personlig skylder skatt/merverdiavgift eller ikke. Attesten viser hvor mye som eventuelt mangler innbetalt inkludert renter.";"7";"6033, 7350, 6972"
"27546";"Pensjonist i EU/EØS og Sveits - helsetjenester";"På denne siden kan du lese om hvilke helserettigheter du som pensjonist har når du har flyttet til et EU/EØS-land eller Sveits.";"3228";"9407, 3835, 3203"
