"versjoner";"sumart1";"sumart1-tekst";"kost2a";"hovedgruppering-art";"avdeling";"avdeling-tekst";"avgfin-ikke-avgfin";"tjenesteomraade";"tjenesteomraade-tekst";"tjeneste";"tjeneste-tekst";"proplan";"prosjektkategori";"prosjekt";"prosjekt-tekst";"geografisk-bydel";"geografisk-bydel-tekst";"2011-fra-vedt-okonomiplan";"2012";"2013";"2014";"2015"
12-15IN1;1;Sum utgifter;100;Investeringer i anleggsmidler;4;Byrådsavd. for barnehage og skole;Ikke-avg.fin.;01B;Skole;20220;Vanlig grunnskoleundervisning;IKTPLAN;Prosjekter under IKT-Handlingsplanen;17565;Trådløse nettverk i skolen;90;BYDEKKENDE;0;0;0;1 000 000,00;0
12-15IN1;1;Sum utgifter;100;Investeringer i anleggsmidler;4;Byrådsavd. for barnehage og skole;Ikke-avg.fin.;01B;Skole;20220;Vanlig grunnskoleundervisning;IKTPLAN;Prosjekter under IKT-Handlingsplanen;17565;Trådløse nettverk i skolen;90;BYDEKKENDE;0;0;1 000 000,00;0;0
12-15IN1;1;Sum utgifter;100;Investeringer i anleggsmidler;4;Byrådsavd. for barnehage og skole;Ikke-avg.fin.;01B;Skole;20220;Vanlig grunnskoleundervisning;IKTPLAN;Prosjekter under IKT-Handlingsplanen;17580;Byggningsmessige IKT-oppgraderinger;90;BYDEKKENDE;0;0;0;1 000 000,00;0
12-15IN1;1;Sum utgifter;100;Investeringer i anleggsmidler;4;Byrådsavd. for barnehage og skole;Ikke-avg.fin.;01B;Skole;20220;Vanlig grunnskoleundervisning;IKTPLAN;Prosjekter under IKT-Handlingsplanen;17580;Byggningsmessige IKT-oppgraderinger;90;BYDEKKENDE;0;2 000 000,00;1 000 000,00;0;0
12-15IN1;1;Sum utgifter;100;Investeringer i anleggsmidler;4;Byrådsavd. for barnehage og skole;Ikke-avg.fin.;01B;Skole;20220;Vanlig grunnskoleundervisning;IKTPLAN;Prosjekter under IKT-Handlingsplanen;17550;IKT-løsning for elevene;90;BYDEKKENDE;0;0;0;0;8 000 000,00
12-15IN1;1;Sum utgifter;100;Investeringer i anleggsmidler;4;Byrådsavd. for barnehage og skole;Ikke-avg.fin.;01B;Skole;20220;Vanlig grunnskoleundervisning;IKTPLAN;Prosjekter under IKT-Handlingsplanen;17565;Trådløse nettverk i skolen;90;BYDEKKENDE;0;0;0;0;1 000 000,00
12-15IN1;1;Sum utgifter;100;Investeringer i anleggsmidler;4;Byrådsavd. for barnehage og skole;Ikke-avg.fin.;01B;Skole;20220;Vanlig grunnskoleundervisning;IKTPLAN;Prosjekter under IKT-Handlingsplanen;17580;Byggningsmessige IKT-oppgraderinger;90;BYDEKKENDE;0;0;1 000 000,00;0;1 000 000,00
12-15IN1;1;Sum utgifter;100;Investeringer i anleggsmidler;4;Byrådsavd. for barnehage og skole;Ikke-avg.fin.;01B;Skole;20220;Vanlig grunnskoleundervisning;SKOLE;Prosjekter under Skolebruksplanen;BUD182;Satsing på realfag;90;BYDEKKENDE;0;0;0;4 000 000,00;0
12-15IN1;1;Sum utgifter;100;Investeringer i anleggsmidler;4;Byrådsavd. for barnehage og skole;Ikke-avg.fin.;01B;Skole;20220;Vanlig grunnskoleundervisning;SKOLE;Prosjekter under Skolebruksplanen;BUD182;Satsing på realfag;90;BYDEKKENDE;0;0;0;-4 000 000,00;0
12-15IN1;1;Sum utgifter;100;Investeringer i anleggsmidler;5;Byrådsavd. for byutvikling, klima og miljø;Avg.fin.;10B;Private planer og byggesak;30210;Bygge- og delesaksbeh. og seksjonering;IKTPLAN;Prosjekter under IKT-Handlingsplanen;Y060;Skanning av Byggesaksarkivet;90;BYDEKKENDE;0;3 000 000,00;0;0;0
12-15IN1;1;Sum utgifter;100;Investeringer i anleggsmidler;5;Byrådsavd. for byutvikling, klima og miljø;Avg.fin.;10B;Private planer og byggesak;30210;Bygge- og delesaksbeh. og seksjonering;IKTPLAN;Prosjekter under IKT-Handlingsplanen;Y060;Skanning av Byggesaksarkivet;90;BYDEKKENDE;0;-3 000 000,00;0;0;0
12-15IN1;1;Sum utgifter;100;Investeringer i anleggsmidler;5;Byrådsavd. for byutvikling, klima og miljø;Ikke-avg.fin.;10A;Offentlige planer, byplanlegging og kulturminnevern;30110;Offentlige planer;IKTPLAN;Prosjekter under IKT-Handlingsplanen;K070;Vektorisering av reguleringsplaner;90;BYDEKKENDE;0;2 000 000,00;0;0;0
12-15IN1;1;Sum utgifter;100;Investeringer i anleggsmidler;5;Byrådsavd. for byutvikling, klima og miljø;Ikke-avg.fin.;10B;Private planer og byggesak;30320;Oppmålingstjenester;IKTPLAN;Prosjekter under IKT-Handlingsplanen;K045;3-dim.grunnkart bymodell;90;BYDEKKENDE;0;200 000,00;0;0;0
12-15IN1;1;Sum utgifter;100;Investeringer i anleggsmidler;1;Byrådsleders avdeling;Ikke-avg.fin.;7;Brannvesen;33920;Alarmtjenester;IKTPLAN;Prosjekter under IKT-Handlingsplanen;EMOD;Modernisering av nødsamband/alarmeringsnett;90;BYDEKKENDE;0;400 000,00;0;0;0
12-15IN1;1;Sum utgifter;100;Investeringer i anleggsmidler;1;Byrådsleders avdeling;Ikke-avg.fin.;7;Brannvesen;33920;Alarmtjenester;IKTPLAN;Prosjekter under IKT-Handlingsplanen;EMOD;Modernisering av nødsamband/alarmeringsnett;90;BYDEKKENDE;0;-1 500 000,00;1 100 000,00;1 250 000,00;0
12-15IN1;1;Sum utgifter;100;Investeringer i anleggsmidler;1;Byrådsleders avdeling;Ikke-avg.fin.;7;Brannvesen;33920;Alarmtjenester;IKTPLAN;Prosjekter under IKT-Handlingsplanen;EMOD;Modernisering av nødsamband/alarmeringsnett;90;BYDEKKENDE;0;1 550 000,00;400 000,00;0;0
12-15IN1;1;Sum utgifter;100;Investeringer i anleggsmidler;1;Byrådsleders avdeling;Ikke-avg.fin.;7;Brannvesen;33920;Alarmtjenester;IKTPLAN;Prosjekter under IKT-Handlingsplanen;EMOD;Modernisering av nødsamband/alarmeringsnett;90;BYDEKKENDE;0;-450 000,00;-1 150 000,00;200 000,00;1 250 000,00
12-15IN1;1;Sum utgifter;100;Investeringer i anleggsmidler;3;Byrådsavd. for helse og inkludering;Ikke-avg.fin.;03D;Byggdrift: Tiltak for eldre og omsorgstrengende;26110;Byggdrift sykehjem;SYKEHJ;Sykehjem;BUD201;Nytt sykehjem 90 plasser;40;FYLLINGSDALEN;0;0;45 000 000,00;0;0
12-15IN1;1;Sum utgifter;100;Investeringer i anleggsmidler;7;Byrådsavd. for kultur, kirke og idrett;Ikke-avg.fin.;6;Overføringer til trossamfunn;39010;Kirker og menigheter;KIRKE;Kirkeinvesteringer;100005;Kirkeinvesteringer;90;BYDEKKENDE;0;0;0;25 000 000,00;0
12-15IN1;1;Sum utgifter;100;Investeringer i anleggsmidler;7;Byrådsavd. for kultur, kirke og idrett;Ikke-avg.fin.;6;Overføringer til trossamfunn;39010;Kirker og menigheter;KIRKE;Kirkeinvesteringer;BUD094;Bønes kirke;40;FYLLINGSDALEN;0;6 700 000,00;0;0;0
12-15IN1;1;Sum utgifter;100;Investeringer i anleggsmidler;7;Byrådsavd. for kultur, kirke og idrett;Ikke-avg.fin.;6;Overføringer til trossamfunn;39010;Kirker og menigheter;KIRKE;Kirkeinvesteringer;BUD094;Bønes kirke;40;FYLLINGSDALEN;0;-6 700 000,00;0;0;0
12-15IN1;1;Sum utgifter;100;Investeringer i anleggsmidler;7;Byrådsavd. for kultur, kirke og idrett;Ikke-avg.fin.;6;Overføringer til trossamfunn;39010;Kirker og menigheter;KIRKE;Kirkeinvesteringer;BUD136;Rehabilitering kirkeorgel;90;BYDEKKENDE;0;-3 200 000,00;0;0;0
12-15IN1;1;Sum utgifter;100;Investeringer i anleggsmidler;7;Byrådsavd. for kultur, kirke og idrett;Ikke-avg.fin.;6;Overføringer til trossamfunn;39010;Kirker og menigheter;KIRKE;Kirkeinvesteringer;BUD136;Rehabilitering kirkeorgel;90;BYDEKKENDE;0;3 200 000,00;0;0;0
12-15IN1;1;Sum utgifter;100;Investeringer i anleggsmidler;7;Byrådsavd. for kultur, kirke og idrett;Ikke-avg.fin.;6;Overføringer til trossamfunn;39010;Kirker og menigheter;KIRKE;Kirkeinvesteringer;BUD137;Tiltak bevegelseshemmede, kirker;90;BYDEKKENDE;0;100 000,00;0;0;0
12-15IN1;1;Sum utgifter;100;Investeringer i anleggsmidler;7;Byrådsavd. for kultur, kirke og idrett;Ikke-avg.fin.;6;Overføringer til trossamfunn;39010;Kirker og menigheter;KIRKE;Kirkeinvesteringer;BUD137;Tiltak bevegelseshemmede, kirker;90;BYDEKKENDE;0;-100 000,00;0;0;0
12-15IN1;1;Sum utgifter;100;Investeringer i anleggsmidler;7;Byrådsavd. for kultur, kirke og idrett;Ikke-avg.fin.;6;Overføringer til trossamfunn;39010;Kirker og menigheter;KIRKE;Kirkeinvesteringer;BUD138;Rehabilitering kirker;90;BYDEKKENDE;0;5 000 000,00;0;0;0
12-15IN1;1;Sum utgifter;100;Investeringer i anleggsmidler;7;Byrådsavd. for kultur, kirke og idrett;Ikke-avg.fin.;6;Overføringer til trossamfunn;39010;Kirker og menigheter;KIRKE;Kirkeinvesteringer;BUD138;Rehabilitering kirker;90;BYDEKKENDE;0;0;5 000 000,00;0;0
12-15IN1;1;Sum utgifter;100;Investeringer i anleggsmidler;7;Byrådsavd. for kultur, kirke og idrett;Ikke-avg.fin.;6;Overføringer til trossamfunn;39010;Kirker og menigheter;KIRKE;Kirkeinvesteringer;BUD140;Ytrebygda nærkirke;60;YTREBYGDA;0;10 000 000,00;0;0;0
12-15IN1;1;Sum utgifter;100;Investeringer i anleggsmidler;7;Byrådsavd. for kultur, kirke og idrett;Ikke-avg.fin.;6;Overføringer til trossamfunn;39010;Kirker og menigheter;KIRKE;Kirkeinvesteringer;BUD140;Ytrebygda nærkirke;90;BYDEKKENDE;0;-10 000 000,00;0;0;0
12-15IN1;1;Sum utgifter;100;Investeringer i anleggsmidler;7;Byrådsavd. for kultur, kirke og idrett;Ikke-avg.fin.;6;Overføringer til trossamfunn;39010;Kirker og menigheter;MARIA;Restaurering middelalderkirker;BUD213;Mariakirken, restaurering;20;BERGENHUS;0;20 000 000,00;0;0;0
12-15IN1;1;Sum utgifter;100;Investeringer i anleggsmidler;7;Byrådsavd. for kultur, kirke og idrett;Ikke-avg.fin.;6;Overføringer til trossamfunn;39010;Kirker og menigheter;KIRKE;Kirkeinvesteringer;BUD266;Universell utforming av kirkene i Bergen;90;BYDEKKENDE;0;5 000 000,00;0;0;0
12-15IN1;1;Sum utgifter;100;Investeringer i anleggsmidler;7;Byrådsavd. for kultur, kirke og idrett;Ikke-avg.fin.;6;Overføringer til trossamfunn;39010;Kirker og menigheter;KIRKE;Kirkeinvesteringer;BUD266;Universell utforming av kirkene i Bergen;90;BYDEKKENDE;0;0;5 000 000,00;0;0
12-15IN1;1;Sum utgifter;100;Investeringer i anleggsmidler;7;Byrådsavd. for kultur, kirke og idrett;Ikke-avg.fin.;6;Overføringer til trossamfunn;39010;Kirker og menigheter;KIRKE;Kirkeinvesteringer;BUD300;Prosjektering nærkirke, Sædal;30;FANA;0;-1 000 000,00;0;0;0
12-15IN1;1;Sum utgifter;100;Investeringer i anleggsmidler;7;Byrådsavd. for kultur, kirke og idrett;Ikke-avg.fin.;6;Overføringer til trossamfunn;39010;Kirker og menigheter;KIRKE;Kirkeinvesteringer;BUD300;Prosjektering nærkirke, Sædal;30;FANA;0;1 000 000,00;0;0;0
12-15IN1;1;Sum utgifter;100;Investeringer i anleggsmidler;7;Byrådsavd. for kultur, kirke og idrett;Ikke-avg.fin.;6;Overføringer til trossamfunn;39010;Kirker og menigheter;KIRKE;Kirkeinvesteringer;100005;Kirkeinvesteringer;90;BYDEKKENDE;0;0;0;10 000 000,00;10 000 000,00
12-15IN1;1;Sum utgifter;100;Investeringer i anleggsmidler;7;Byrådsavd. for kultur, kirke og idrett;Ikke-avg.fin.;6;Overføringer til trossamfunn;39010;Kirker og menigheter;KIRKE;Kirkeinvesteringer;100005;Kirkeinvesteringer;90;BYDEKKENDE;0;0;0;-25 000 000,00;0
12-15IN1;1;Sum utgifter;100;Investeringer i anleggsmidler;7;Byrådsavd. for kultur, kirke og idrett;Ikke-avg.fin.;6;Overføringer til trossamfunn;39010;Kirker og menigheter;MARIA;Restaurering middelalderkirker;BUD367;Middelalderkirker;90;BYDEKKENDE;0;0;20 000 000,00;20 000 000,00;20 000 000,00
12-15IN1;1;Sum utgifter;100;Investeringer i anleggsmidler;7;Byrådsavd. for kultur, kirke og idrett;Ikke-avg.fin.;6;Overføringer til trossamfunn;39300;Kirkegårder, gravlunder, krematorier;GRAV;Kirkegårder og krematorier;BUD144;Øvstun kirkegård, utvidelse;30;FANA;0;3 000 000,00;0;0;0
12-15IN1;1;Sum utgifter;100;Investeringer i anleggsmidler;7;Byrådsavd. for kultur, kirke og idrett;Ikke-avg.fin.;6;Overføringer til trossamfunn;39300;Kirkegårder, gravlunder, krematorier;GRAV;Kirkegårder og krematorier;BUD144;Øvstun kirkegård, utvidelse;30;FANA;0;7 000 000,00;15 000 000,00;0;0
12-15IN1;1;Sum utgifter;100;Investeringer i anleggsmidler;7;Byrådsavd. for kultur, kirke og idrett;Ikke-avg.fin.;6;Overføringer til trossamfunn;39300;Kirkegårder, gravlunder, krematorier;GRAV;Kirkegårder og krematorier;BUD267;Åsane kirkegård, utvidelse av eksist. kirkegård;80;ÅSANE;0;6 000 000,00;0;0;0
12-15IN1;1;Sum utgifter;100;Investeringer i anleggsmidler;7;Byrådsavd. for kultur, kirke og idrett;Ikke-avg.fin.;6;Overføringer til trossamfunn;39300;Kirkegårder, gravlunder, krematorier;GRAV;Kirkegårder og krematorier;BUD267;Åsane kirkegård, utvidelse av eksist. kirkegård;80;ÅSANE;0;6 000 000,00;0;0;0
12-15IN1;1;Sum utgifter;100;Investeringer i anleggsmidler;7;Byrådsavd. for kultur, kirke og idrett;Ikke-avg.fin.;6;Overføringer til trossamfunn;39300;Kirkegårder, gravlunder, krematorier;GRAV;Kirkegårder og krematorier;100006;Kirkegårdsinvesteringer;90;BYDEKKENDE;0;0;0;15 000 000,00;15 000 000,00
12-15IN1;1;Sum utgifter;100;Investeringer i anleggsmidler;7;Byrådsavd. for kultur, kirke og idrett;Ikke-avg.fin.;6;Overføringer til trossamfunn;39300;Kirkegårder, gravlunder, krematorier;GRAV;Kirkegårder og krematorier;100006;Kirkegårdsinvesteringer;90;BYDEKKENDE;0;0;10 000 000,00;0;0
12-15IN1;1;Sum utgifter;100;Investeringer i anleggsmidler;7;Byrådsavd. for kultur, kirke og idrett;Ikke-avg.fin.;6;Overføringer til trossamfunn;39300;Kirkegårder, gravlunder, krematorier;GRAV;Kirkegårder og krematorier;100006;Kirkegårdsinvesteringer;90;BYDEKKENDE;0;0;0;10 000 000,00;10 000 000,00
12-15IN1;1;Sum utgifter;120;Avdrag på lån;5;Byrådsavd. for byutvikling, klima og miljø;Ikke-avg.fin.;9;Boligtiltak;31520;Mottatte renter/avdrag på utlån;FORMIDL;Formidlingslån;BUD111;Formidlingslån;90;BYDEKKENDE;0;25 900 000,00;93 600 000,00;0;0
12-15IN1;1;Sum utgifter;120;Avdrag på lån;5;Byrådsavd. for byutvikling, klima og miljø;Ikke-avg.fin.;9;Boligtiltak;31520;Mottatte renter/avdrag på utlån;FORMIDL;Formidlingslån;BUD111;Formidlingslån;90;BYDEKKENDE;0;59 000 000,00;0;0;0
12-15IN1;1;Sum utgifter;120;Avdrag på lån;5;Byrådsavd. for byutvikling, klima og miljø;Ikke-avg.fin.;9;Boligtiltak;31520;Mottatte renter/avdrag på utlån;FORMIDL;Formidlingslån;BUD111;Formidlingslån;90;BYDEKKENDE;0;0;0;93 600 000,00;0
12-15IN1;1;Sum utgifter;120;Avdrag på lån;5;Byrådsavd. for byutvikling, klima og miljø;Ikke-avg.fin.;9;Boligtiltak;31520;Mottatte renter/avdrag på utlån;FORMIDL;Formidlingslån;BUD111;Formidlingslån;90;BYDEKKENDE;0;-25 800 000,00;-30 400 000,00;-16 700 000,00;89 400 000,00
12-15IN1;1;Sum utgifter;110;Utlån og forskutteringer;5;Byrådsavd. for byutvikling, klima og miljø;Ikke-avg.fin.;9;Boligtiltak;31520;Mottatte renter/avdrag på utlån;FORMIDL;Formidlingslån;BUD111;Formidlingslån;90;BYDEKKENDE;0;85 000 000,00;400 000 000,00;0;0
12-15IN1;1;Sum utgifter;110;Utlån og forskutteringer;5;Byrådsavd. for byutvikling, klima og miljø;Ikke-avg.fin.;9;Boligtiltak;31520;Mottatte renter/avdrag på utlån;FORMIDL;Formidlingslån;BUD111;Formidlingslån;90;BYDEKKENDE;0;315 000 000,00;0;0;0
12-15IN1;1;Sum utgifter;110;Utlån og forskutteringer;5;Byrådsavd. for byutvikling, klima og miljø;Ikke-avg.fin.;9;Boligtiltak;31520;Mottatte renter/avdrag på utlån;FORMIDL;Formidlingslån;BUD111;Formidlingslån;90;BYDEKKENDE;0;0;0;400 000 000,00;0
12-15IN1;1;Sum utgifter;110;Utlån og forskutteringer;5;Byrådsavd. for byutvikling, klima og miljø;Ikke-avg.fin.;9;Boligtiltak;31520;Mottatte renter/avdrag på utlån;FORMIDL;Formidlingslån;BUD111;Formidlingslån;90;BYDEKKENDE;0;50 000 000,00;50 000 000,00;50 000 000,00;450 000 000,00
12-15IN1;1;Sum utgifter;110;Utlån og forskutteringer;7;Byrådsavd. for kultur, kirke og idrett;Ikke-avg.fin.;12C;Kulturtilskudd (til prosjekter, institusjoner og lag);37740;Film;KULTUR;Kulturinvesteringer;100577;Fuzz AS;90;BYDEKKENDE;0;1 500 000,00;1 500 000,00;1 500 000,00;1 500 000,00
12-15IN1;1;Sum utgifter;110;Utlån og forskutteringer;7;Byrådsavd. for kultur, kirke og idrett;Ikke-avg.fin.;12C;Kulturtilskudd (til prosjekter, institusjoner og lag);37740;Film;KULTUR;Kulturinvesteringer;100577;Fuzz AS;90;BYDEKKENDE;0;-1 500 000,00;-1 500 000,00;-1 500 000,00;-1 500 000,00
12-15IN1;1;Sum utgifter;110;Utlån og forskutteringer;90;Fellesposter - bykassen;Ikke-avg.fin.;21;Sentrale budsjettposter;18080;Tilfeldige utgifter/inntekter - AFP m.m.;UPROSJ;UTEN PROSJEKTNUMMER;9;Ikke prosjekt? Dummy-verdi;90;BYDEKKENDE;0;40 120 000,00;42 120 000,00;0;0
12-15IN1;1;Sum utgifter;110;Utlån og forskutteringer;90;Fellesposter - bykassen;Ikke-avg.fin.;21;Sentrale budsjettposter;18080;Tilfeldige utgifter/inntekter - AFP m.m.;UPROSJ;UTEN PROSJEKTNUMMER;9;Ikke prosjekt? Dummy-verdi;90;BYDEKKENDE;0;0;0;44 120 000,00;0
12-15IN1;1;Sum utgifter;110;Utlån og forskutteringer;90;Fellesposter - bykassen;Ikke-avg.fin.;21;Sentrale budsjettposter;18080;Tilfeldige utgifter/inntekter - AFP m.m.;UPROSJ;UTEN PROSJEKTNUMMER;9;Ikke prosjekt? Dummy-verdi;90;BYDEKKENDE;0;5 650 000,00;5 650 000,00;0;0
12-15IN1;1;Sum utgifter;110;Utlån og forskutteringer;90;Fellesposter - bykassen;Ikke-avg.fin.;21;Sentrale budsjettposter;18080;Tilfeldige utgifter/inntekter - AFP m.m.;UPROSJ;UTEN PROSJEKTNUMMER;9;Ikke prosjekt? Dummy-verdi;90;BYDEKKENDE;0;0;0;5 650 000,00;0
12-15IN1;1;Sum utgifter;110;Utlån og forskutteringer;90;Fellesposter - bykassen;Ikke-avg.fin.;21;Sentrale budsjettposter;18080;Tilfeldige utgifter/inntekter - AFP m.m.;UPROSJ;UTEN PROSJEKTNUMMER;9;Ikke prosjekt? Dummy-verdi;90;BYDEKKENDE;0;0;0;0;44 120 000,00
12-15IN1;1;Sum utgifter;110;Utlån og forskutteringer;90;Fellesposter - bykassen;Ikke-avg.fin.;21;Sentrale budsjettposter;18080;Tilfeldige utgifter/inntekter - AFP m.m.;UPROSJ;UTEN PROSJEKTNUMMER;9;Ikke prosjekt? Dummy-verdi;90;BYDEKKENDE;0;0;0;0;5 650 000,00
12-15IN1;1;Sum utgifter;110;Utlån og forskutteringer;90;Fellesposter - bykassen;Ikke-avg.fin.;21;Sentrale budsjettposter;18080;Tilfeldige utgifter/inntekter - AFP m.m.;UPROSJ;UTEN PROSJEKTNUMMER;9;Ikke prosjekt? Dummy-verdi;90;BYDEKKENDE;0;0;0;0;2 000 000,00
12-15IN1;1;Sum utgifter;130;Avsetninger;90;Fellesposter - bykassen;Ikke-avg.fin.;14;Næring;33030;Ymse samferdselsformål;UPROSJ;UTEN PROSJEKTNUMMER;9;Ikke prosjekt? Dummy-verdi;90;BYDEKKENDE;0;7 000 000,00;8 000 000,00;0;0
12-15IN1;1;Sum utgifter;130;Avsetninger;90;Fellesposter - bykassen;Ikke-avg.fin.;14;Næring;33030;Ymse samferdselsformål;UPROSJ;UTEN PROSJEKTNUMMER;9;Ikke prosjekt? Dummy-verdi;90;BYDEKKENDE;0;0;0;8 000 000,00;0
12-15IN1;1;Sum utgifter;130;Avsetninger;90;Fellesposter - bykassen;Ikke-avg.fin.;14;Næring;33030;Ymse samferdselsformål;UPROSJ;UTEN PROSJEKTNUMMER;9;Ikke prosjekt? Dummy-verdi;90;BYDEKKENDE;0;0;0;7 000 000,00;15 000 000,00
12-15IN1;1;Sum utgifter;130;Avsetninger;90;Fellesposter - bykassen;Ikke-avg.fin.;23;"""Under streken""-sentrale budsjettposter";87020;Avdrag, utlån m.v.;UPROSJ;UTEN PROSJEKTNUMMER;9;Ikke prosjekt? Dummy-verdi;90;BYDEKKENDE;0;3 746 400,00;3 746 400,00;0;0
12-15IN1;1;Sum utgifter;130;Avsetninger;90;Fellesposter - bykassen;Ikke-avg.fin.;23;"""Under streken""-sentrale budsjettposter";87020;Avdrag, utlån m.v.;UPROSJ;UTEN PROSJEKTNUMMER;9;Ikke prosjekt? Dummy-verdi;90;BYDEKKENDE;0;0;0;3 746 400,00;0
12-15IN1;1;Sum utgifter;130;Avsetninger;90;Fellesposter - bykassen;Ikke-avg.fin.;23;"""Under streken""-sentrale budsjettposter";87020;Avdrag, utlån m.v.;UPROSJ;UTEN PROSJEKTNUMMER;9;Ikke prosjekt? Dummy-verdi;90;BYDEKKENDE;0;765 600,00;765 600,00;765 600,00;0
12-15IN1;1;Sum utgifter;130;Avsetninger;90;Fellesposter - bykassen;Ikke-avg.fin.;23;"""Under streken""-sentrale budsjettposter";87020;Avdrag, utlån m.v.;UPROSJ;UTEN PROSJEKTNUMMER;9;Ikke prosjekt? Dummy-verdi;90;BYDEKKENDE;0;-1 539 000,00;-1 539 000,00;-1 539 000,00;2 973 000,00
12-15IN1;1;Sum utgifter;130;Avsetninger;90;Fellesposter - bykassen;Ikke-avg.fin.;23;"""Under streken""-sentrale budsjettposter";88010;Interne finansieringsposter;UPROSJ;UTEN PROSJEKTNUMMER;9;Ikke prosjekt? Dummy-verdi;90;BYDEKKENDE;0;170 000 000,00;100 000 000,00;0;0
12-15IN1;1;Sum utgifter;130;Avsetninger;90;Fellesposter - bykassen;Ikke-avg.fin.;23;"""Under streken""-sentrale budsjettposter";88010;Interne finansieringsposter;UPROSJ;UTEN PROSJEKTNUMMER;9;Ikke prosjekt? Dummy-verdi;90;BYDEKKENDE;0;0;0;100 000 000,00;0
12-15IN1;1;Sum utgifter;130;Avsetninger;90;Fellesposter - bykassen;Ikke-avg.fin.;23;"""Under streken""-sentrale budsjettposter";88010;Interne finansieringsposter;UPROSJ;UTEN PROSJEKTNUMMER;9;Ikke prosjekt? Dummy-verdi;90;BYDEKKENDE;0;0;0;0;100 000 000,00
12-15IN1;1;Sum utgifter;130;Avsetninger;90;Fellesposter - bykassen;Ikke-avg.fin.;23;"""Under streken""-sentrale budsjettposter";88010;Interne finansieringsposter;UPROSJ;UTEN PROSJEKTNUMMER;9;Ikke prosjekt? Dummy-verdi;90;BYDEKKENDE;0;-70 000 000,00;0;0;0
12-15IN1;1;Sum utgifter;130;Avsetninger;5;Byrådsavd. for byutvikling, klima og miljø;Ikke-avg.fin.;9;Boligtiltak;31520;Mottatte renter/avdrag på utlån;FORMIDL;Formidlingslån;BUD111;Formidlingslån;90;BYDEKKENDE;0;47 000 000,00;281 000 000,00;0;0
12-15IN1;1;Sum utgifter;130;Avsetninger;5;Byrådsavd. for byutvikling, klima og miljø;Ikke-avg.fin.;9;Boligtiltak;31520;Mottatte renter/avdrag på utlån;FORMIDL;Formidlingslån;BUD111;Formidlingslån;90;BYDEKKENDE;0;232 000 000,00;0;0;0
12-15IN1;1;Sum utgifter;130;Avsetninger;5;Byrådsavd. for byutvikling, klima og miljø;Ikke-avg.fin.;9;Boligtiltak;31520;Mottatte renter/avdrag på utlån;FORMIDL;Formidlingslån;BUD111;Formidlingslån;90;BYDEKKENDE;0;0;0;281 000 000,00;0
12-15IN1;1;Sum utgifter;130;Avsetninger;5;Byrådsavd. for byutvikling, klima og miljø;Ikke-avg.fin.;9;Boligtiltak;31520;Mottatte renter/avdrag på utlån;FORMIDL;Formidlingslån;BUD111;Formidlingslån;90;BYDEKKENDE;0;-125 100 000,00;-106 200 000,00;-94 900 000,00;197 600 000,00
12-15IN1;2;Sum inntekter;160;Inntekter fra salg av anleggsmidler;6;Byrådsavd. for næring, eiendomsforvaltning og samferdsel;Ikke-avg.fin.;23;"""Under streken""-sentrale budsjettposter";88010;Interne finansieringsposter;UPROSJ;UTEN PROSJEKTNUMMER;9;Ikke prosjekt? Dummy-verdi;90;BYDEKKENDE;0;-170 000 000,00;-100 000 000,00;0;0
12-15IN1;2;Sum inntekter;160;Inntekter fra salg av anleggsmidler;6;Byrådsavd. for næring, eiendomsforvaltning og samferdsel;Ikke-avg.fin.;23;"""Under streken""-sentrale budsjettposter";88010;Interne finansieringsposter;UPROSJ;UTEN PROSJEKTNUMMER;9;Ikke prosjekt? Dummy-verdi;90;BYDEKKENDE;0;170 000 000,00;100 000 000,00;0;0
12-15IN1;2;Sum inntekter;160;Inntekter fra salg av anleggsmidler;90;Fellesposter - bykassen;Ikke-avg.fin.;23;"""Under streken""-sentrale budsjettposter";88010;Interne finansieringsposter;UPROSJ;UTEN PROSJEKTNUMMER;9;Ikke prosjekt? Dummy-verdi;90;BYDEKKENDE;0;-170 000 000,00;-100 000 000,00;0;0
12-15IN1;2;Sum inntekter;160;Inntekter fra salg av anleggsmidler;90;Fellesposter - bykassen;Ikke-avg.fin.;23;"""Under streken""-sentrale budsjettposter";88010;Interne finansieringsposter;UPROSJ;UTEN PROSJEKTNUMMER;9;Ikke prosjekt? Dummy-verdi;90;BYDEKKENDE;0;0;0;-100 000 000,00;0
12-15IN1;2;Sum inntekter;160;Inntekter fra salg av anleggsmidler;90;Fellesposter - bykassen;Ikke-avg.fin.;23;"""Under streken""-sentrale budsjettposter";88010;Interne finansieringsposter;UPROSJ;UTEN PROSJEKTNUMMER;9;Ikke prosjekt? Dummy-verdi;90;BYDEKKENDE;0;0;0;0;-100 000 000,00
12-15IN1;2;Sum inntekter;160;Inntekter fra salg av anleggsmidler;90;Fellesposter - bykassen;Ikke-avg.fin.;23;"""Under streken""-sentrale budsjettposter";88010;Interne finansieringsposter;UPROSJ;UTEN PROSJEKTNUMMER;9;Ikke prosjekt? Dummy-verdi;90;BYDEKKENDE;0;70 000 000,00;0;0;0
12-15IN1;2;Sum inntekter;180;Mottatte avdrag på utlån og refusjoner;90;Fellesposter - bykassen;Ikke-avg.fin.;14;Næring;33030;Ymse samferdselsformål;UPROSJ;UTEN PROSJEKTNUMMER;9;Ikke prosjekt? Dummy-verdi;90;BYDEKKENDE;0;-7 000 000,00;-8 000 000,00;0;0
