konto;konto_tekst;ansvar;ansvar_tekst;tjeneste;tjeneste_tekst;rekneskap_2011;budsjett_2012;budsjett_2013
17000;Statsrefusjonar;502;Kyrkjebakken barnehage;20100;Førskule;-72 969;0;0
17000;Statsrefusjonar;503;Notsete barnehage;20100;Førskule;-22 938;0;0
17000;Statsrefusjonar;504;Kjørnes barnehage;20100;Førskule;-97 027;0;0
17000;Statsrefusjonar;519;Spesialpedagogisk hjelp i barnehagar;20100;Førskule;0;1 245 670;0
17000;Statsrefusjonar;519;Spesialpedagogisk hjelp i barnehagar;21100;Styrka tilbod til førskulebarn;-87 597;-1 442 670;-197 000
17000;Statsrefusjonar;535;Ylvisåker barnehage;20100;Førskule;-96 877;0;0
17000;Statsrefusjonar;540;Kaupanger skule;20200;Grunnskule;-379 947;-780 000;-780 000
17000;Statsrefusjonar;541;Leirskule Kaupanger;20200;Grunnskule;0;-13 000;-13 000
17000;Statsrefusjonar;550;Trudvang skule;20200;Grunnskule;-527 967;-424 000;-424 000
17000;Statsrefusjonar;560;Kvåle skule;20200;Grunnskule;-313 600;-191 300;-195 300
17000;Statsrefusjonar;561;Kvåle skule leirskule;20200;Grunnskule;0;-40 292;-41 292
17000;Statsrefusjonar;650;Tenestetorg og IKT;12000;Administrasjon;-17 400;0;0
17000;Statsrefusjonar;710;Felleskonto grunnskule;22300;Skoleskyss;-31 251;0;0
17000;Statsrefusjonar;715;Norskopplæring;21300;Vaksenopplæring;-5 382 768;-4 800 000;-5 200 000
17000;Statsrefusjonar;730;Tiltak for flyktningar;24200;Råd, rettleiing og sosialt førebyggjand arbeid;-10 440;0;0
17000;Statsrefusjonar;F110;Solhov;21300;Vaksenopplæring;0;-44 046;-44 046
17000;Statsrefusjonar;F110;Solhov;23100;Aktivitetstilbod barn og unge;0;-165 695;-165 695
17000;Statsrefusjonar;F350;Kappelanbustad Kaupanger;26500;Kommunalt disponerte bustadar;-40 908;0;0
17100;Refusjon sjukepengar;100;Kultur;38500;Andre kulturaktivitetar og utg. til kulturbygg;-22 372;0;0
17100;Refusjon sjukepengar;120;Bibliotek;37000;Bibliotek;-126 081;0;0
17100;Refusjon sjukepengar;340;Kommunale vegar;33300;Kommunale vegarr, nyanlegg, drift og vedlikehald;-76 816;0;0
17100;Refusjon sjukepengar;345;Parkering;33300;Kommunale vegarr, nyanlegg, drift og vedlikehald;-30 000;0;0
17100;Refusjon sjukepengar;401;Legeteneste;24100;Diagnose, behandling, rehabilitering;-1 862;0;0
17100;Refusjon sjukepengar;411;Fysioterapi;24100;Diagnose, behandling, rehabilitering;-88 753;0;0
17100;Refusjon sjukepengar;421;Interkommunalt Miljøretta helsevern;23300;Anna førebyggjande helsearbeid;-8 612;0;0
17100;Refusjon sjukepengar;445;Tiltak for rusmiddelbruk;24300;Tilbod til personar med rusproblem;-81 109;0;0
17100;Refusjon sjukepengar;451;Teneste PUH;23400;Aktivisering og servicetj. for eldre og funkshemma;-104 114;0;0
17100;Refusjon sjukepengar;451;Teneste PUH;25400;Kjernetenester pleie, omsorg, hjelp til heimebuand;-358 899;0;0
17100;Refusjon sjukepengar;452;Teneste PHV;23400;Aktivisering og servicetj. for eldre og funkshemma;-56 659;0;0
17100;Refusjon sjukepengar;456;Personleg assistent;25400;Kjernetenester pleie, omsorg, hjelp til heimebuand;-2 150;0;0
17100;Refusjon sjukepengar;460;Pleie og omsorg;23400;Aktivisering og servicetj. for eldre og funkshemma;-85 188;0;0
17100;Refusjon sjukepengar;460;Pleie og omsorg;24100;Diagnose, behandling, rehabilitering;-189 800;0;0
17100;Refusjon sjukepengar;460;Pleie og omsorg;25300;Pleie, omsorg, hjelp og re-/habilitering i institu;-973 343;0;0
17100;Refusjon sjukepengar;460;Pleie og omsorg;25400;Kjernetenester pleie, omsorg, hjelp til heimebuand;-1 040 194;0;0
17100;Refusjon sjukepengar;471;Sogn barnevern;24400;Barnevernsteneste;-192 706;0;0
17100;Refusjon sjukepengar;471;Sogn barnevern;29000;Interkommunale samarbeid -§27;-284 981;0;0
17100;Refusjon sjukepengar;475;Administrasjon barn og unge;23300;Anna førebyggjande helsearbeid;-75 342;0;0
17100;Refusjon sjukepengar;490;Helsestasjon;23200;Førebyggjing, helsestasjon- og skulehelsetjeneste;-28 211;0;0
17100;Refusjon sjukepengar;491;Jordmor;23200;Førebyggjing, helsestasjon- og skulehelsetjeneste;-34 276;0;0
17100;Refusjon sjukepengar;500;Felleskonto kommunale barnehagar;20100;Førskule;-57 069;0;0
17100;Refusjon sjukepengar;501;Furuli barnehage;20100;Førskule;-222 722;0;0
17100;Refusjon sjukepengar;502;Kyrkjebakken barnehage;20100;Førskule;-369 442;0;0
17100;Refusjon sjukepengar;503;Notsete barnehage;20100;Førskule;-75 607;0;0
17100;Refusjon sjukepengar;504;Kjørnes barnehage;20100;Førskule;-34 976;0;0
17100;Refusjon sjukepengar;519;Spesialpedagogisk hjelp i barnehagar;21100;Styrka tilbod til førskulebarn;-73 840;0;0
17100;Refusjon sjukepengar;525;Fjærland barnehage;20100;Førskule;-57 062;0;0
17100;Refusjon sjukepengar;530;Norane skule;20200;Grunnskule;-230 441;0;0
17100;Refusjon sjukepengar;535;Ylvisåker barnehage;20100;Førskule;-41 650;0;0
17100;Refusjon sjukepengar;540;Kaupanger skule;20200;Grunnskule;-199 394;0;0
17100;Refusjon sjukepengar;544;Kaupanger SFO;21500;Skulefritidstilbod;-6 715;0;0
17100;Refusjon sjukepengar;550;Trudvang skule;20200;Grunnskule;-446 588;0;0
17100;Refusjon sjukepengar;551;Trudvang SFO;21500;Skulefritidstilbod;-54 889;0;0
17100;Refusjon sjukepengar;560;Kvåle skule;20200;Grunnskule;-767 226;0;0
17100;Refusjon sjukepengar;571;Vaksenopplæring skuleverket;21300;Vaksenopplæring;-45 576;0;0
17100;Refusjon sjukepengar;640;Økonomiavdeling;12000;Administrasjon;-169 941;0;0
17100;Refusjon sjukepengar;645;Personalpolitiske tiltak;12000;Administrasjon;-66 120;0;0
17100;Refusjon sjukepengar;650;Tenestetorg og IKT;12000;Administrasjon;-16 454;0;0
17100;Refusjon sjukepengar;715;Norskopplæring;21300;Vaksenopplæring;-50 331;0;0
17100;Refusjon sjukepengar;731;Fjøra Intro;27500;Introduksjonsordninga;-267 840;0;0
17100;Refusjon sjukepengar;F310;Heradshuset;13000;Administrasjonslokale;-12 006;0;0
17100;Refusjon sjukepengar;F460;Sogndal omsorgssenter;26100;Institusjonslokale;-20 000;0;0
17100;Refusjon sjukepengar;F520;Fjærland skule og barnehage;22200;Skulelokale og skyss;-8 232;0;0
17100;Refusjon sjukepengar;F530;Norane skule og barnehage;22200;Skulelokale og skyss;-10 000;0;0
17100;Refusjon sjukepengar;F540;Kaupanger skule;22200;Skulelokale og skyss;-156 900;0;0
17100;Refusjon sjukepengar;F550;Trudvang skule;22200;Skulelokale og skyss;-23 614;0;0
17100;Refusjon sjukepengar;F560;Kvåle ungdomsskule;22200;Skulelokale og skyss;1 912;0;0
17101;Refusjon feriepengar av sjukeløn;340;Kommunale vegar;33300;Kommunale vegarr, nyanlegg, drift og vedlikehald;-10 162;0;0
17101;Refusjon feriepengar av sjukeløn;345;Parkering;33300;Kommunale vegarr, nyanlegg, drift og vedlikehald;-5 000;0;0
17101;Refusjon feriepengar av sjukeløn;401;Legeteneste;24100;Diagnose, behandling, rehabilitering;-8 655;0;0
17101;Refusjon feriepengar av sjukeløn;411;Fysioterapi;24100;Diagnose, behandling, rehabilitering;-8 973;0;0
17101;Refusjon feriepengar av sjukeløn;421;Interkommunalt Miljøretta helsevern;23300;Anna førebyggjande helsearbeid;-2 037;0;0
17101;Refusjon feriepengar av sjukeløn;445;Tiltak for rusmiddelbruk;24300;Tilbod til personar med rusproblem;-9 475;0;0
17101;Refusjon feriepengar av sjukeløn;451;Teneste PUH;25400;Kjernetenester pleie, omsorg, hjelp til heimebuand;-61 823;0;0
17101;Refusjon feriepengar av sjukeløn;452;Teneste PHV;23400;Aktivisering og servicetj. for eldre og funkshemma;-14 096;0;0
17101;Refusjon feriepengar av sjukeløn;460;Pleie og omsorg;24100;Diagnose, behandling, rehabilitering;-4 435;0;0
17101;Refusjon feriepengar av sjukeløn;460;Pleie og omsorg;25300;Pleie, omsorg, hjelp og re-/habilitering i institu;-47 274;0;0
17101;Refusjon feriepengar av sjukeløn;460;Pleie og omsorg;25400;Kjernetenester pleie, omsorg, hjelp til heimebuand;-104 762;0;0
17101;Refusjon feriepengar av sjukeløn;471;Sogn barnevern;24400;Barnevernsteneste;-8 486;0;0
17101;Refusjon feriepengar av sjukeløn;471;Sogn barnevern;29000;Interkommunale samarbeid -§27;-12 549;0;0
17101;Refusjon feriepengar av sjukeløn;490;Helsestasjon;23200;Førebyggjing, helsestasjon- og skulehelsetjeneste;-2 217;0;0
17101;Refusjon feriepengar av sjukeløn;501;Furuli barnehage;20100;Førskule;-11 927;0;0
17101;Refusjon feriepengar av sjukeløn;502;Kyrkjebakken barnehage;20100;Førskule;-26 466;0;0
17101;Refusjon feriepengar av sjukeløn;503;Notsete barnehage;20100;Førskule;-8 552;0;0
17101;Refusjon feriepengar av sjukeløn;504;Kjørnes barnehage;20100;Førskule;-88;0;0
17101;Refusjon feriepengar av sjukeløn;519;Spesialpedagogisk hjelp i barnehagar;21100;Styrka tilbod til førskulebarn;-2 397;0;0
17101;Refusjon feriepengar av sjukeløn;520;Fjærland skule;20200;Grunnskule;-3 153;0;0
17101;Refusjon feriepengar av sjukeløn;525;Fjærland barnehage;20100;Førskule;-6 635;0;0
17101;Refusjon feriepengar av sjukeløn;530;Norane skule;20200;Grunnskule;-14 516;0;0
17101;Refusjon feriepengar av sjukeløn;540;Kaupanger skule;20200;Grunnskule;-27 248;0;0
17101;Refusjon feriepengar av sjukeløn;550;Trudvang skule;20200;Grunnskule;-25 674;0;0
17101;Refusjon feriepengar av sjukeløn;560;Kvåle skule;20200;Grunnskule;-16 520;0;0
17101;Refusjon feriepengar av sjukeløn;640;Økonomiavdeling;12000;Administrasjon;-11 383;0;0
17101;Refusjon feriepengar av sjukeløn;645;Personalpolitiske tiltak;12000;Administrasjon;-7 293;0;0
17101;Refusjon feriepengar av sjukeløn;650;Tenestetorg og IKT;12000;Administrasjon;-3 272;0;0
17101;Refusjon feriepengar av sjukeløn;715;Norskopplæring;21300;Vaksenopplæring;-3 972;0;0
17101;Refusjon feriepengar av sjukeløn;740;Regionalt IKT-samarbeid;29000;Interkommunale samarbeid -§27;-1 995;0;0
17101;Refusjon feriepengar av sjukeløn;F520;Fjærland skule og barnehage;22200;Skulelokale og skyss;-840;0;0
17101;Refusjon feriepengar av sjukeløn;F530;Norane skule og barnehage;22200;Skulelokale og skyss;-600;0;0
17101;Refusjon feriepengar av sjukeløn;F540;Kaupanger skule;22200;Skulelokale og skyss;-3 700;0;0
17101;Refusjon feriepengar av sjukeløn;F550;Trudvang skule;22200;Skulelokale og skyss;-2 370;0;0
17101;Refusjon feriepengar av sjukeløn;F560;Kvåle ungdomsskule;22200;Skulelokale og skyss;-7 626;0;0
17102;Refusjon fødselspengar;421;Interkommunalt Miljøretta helsevern;23300;Anna førebyggjande helsearbeid;-79 500;0;0
17102;Refusjon fødselspengar;451;Teneste PUH;23400;Aktivisering og servicetj. for eldre og funkshemma;-70 434;0;0
17102;Refusjon fødselspengar;451;Teneste PUH;25400;Kjernetenester pleie, omsorg, hjelp til heimebuand;-59 246;0;0
17102;Refusjon fødselspengar;453;Teneste PUH-støttekontakt;23400;Aktivisering og servicetj. for eldre og funkshemma;-7 557;0;0
17102;Refusjon fødselspengar;460;Pleie og omsorg;25300;Pleie, omsorg, hjelp og re-/habilitering i institu;-771 970;0;0
17102;Refusjon fødselspengar;460;Pleie og omsorg;25400;Kjernetenester pleie, omsorg, hjelp til heimebuand;-862 259;0;0
17102;Refusjon fødselspengar;471;Sogn barnevern;24400;Barnevernsteneste;-195 483;0;0
17102;Refusjon fødselspengar;471;Sogn barnevern;29000;Interkommunale samarbeid -§27;-289 088;0;0
17102;Refusjon fødselspengar;490;Helsestasjon;23200;Førebyggjing, helsestasjon- og skulehelsetjeneste;-260 154;0;0
17102;Refusjon fødselspengar;502;Kyrkjebakken barnehage;20100;Førskule;-128 038;0;0
17102;Refusjon fødselspengar;519;Spesialpedagogisk hjelp i barnehagar;21100;Styrka tilbod til førskulebarn;-98 314;0;0
17102;Refusjon fødselspengar;525;Fjærland barnehage;20100;Førskule;-210 180;0;0
17102;Refusjon fødselspengar;535;Ylvisåker barnehage;20100;Førskule;-57 375;0;0
17102;Refusjon fødselspengar;540;Kaupanger skule;20200;Grunnskule;-565 665;0;0
17102;Refusjon fødselspengar;550;Trudvang skule;20200;Grunnskule;-237 536;0;0
17102;Refusjon fødselspengar;551;Trudvang SFO;21500;Skulefritidstilbod;-42 336;0;0
17102;Refusjon fødselspengar;560;Kvåle skule;20200;Grunnskule;-289 652;0;0
17102;Refusjon fødselspengar;640;Økonomiavdeling;12000;Administrasjon;-68 794;0;0
17102;Refusjon fødselspengar;650;Tenestetorg og IKT;12000;Administrasjon;-120 384;0;0
17102;Refusjon fødselspengar;715;Norskopplæring;21300;Vaksenopplæring;-238 000;0;0
17102;Refusjon fødselspengar;790;Sogn regionråd;29000;Interkommunale samarbeid -§27;-86 830;0;0
17102;Refusjon fødselspengar;F560;Kvåle ungdomsskule;22200;Skulelokale og skyss;-76 840;0;0
17280;Inntektsføring momskomp inv;900;A-generelle inntekter og utgifter;84000;Statleg rammetilskot og andre generelle statstilsk;-3 790 513;-2 370 000;-4 310 000
17290;Inntektsføring momskomp drift;100;Kultur;12000;Administrasjon;-1 149;-9 144;-9 144
17290;Inntektsføring momskomp drift;100;Kultur;38000;Idrett;-379;0;0
17290;Inntektsføring momskomp drift;100;Kultur;38500;Andre kulturaktivitetar og utg. til kulturbygg;-8 697;0;0
17290;Inntektsføring momskomp drift;120;Bibliotek;37000;Bibliotek;-46 923;-100 584;-100 584
17290;Inntektsføring momskomp drift;120;Bibliotek;37500;Musèum;-467;-6 096;-6 096
17290;Inntektsføring momskomp drift;200;Plan og bygning;30100;Plansakshandsaming;-60 402;-18 288;-18 288
17290;Inntektsføring momskomp drift;200;Plan og bygning;30200;Byggje- og delesakshandsaming og seksjonering;-17 722;-23 368;-23 368
17290;Inntektsføring momskomp drift;200;Plan og bygning;30300;Kart og oppmåling;-48 312;-31 496;-31 496
17290;Inntektsføring momskomp drift;210;Landbruk;32900;Landbruksforvalting og landbruksbasert næringsutvi;-2 387;-18 288;-18 288
17290;Inntektsføring momskomp drift;220;Skogbruk;32900;Landbruksforvalting og landbruksbasert næringsutvi;0;-4 064;0
17290;Inntektsføring momskomp drift;230;Fiske- og viltforvaltning;36000;Naturforvalting og friluftsliv;-28 216;-1 016;-1 016
17290;Inntektsføring momskomp drift;235;Miljøvern og sikringstiltak;36000;Naturforvalting og friluftsliv;-8 365;0;0
17290;Inntektsføring momskomp drift;250;Ikkje kommunal næringsverksemd;32500;Tilretteleggjing og bistand for næringslivet;-51 150;-10 160;-10 160
17290;Inntektsføring momskomp drift;290;Brann og ulykkesvern;33800;Førebyggjing av brannar og andre ulykker;-21 690;0;0
17290;Inntektsføring momskomp drift;290;Brann og ulykkesvern;33900;Beredskap mot brannar og andre ulykker;-27 661;0;0
17290;Inntektsføring momskomp drift;312;Parkar, leikepl., badeplassar;33500;Rekreasjon i tettstad;-17 662;-1 016;-1 016
17290;Inntektsføring momskomp drift;313;Havneanlegg;33000;Samferdselbedrifter/transporttiltak;-27 737;-7 112;-7 112
17290;Inntektsføring momskomp drift;325;Hjelpemiddelsentral;24100;Diagnose, behandling, rehabilitering;-2 229;0;0
17290;Inntektsføring momskomp drift;340;Kommunale vegar;33300;Kommunale vegarr, nyanlegg, drift og vedlikehald;-348 649;-241 808;-241 808
17290;Inntektsføring momskomp drift;340;Kommunale vegar;33400;Kommunale vegar, miljø- og sikringstiltak;-306;0;0
17290;Inntektsføring momskomp drift;341;Veg-Gatelys;33300;Kommunale vegarr, nyanlegg, drift og vedlikehald;-169 961;-106 680;-106 680
17290;Inntektsføring momskomp drift;341;Veg-Gatelys;33400;Kommunale vegar, miljø- og sikringstiltak;-7 899;0;0
17290;Inntektsføring momskomp drift;345;Parkering;33300;Kommunale vegarr, nyanlegg, drift og vedlikehald;0;0;0
17290;Inntektsføring momskomp drift;360;Avlaup og rensing;35300;Avlaupsnett/innsamling av avlaupsvatn;0;0;0
17290;Inntektsføring momskomp drift;375;Herrelaust avfall;32000;Kommunal næringsverksemd;0;0;0
17290;Inntektsføring momskomp drift;400;Kommunal legevakt;24100;Diagnose, behandling, rehabilitering;-12 392;0;0
17290;Inntektsføring momskomp drift;401;Legeteneste;24100;Diagnose, behandling, rehabilitering;-48 163;-53 848;-53 848
17290;Inntektsføring momskomp drift;411;Fysioterapi;24100;Diagnose, behandling, rehabilitering;-22 871;-4 064;-4 064
17290;Inntektsføring momskomp drift;420;Miljøretta helsevern;23300;Anna førebyggjande helsearbeid;-30 874;-15 240;-15 240
17290;Inntektsføring momskomp drift;421;Interkommunalt Miljøretta helsevern;23300;Anna førebyggjande helsearbeid;-14 207;0;0
17290;Inntektsføring momskomp drift;426;NAV-Administrasjon;12000;Administrasjon;-3 972;0;0
17290;Inntektsføring momskomp drift;426;NAV-Administrasjon;24200;Råd, rettleiing og sosialt førebyggjand arbeid;-2 000;-11 000;-11 000
17290;Inntektsføring momskomp drift;426;NAV-Administrasjon;28100;Økonomisk sosialhjelp;-18 223;0;0
17290;Inntektsføring momskomp drift;427;NAV-Økonomisk sosialhjelp;24300;Tilbod til personar med rusproblem;-117;0;0
17290;Inntektsføring momskomp drift;427;NAV-Økonomisk sosialhjelp;28100;Økonomisk sosialhjelp;-2 643;-25 000;-25 000
17290;Inntektsføring momskomp drift;430;Administrasjon sosialkontoret;12000;Administrasjon;-8 028;-21 512;-21 512
17290;Inntektsføring momskomp drift;430;Administrasjon sosialkontoret;23400;Aktivisering og servicetj. for eldre og funkshemma;-179;0;0
17290;Inntektsføring momskomp drift;430;Administrasjon sosialkontoret;24200;Råd, rettleiing og sosialt førebyggjand arbeid;-8 674;0;0
17290;Inntektsføring momskomp drift;430;Administrasjon sosialkontoret;25400;Kjernetenester pleie, omsorg, hjelp til heimebuand;-180;0;0
17290;Inntektsføring momskomp drift;436;Bustader til utleige;26500;Kommunalt disponerte bustadar;-14 498;0;0
17290;Inntektsføring momskomp drift;445;Tiltak for rusmiddelbruk;24300;Tilbod til personar med rusproblem;-23 413;-2 032;-2 032
17290;Inntektsføring momskomp drift;446;Sogndal ressurssenter;24200;Råd, rettleiing og sosialt førebyggjand arbeid;-10 402;0;0
17290;Inntektsføring momskomp drift;446;Sogndal ressurssenter;24300;Tilbod til personar med rusproblem;-12 849;0;0
17290;Inntektsføring momskomp drift;446;Sogndal ressurssenter;27300;Kommunale sysselsettjingstiltak;-8 123;0;0
17290;Inntektsføring momskomp drift;446;Sogndal ressurssenter;27500;Introduksjonsordninga;-7 602;0;0
17290;Inntektsføring momskomp drift;446;Sogndal ressurssenter;27600;Kvalifiseringsordningen;-7 607;0;0
17290;Inntektsføring momskomp drift;450;Støttekontakt/avlastning funksjonshemma;23400;Aktivisering og servicetj. for eldre og funkshemma;-6 720;-1 016;-1 016
17290;Inntektsføring momskomp drift;450;Støttekontakt/avlastning funksjonshemma;25400;Kjernetenester pleie, omsorg, hjelp til heimebuand;-1 366;0;0
17290;Inntektsføring momskomp drift;451;Teneste PUH;23400;Aktivisering og servicetj. for eldre og funkshemma;-9 201;-9 144;-9 144
17290;Inntektsføring momskomp drift;451;Teneste PUH;25400;Kjernetenester pleie, omsorg, hjelp til heimebuand;-89 251;0;0
17290;Inntektsføring momskomp drift;451;Teneste PUH;27300;Kommunale sysselsettjingstiltak;0;-6 096;-6 096
17290;Inntektsføring momskomp drift;452;Teneste PHV;23400;Aktivisering og servicetj. for eldre og funkshemma;2 968;0;0
17290;Inntektsføring momskomp drift;452;Teneste PHV;25400;Kjernetenester pleie, omsorg, hjelp til heimebuand;-8 772;0;0
17290;Inntektsføring momskomp drift;453;Teneste PUH-støttekontakt;23400;Aktivisering og servicetj. for eldre og funkshemma;-2 148;-4 064;-4 064
17290;Inntektsføring momskomp drift;453;Teneste PUH-støttekontakt;25400;Kjernetenester pleie, omsorg, hjelp til heimebuand;-200;0;0
17290;Inntektsføring momskomp drift;454;Teneste PHV-støttekontakt;23400;Aktivisering og servicetj. for eldre og funkshemma;-2 444;0;0
17290;Inntektsføring momskomp drift;454;Teneste PHV-støttekontakt;25400;Kjernetenester pleie, omsorg, hjelp til heimebuand;-792;0;0
17290;Inntektsføring momskomp drift;456;Personleg assistent;23400;Aktivisering og servicetj. for eldre og funkshemma;-38;0;0
17290;Inntektsføring momskomp drift;456;Personleg assistent;25400;Kjernetenester pleie, omsorg, hjelp til heimebuand;-943;0;0
17290;Inntektsføring momskomp drift;457;Transport funksjonshemma;23400;Aktivisering og servicetj. for eldre og funkshemma;-29 593;0;0
17290;Inntektsføring momskomp drift;460;Pleie og omsorg;23400;Aktivisering og servicetj. for eldre og funkshemma;-6 898;-5 128;-5 128
17290;Inntektsføring momskomp drift;460;Pleie og omsorg;24100;Diagnose, behandling, rehabilitering;-14 565;-8 128;-8 128
17290;Inntektsføring momskomp drift;460;Pleie og omsorg;25300;Pleie, omsorg, hjelp og re-/habilitering i institu;-492 293;-429 928;-429 928
17290;Inntektsføring momskomp drift;460;Pleie og omsorg;25400;Kjernetenester pleie, omsorg, hjelp til heimebuand;-924 384;-68 008;-68 008
17290;Inntektsføring momskomp drift;460;Pleie og omsorg;26100;Institusjonslokale;-15 292;0;0
17290;Inntektsføring momskomp drift;460;Pleie og omsorg;26500;Kommunalt disponerte bustadar;-61 169;-20 320;-20 320
17290;Inntektsføring momskomp drift;471;Sogn barnevern;24400;Barnevernsteneste;-50 934;-65 000;-80 000
17290;Inntektsføring momskomp drift;471;Sogn barnevern;29000;Interkommunale samarbeid -§27;-75 351;0;0
17290;Inntektsføring momskomp drift;472;Sogn barnevern - Tiltak Sogndal;25100;Barnevernstiltak i familien;-15 264;0;0
17290;Inntektsføring momskomp drift;472;Sogn barnevern - Tiltak Sogndal;25200;Barnevernstiltak utanfor familien;-22 440;0;0
17290;Inntektsføring momskomp drift;473;Sogn barnevern - Tiltak Luster;25100;Barnevernstiltak i familien;0;-10 000;-70 000
17290;Inntektsføring momskomp drift;473;Sogn barnevern - Tiltak Luster;25200;Barnevernstiltak utanfor familien;0;-2 000;-3 000
17290;Inntektsføring momskomp drift;473;Sogn barnevern - Tiltak Luster;29000;Interkommunale samarbeid -§27;-72 332;0;0
17290;Inntektsføring momskomp drift;474;Sogn barnevern - Tiltak Leikanger;29000;Interkommunale samarbeid -§27;-34 410;0;0
17290;Inntektsføring momskomp drift;475;Administrasjon barn og unge;12000;Administrasjon;-3 644;0;0
17290;Inntektsføring momskomp drift;475;Administrasjon barn og unge;23300;Anna førebyggjande helsearbeid;-2 356;0;0
17290;Inntektsføring momskomp drift;476;Sogn barnevern, tiltak Balestrand;29000;Interkommunale samarbeid -§27;-28;0;0
17290;Inntektsføring momskomp drift;480;Kultur, aktivitetstilbud barn og unge;23100;Aktivitetstilbod barn og unge;-35 358;-23 368;-23 368
17290;Inntektsføring momskomp drift;481;Ungdomsrådet;23100;Aktivitetstilbod barn og unge;-799;0;0
17290;Inntektsføring momskomp drift;490;Helsestasjon;23200;Førebyggjing, helsestasjon- og skulehelsetjeneste;-48 376;-15 240;-15 240
17290;Inntektsføring momskomp drift;490;Helsestasjon;23300;Anna førebyggjande helsearbeid;-40;0;0
17290;Inntektsføring momskomp drift;491;Jordmor;23200;Førebyggjing, helsestasjon- og skulehelsetjeneste;-5 095;-1 016;-1 016
17290;Inntektsføring momskomp drift;500;Felleskonto kommunale barnehagar;20100;Førskule;-7 956;-1 016;-1 016
17290;Inntektsføring momskomp drift;501;Furuli barnehage;20100;Førskule;-76 104;-13 208;-13 208
17290;Inntektsføring momskomp drift;502;Kyrkjebakken barnehage;20100;Førskule;-63 760;-20 320;-20 320
17290;Inntektsføring momskomp drift;503;Notsete barnehage;20100;Førskule;-12 861;-5 080;-5 080
17290;Inntektsføring momskomp drift;503;Notsete barnehage;22100;Førskulelokale og skyss;-18 028;0;0
17290;Inntektsføring momskomp drift;504;Kjørnes barnehage;20100;Førskule;-46 011;0;0
17290;Inntektsføring momskomp drift;510;Felleskonto Private barnehagar;20100;Førskule;-140;0;0
17290;Inntektsføring momskomp drift;519;Spesialpedagogisk hjelp i barnehagar;21100;Styrka tilbod til førskulebarn;0;-4 064;-4 064
17290;Inntektsføring momskomp drift;520;Fjærland skule;20200;Grunnskule;-108 273;-15 240;-15 240
17290;Inntektsføring momskomp drift;521;Fjærland SFO;21500;Skulefritidstilbod;-539;0;0
17290;Inntektsføring momskomp drift;525;Fjærland barnehage;20100;Førskule;-12 379;-2 032;-2 032
17290;Inntektsføring momskomp drift;530;Norane skule;20200;Grunnskule;-67 660;-18 288;-18 288
17290;Inntektsføring momskomp drift;531;Norane SFO;21500;Skulefritidstilbod;-14 408;-2 032;-2 032
17290;Inntektsføring momskomp drift;535;Ylvisåker barnehage;20100;Førskule;-40 946;-9 144;-9 144
17290;Inntektsføring momskomp drift;540;Kaupanger skule;20200;Grunnskule;-165 304;-78 232;-78 232
17290;Inntektsføring momskomp drift;541;Leirskule Kaupanger;20200;Grunnskule;-4 598;-1 016;-1 016
17290;Inntektsføring momskomp drift;544;Kaupanger SFO;21500;Skulefritidstilbod;-34 237;-7 112;-7 112
17290;Inntektsføring momskomp drift;550;Trudvang skule;20200;Grunnskule;-479 339;-129 032;-129 032
17290;Inntektsføring momskomp drift;551;Trudvang SFO;21500;Skulefritidstilbod;-7 380;-10 160;-10 160
17290;Inntektsføring momskomp drift;560;Kvåle skule;20200;Grunnskule;-349 474;-71 120;-71 120
17290;Inntektsføring momskomp drift;561;Kvåle skule leirskule;20200;Grunnskule;-180;-4 064;-4 064
17290;Inntektsføring momskomp drift;571;Vaksenopplæring skuleverket;21300;Vaksenopplæring;-1 854;-2 032;-2 032
17290;Inntektsføring momskomp drift;640;Økonomiavdeling;12000;Administrasjon;-103 077;-34 879;-34 879
17290;Inntektsføring momskomp drift;641;Kontroll og revisjon;10000;Politisk styring og kontrollorgan;-16 997;0;0
17290;Inntektsføring momskomp drift;641;Kontroll og revisjon;11000;Kontrollutvalet;-29 222;0;0
17290;Inntektsføring momskomp drift;645;Personalpolitiske tiltak;12000;Administrasjon;-21 050;-40 640;-40 640
17290;Inntektsføring momskomp drift;645;Personalpolitiske tiltak;18000;Diverse fellesutgifter;-20 929;0;0
17290;Inntektsføring momskomp drift;650;Tenestetorg og IKT;12000;Administrasjon;-92 304;-55 301;-55 301
17290;Inntektsføring momskomp drift;650;Tenestetorg og IKT;20200;Grunnskule;-61;0;0
17290;Inntektsføring momskomp drift;660;Ymse fellesutgifter;12000;Administrasjon;-546 917;-278 384;-278 384
17290;Inntektsføring momskomp drift;660;Ymse fellesutgifter;18000;Diverse fellesutgifter;-1 143;0;0
17290;Inntektsføring momskomp drift;699;Fellesutgifter til fordeling;19000;Interne serviceenheter;-91 494;0;0
17290;Inntektsføring momskomp drift;700;Administrasjon fag og utvikling;12000;Administrasjon;-64 267;0;0
17290;Inntektsføring momskomp drift;700;Administrasjon fag og utvikling;20200;Grunnskule;-1 871;0;0
17290;Inntektsføring momskomp drift;700;Administrasjon fag og utvikling;23300;Anna førebyggjande helsearbeid;-4;0;0
17290;Inntektsføring momskomp drift;700;Administrasjon fag og utvikling;30100;Plansakshandsaming;-22 324;0;0
