art;art_tekst;inntekt_utgift;tjeneste_nr;tjeneste_tekst;beloep;virksomhetsomraade
11850;FORSIKRING, BYGG/INNBO, MASKINER;Utgift;26500;KOMMUNALT DISPONERTE BOLIGER;1700000;Stavanger eiendom
11900;EKSTERN LEIE AV LOKALER OG GRUNN;Utgift;26500;KOMMUNALT DISPONERTE BOLIGER;100000;Stavanger eiendom
11950;KOMMUNALE AVGIFTER;Utgift;26500;KOMMUNALT DISPONERTE BOLIGER;5000000;Stavanger eiendom
12300;VEDLIKEHOLD AV BYGNINGER;Utgift;26500;KOMMUNALT DISPONERTE BOLIGER;4681000;Stavanger eiendom
12301;VEDLIKEHOLD ANLEGG;Utgift;26500;KOMMUNALT DISPONERTE BOLIGER;3643000;Stavanger eiendom
12400;SERVICE, REPARASJON, DRIFTSAVTALER;Utgift;26500;KOMMUNALT DISPONERTE BOLIGER;300000;Stavanger eiendom
13800;KJØP FRA FORETAK I EGEN KOMMUNE;Utgift;26500;KOMMUNALT DISPONERTE BOLIGER;13072000;Stavanger eiendom
13813;VAKTMESTERTJENESTE UTFØRT AV FORETAK;Utgift;26500;KOMMUNALT DISPONERTE BOLIGER;5142000;Stavanger eiendom
14290;MVA SOM GIR RETT TIL MOMSKOMPENSASJON;Utgift;26500;KOMMUNALT DISPONERTE BOLIGER;2300000;Stavanger eiendom
15900;AVSKRIVNINGER;Utgift;26500;KOMMUNALT DISPONERTE BOLIGER;7949000;Stavanger eiendom
15901;AVSKRIVNING RENTER RESTVERDI;Utgift;26500;KOMMUNALT DISPONERTE BOLIGER;5715000;Stavanger eiendom
16300;HUSLEIEINNTEKTER;Inntekt;26500;KOMMUNALT DISPONERTE BOLIGER;-82580000;Stavanger eiendom
17290;KOMPENSASJON FOR MERVERDIAVGIFT DRIFT;Inntekt;26500;KOMMUNALT DISPONERTE BOLIGER;-2300000;Stavanger eiendom
11801;STRØM;Utgift;26501;BORETTSLAG;3100000;Stavanger eiendom
11900;EKSTERN LEIE AV LOKALER OG GRUNN;Utgift;26501;BORETTSLAG;43754000;Stavanger eiendom
11950;KOMMUNALE AVGIFTER;Utgift;26501;BORETTSLAG;15000;Stavanger eiendom
12300;VEDLIKEHOLD AV BYGNINGER;Utgift;26501;BORETTSLAG;400000;Stavanger eiendom
12500;MATERIALER TIL VEDLIKEHOLD;Utgift;26501;BORETTSLAG;300000;Stavanger eiendom
13800;KJØP FRA FORETAK I EGEN KOMMUNE;Utgift;26501;BORETTSLAG;4528000;Stavanger eiendom
13811;VEDLIKEHOLD UTFØRT AV FORETAK IFBM. INN- OG UTFLYTTING;Utgift;26501;BORETTSLAG;4500000;Stavanger eiendom
15901;AVSKRIVNING RENTER RESTVERDI;Utgift;26501;BORETTSLAG;5858000;Stavanger eiendom
16231;ANDRE AVGIFTSFRIE INNTEKTER;Inntekt;26501;BORETTSLAG;-2700000;Stavanger eiendom
16300;HUSLEIEINNTEKTER;Inntekt;26501;BORETTSLAG;-68654000;Stavanger eiendom
11801;STRØM;Utgift;26502;OMSORGSBOLIGER;2055000;Stavanger eiendom
11950;KOMMUNALE AVGIFTER;Utgift;26502;OMSORGSBOLIGER;2200000;Stavanger eiendom
12300;VEDLIKEHOLD AV BYGNINGER;Utgift;26502;OMSORGSBOLIGER;3890000;Stavanger eiendom
13800;KJØP FRA FORETAK I EGEN KOMMUNE;Utgift;26502;OMSORGSBOLIGER;6875000;Stavanger eiendom
13811;VEDLIKEHOLD UTFØRT AV FORETAK IFBM. INN- OG UTFLYTTING;Utgift;26502;OMSORGSBOLIGER;6000000;Stavanger eiendom
13812;RENHOLD UTFØRT AV FORETAK;Utgift;26502;OMSORGSBOLIGER;1300000;Stavanger eiendom
13813;VAKTMESTERTJENESTE UTFØRT AV FORETAK;Utgift;26502;OMSORGSBOLIGER;2314000;Stavanger eiendom
14290;MVA SOM GIR RETT TIL MOMSKOMPENSASJON;Utgift;26502;OMSORGSBOLIGER;1600000;Stavanger eiendom
15900;AVSKRIVNINGER;Utgift;26502;OMSORGSBOLIGER;9132000;Stavanger eiendom
15901;AVSKRIVNING RENTER RESTVERDI;Utgift;26502;OMSORGSBOLIGER;5904000;Stavanger eiendom
16300;HUSLEIEINNTEKTER;Inntekt;26502;OMSORGSBOLIGER;-65310000;Stavanger eiendom
17290;KOMPENSASJON FOR MERVERDIAVGIFT DRIFT;Inntekt;26502;OMSORGSBOLIGER;-1600000;Stavanger eiendom
11950;KOMMUNALE AVGIFTER;Utgift;26503;SAMEIER;390000;Stavanger eiendom
13801;VEDL.HOLD UTFØRT AV FORETAK PÅ BYGG OG ANLEGG;Utgift;26503;SAMEIER;100000;Stavanger eiendom
15900;AVSKRIVNINGER;Utgift;26503;SAMEIER;1282000;Stavanger eiendom
15901;AVSKRIVNING RENTER RESTVERDI;Utgift;26503;SAMEIER;598000;Stavanger eiendom
11801;STRØM;Utgift;26509;INNLEIDE BOLIGER;146000;Stavanger eiendom
11900;EKSTERN LEIE AV LOKALER OG GRUNN;Utgift;26509;INNLEIDE BOLIGER;265000;Stavanger eiendom
13800;KJØP FRA FORETAK I EGEN KOMMUNE;Utgift;26509;INNLEIDE BOLIGER;327000;Stavanger eiendom
16300;HUSLEIEINNTEKTER;Inntekt;26509;INNLEIDE BOLIGER;-2933000;Stavanger eiendom
11200;ANDRE DRIFTSUTGIFTER;Utgift;26510;TJENESTEBOLIGER;400000;Stavanger eiendom
16300;HUSLEIEINNTEKTER;Inntekt;26510;TJENESTEBOLIGER;-1200000;Stavanger eiendom
14704;LEIETAP;Utgift;28300;BIST.ETABL.OG BEG.EGEN BOLIG;5331000;Stavanger eiendom
11200;ANDRE DRIFTSUTGIFTER;Utgift;32000;KOMMUNAL NÆRINGSVIRKSOMHET;112000;Stavanger eiendom
11801;STRØM;Utgift;32000;KOMMUNAL NÆRINGSVIRKSOMHET;872000;Stavanger eiendom
11858;BRANNVARSLING/INNBRUDDSALARM;Utgift;32000;KOMMUNAL NÆRINGSVIRKSOMHET;7000;Stavanger eiendom
11950;KOMMUNALE AVGIFTER;Utgift;32000;KOMMUNAL NÆRINGSVIRKSOMHET;100000;Stavanger eiendom
12300;VEDLIKEHOLD AV BYGNINGER;Utgift;32000;KOMMUNAL NÆRINGSVIRKSOMHET;15904000;Stavanger eiendom
13800;KJØP FRA FORETAK I EGEN KOMMUNE;Utgift;32000;KOMMUNAL NÆRINGSVIRKSOMHET;11889000;Stavanger eiendom
13812;RENHOLD UTFØRT AV FORETAK;Utgift;32000;KOMMUNAL NÆRINGSVIRKSOMHET;64000;Stavanger eiendom
14290;MVA SOM GIR RETT TIL MOMSKOMPENSASJON;Utgift;32000;KOMMUNAL NÆRINGSVIRKSOMHET;1775000;Stavanger eiendom
15900;AVSKRIVNINGER;Utgift;32000;KOMMUNAL NÆRINGSVIRKSOMHET;4559000;Stavanger eiendom
15901;AVSKRIVNING RENTER RESTVERDI;Utgift;32000;KOMMUNAL NÆRINGSVIRKSOMHET;4126000;Stavanger eiendom
16302;LEIEINNTEKTER LOKALER;Inntekt;32000;KOMMUNAL NÆRINGSVIRKSOMHET;-17621000;Stavanger eiendom
17290;KOMPENSASJON FOR MERVERDIAVGIFT DRIFT;Inntekt;32000;KOMMUNAL NÆRINGSVIRKSOMHET;-1775000;Stavanger eiendom
17750;REF. FRA IKS DER KOMMUNEN SELV ER DELTAGER;Inntekt;32000;KOMMUNAL NÆRINGSVIRKSOMHET;-7980000;Stavanger eiendom
17803;HUSLEIEINNTEKTER FRA FORETAK;Inntekt;32000;KOMMUNAL NÆRINGSVIRKSOMHET;-8018000;Stavanger eiendom
15900;AVSKRIVNINGER;Utgift;33200;KOMMUNALE VEIER;1990000;Stavanger eiendom
15900;AVSKRIVNINGER;Utgift;33500;PARKER,PLASSER, TORG M.V.;63000;Stavanger eiendom
13750;KJØP FRA IKS DER KOMM. SELV ER DELTAGER;Utgift;33800;FOREBYGGING AV BRANN/ULYKKER;100000;Stavanger eiendom
14290;MVA SOM GIR RETT TIL MOMSKOMPENSASJON;Utgift;33900;BEREDSKAP  BRANN OG ULYKKER;300000;Stavanger eiendom
15900;AVSKRIVNINGER;Utgift;33900;BEREDSKAP  BRANN OG ULYKKER;316000;Stavanger eiendom
17290;KOMPENSASJON FOR MERVERDIAVGIFT DRIFT;Inntekt;33900;BEREDSKAP  BRANN OG ULYKKER;-300000;Stavanger eiendom
15900;AVSKRIVNINGER;Utgift;37500;MUSEER OG SAMLINGER;14000;Stavanger eiendom
12300;VEDLIKEHOLD AV BYGNINGER;Utgift;38600;KOMMUNALE KULTURBYGG;3652000;Stavanger eiendom
14290;MVA SOM GIR RETT TIL MOMSKOMPENSASJON;Utgift;38600;KOMMUNALE KULTURBYGG;300000;Stavanger eiendom
15900;AVSKRIVNINGER;Utgift;38600;KOMMUNALE KULTURBYGG;2323000;Stavanger eiendom
17290;KOMPENSASJON FOR MERVERDIAVGIFT DRIFT;Inntekt;38600;KOMMUNALE KULTURBYGG;-300000;Stavanger eiendom
11900;EKSTERN LEIE AV LOKALER OG GRUNN;Utgift;39010;PRESTEBOLIGER;200000;Stavanger eiendom
11950;KOMMUNALE AVGIFTER;Utgift;39010;PRESTEBOLIGER;100000;Stavanger eiendom
12500;MATERIALER TIL VEDLIKEHOLD;Utgift;39010;PRESTEBOLIGER;300000;Stavanger eiendom
13813;VAKTMESTERTJENESTE UTFØRT AV FORETAK;Utgift;39010;PRESTEBOLIGER;1117000;Stavanger eiendom
15900;AVSKRIVNINGER;Utgift;39010;PRESTEBOLIGER;641000;Stavanger eiendom
18117;TILSKUDD FRA HUSBANKEN;Inntekt;39010;PRESTEBOLIGER;1000;Stavanger eiendom
18117;TILSKUDD FRA HUSBANKEN;Inntekt;39010;PRESTEBOLIGER;-1001000;Stavanger eiendom
19900;MOTPOST AVSKRIVNINGER;Inntekt;86000;MOTPOST AVSKRIVNINGER;-164683000;Stavanger eiendom
19901;MOTPOST AVSKRIVNINGER RENTER RESTVERDI;Inntekt;86000;MOTPOST AVSKRIVNINGER;-135621000;Stavanger eiendom
12001;EDB-MASKINER, PC, KJØP/LEIE;Utgift;12100;FORVALTNINGSUTG I EIENDOMSFORV;2000000;Stavanger eiendom
12700;KONSULENTTJENESTER IKKE OPPLYSNINGSPLIKTIGE;Utgift;12100;FORVALTNINGSUTG I EIENDOMSFORV;700000;Stavanger eiendom
11901;INTERN LEIE AV LOKALER OG GRUNN;Utgift;13000;ADMINISTRASJONSLOKALER;-33000;Økonomi
11901;INTERN LEIE AV LOKALER OG GRUNN;Utgift;13000;ADMINISTRASJONSLOKALER;-678000;Økonomi
11901;INTERN LEIE AV LOKALER OG GRUNN;Utgift;13000;ADMINISTRASJONSLOKALER;-202000;Personal og organisasjon
11901;INTERN LEIE AV LOKALER OG GRUNN;Utgift;13000;ADMINISTRASJONSLOKALER;-201000;Personal og organisasjon
11901;INTERN LEIE AV LOKALER OG GRUNN;Utgift;38500;ANDRE KULTURAKTIV. OG TILSK. TIL ANDRES KULTURBYGG;-14000;Personal og organisasjon
11901;INTERN LEIE AV LOKALER OG GRUNN;Utgift;13000;ADMINISTRASJONSLOKALER;-502000;Personal og organisasjon
11901;INTERN LEIE AV LOKALER OG GRUNN;Utgift;32500;TILR.LEGGING & BISTAND FOR NÆRINGSLIVET;-4000;Næring
11901;INTERN LEIE AV LOKALER OG GRUNN;Utgift;13000;ADMINISTRASJONSLOKALER;-14000;Politisk sekretariat
11901;INTERN LEIE AV LOKALER OG GRUNN;Utgift;13000;ADMINISTRASJONSLOKALER;-339000;Kommuneadvokat
11901;INTERN LEIE AV LOKALER OG GRUNN;Utgift;38600;KOMMUNALE KULTURBYGG;-129000;Ungdom og fritid
11901;INTERN LEIE AV LOKALER OG GRUNN;Utgift;38600;KOMMUNALE KULTURBYGG;-127000;Ungdom og fritid
11901;INTERN LEIE AV LOKALER OG GRUNN;Utgift;24300;TILBUD TIL PERSONER MED RUSPROBLEMER;-27000;Ungdom og fritid
11901;INTERN LEIE AV LOKALER OG GRUNN;Utgift;22100;DRIFT/VEDLIKEHOLD BARNEHAGER;105000;Barnehage
11901;INTERN LEIE AV LOKALER OG GRUNN;Utgift;22100;DRIFT/VEDLIKEHOLD BARNEHAGER;55000;Barnehage
11901;INTERN LEIE AV LOKALER OG GRUNN;Utgift;22100;DRIFT/VEDLIKEHOLD BARNEHAGER;76000;Barnehage
11901;INTERN LEIE AV LOKALER OG GRUNN;Utgift;22100;DRIFT/VEDLIKEHOLD BARNEHAGER;77000;Barnehage
11901;INTERN LEIE AV LOKALER OG GRUNN;Utgift;22100;DRIFT/VEDLIKEHOLD BARNEHAGER;96000;Barnehage
11901;INTERN LEIE AV LOKALER OG GRUNN;Utgift;22100;DRIFT/VEDLIKEHOLD BARNEHAGER;95000;Barnehage
11901;INTERN LEIE AV LOKALER OG GRUNN;Utgift;22200;DRIFT/VEDLIKEHOLD SKOLER;42000;Grunnskole
11901;INTERN LEIE AV LOKALER OG GRUNN;Utgift;22200;DRIFT/VEDLIKEHOLD SKOLER;67000;Grunnskole
11901;INTERN LEIE AV LOKALER OG GRUNN;Utgift;22200;DRIFT/VEDLIKEHOLD SKOLER;109000;Grunnskole
11901;INTERN LEIE AV LOKALER OG GRUNN;Utgift;22200;DRIFT/VEDLIKEHOLD SKOLER;56000;Grunnskole
11901;INTERN LEIE AV LOKALER OG GRUNN;Utgift;22200;DRIFT/VEDLIKEHOLD SKOLER;94000;Grunnskole
11901;INTERN LEIE AV LOKALER OG GRUNN;Utgift;22200;DRIFT/VEDLIKEHOLD SKOLER;69000;Grunnskole
11901;INTERN LEIE AV LOKALER OG GRUNN;Utgift;38600;KOMMUNALE KULTURBYGG;-146000;Ungdom og fritid
11901;INTERN LEIE AV LOKALER OG GRUNN;Utgift;22100;DRIFT/VEDLIKEHOLD BARNEHAGER;56000;Barnehage
11901;INTERN LEIE AV LOKALER OG GRUNN;Utgift;22100;DRIFT/VEDLIKEHOLD BARNEHAGER;95000;Barnehage
11901;INTERN LEIE AV LOKALER OG GRUNN;Utgift;22100;DRIFT/VEDLIKEHOLD BARNEHAGER;83000;Barnehage
11901;INTERN LEIE AV LOKALER OG GRUNN;Utgift;22100;DRIFT/VEDLIKEHOLD BARNEHAGER;57000;Barnehage
11901;INTERN LEIE AV LOKALER OG GRUNN;Utgift;22100;DRIFT/VEDLIKEHOLD BARNEHAGER;107000;Barnehage
11901;INTERN LEIE AV LOKALER OG GRUNN;Utgift;22100;DRIFT/VEDLIKEHOLD BARNEHAGER;115000;Barnehage
11901;INTERN LEIE AV LOKALER OG GRUNN;Utgift;22100;DRIFT/VEDLIKEHOLD BARNEHAGER;64000;Barnehage
11901;INTERN LEIE AV LOKALER OG GRUNN;Utgift;22100;DRIFT/VEDLIKEHOLD BARNEHAGER;87000;Barnehage
11901;INTERN LEIE AV LOKALER OG GRUNN;Utgift;22200;DRIFT/VEDLIKEHOLD SKOLER;172000;Grunnskole
11901;INTERN LEIE AV LOKALER OG GRUNN;Utgift;22200;DRIFT/VEDLIKEHOLD SKOLER;105000;Grunnskole
11901;INTERN LEIE AV LOKALER OG GRUNN;Utgift;22200;DRIFT/VEDLIKEHOLD SKOLER;62000;Grunnskole
11901;INTERN LEIE AV LOKALER OG GRUNN;Utgift;22200;DRIFT/VEDLIKEHOLD SKOLER;-864000;Grunnskole
11901;INTERN LEIE AV LOKALER OG GRUNN;Utgift;22200;DRIFT/VEDLIKEHOLD SKOLER;97000;Grunnskole
11901;INTERN LEIE AV LOKALER OG GRUNN;Utgift;22200;DRIFT/VEDLIKEHOLD SKOLER;60000;Grunnskole
11901;INTERN LEIE AV LOKALER OG GRUNN;Utgift;22200;DRIFT/VEDLIKEHOLD SKOLER;81000;Grunnskole
11901;INTERN LEIE AV LOKALER OG GRUNN;Utgift;38600;KOMMUNALE KULTURBYGG;-146000;Ungdom og fritid
11901;INTERN LEIE AV LOKALER OG GRUNN;Utgift;38600;KOMMUNALE KULTURBYGG;-145000;Ungdom og fritid
11901;INTERN LEIE AV LOKALER OG GRUNN;Utgift;38600;KOMMUNALE KULTURBYGG;-49000;Ungdom og fritid
11901;INTERN LEIE AV LOKALER OG GRUNN;Utgift;22100;DRIFT/VEDLIKEHOLD BARNEHAGER;71000;Barnehage
11901;INTERN LEIE AV LOKALER OG GRUNN;Utgift;22100;DRIFT/VEDLIKEHOLD BARNEHAGER;211000;Barnehage
11901;INTERN LEIE AV LOKALER OG GRUNN;Utgift;22100;DRIFT/VEDLIKEHOLD BARNEHAGER;230000;Barnehage
11901;INTERN LEIE AV LOKALER OG GRUNN;Utgift;22100;DRIFT/VEDLIKEHOLD BARNEHAGER;54000;Barnehage
11901;INTERN LEIE AV LOKALER OG GRUNN;Utgift;22100;DRIFT/VEDLIKEHOLD BARNEHAGER;86000;Barnehage
11901;INTERN LEIE AV LOKALER OG GRUNN;Utgift;22100;DRIFT/VEDLIKEHOLD BARNEHAGER;102000;Barnehage
11901;INTERN LEIE AV LOKALER OG GRUNN;Utgift;22100;DRIFT/VEDLIKEHOLD BARNEHAGER;131000;Barnehage
11901;INTERN LEIE AV LOKALER OG GRUNN;Utgift;22100;DRIFT/VEDLIKEHOLD BARNEHAGER;242000;Barnehage
11901;INTERN LEIE AV LOKALER OG GRUNN;Utgift;22100;DRIFT/VEDLIKEHOLD BARNEHAGER;213000;Barnehage
11901;INTERN LEIE AV LOKALER OG GRUNN;Utgift;22200;DRIFT/VEDLIKEHOLD SKOLER;73000;Grunnskole
11901;INTERN LEIE AV LOKALER OG GRUNN;Utgift;22200;DRIFT/VEDLIKEHOLD SKOLER;112000;Grunnskole
11901;INTERN LEIE AV LOKALER OG GRUNN;Utgift;22200;DRIFT/VEDLIKEHOLD SKOLER;104000;Grunnskole
11901;INTERN LEIE AV LOKALER OG GRUNN;Utgift;22200;DRIFT/VEDLIKEHOLD SKOLER;58000;Grunnskole
11901;INTERN LEIE AV LOKALER OG GRUNN;Utgift;22200;DRIFT/VEDLIKEHOLD SKOLER;151000;Grunnskole
11901;INTERN LEIE AV LOKALER OG GRUNN;Utgift;22100;DRIFT/VEDLIKEHOLD BARNEHAGER;144000;Barnehage
11901;INTERN LEIE AV LOKALER OG GRUNN;Utgift;22100;DRIFT/VEDLIKEHOLD BARNEHAGER;248000;Barnehage
11901;INTERN LEIE AV LOKALER OG GRUNN;Utgift;22100;DRIFT/VEDLIKEHOLD BARNEHAGER;65000;Barnehage
11901;INTERN LEIE AV LOKALER OG GRUNN;Utgift;22100;DRIFT/VEDLIKEHOLD BARNEHAGER;112000;Barnehage
11901;INTERN LEIE AV LOKALER OG GRUNN;Utgift;22100;DRIFT/VEDLIKEHOLD BARNEHAGER;72000;Barnehage
11901;INTERN LEIE AV LOKALER OG GRUNN;Utgift;22100;DRIFT/VEDLIKEHOLD BARNEHAGER;106000;Barnehage
11901;INTERN LEIE AV LOKALER OG GRUNN;Utgift;22100;DRIFT/VEDLIKEHOLD BARNEHAGER;166000;Barnehage
11901;INTERN LEIE AV LOKALER OG GRUNN;Utgift;22100;DRIFT/VEDLIKEHOLD BARNEHAGER;98000;Barnehage
11901;INTERN LEIE AV LOKALER OG GRUNN;Utgift;22100;DRIFT/VEDLIKEHOLD BARNEHAGER;26000;Barnehage
11901;INTERN LEIE AV LOKALER OG GRUNN;Utgift;22100;DRIFT/VEDLIKEHOLD BARNEHAGER;109000;Barnehage
11901;INTERN LEIE AV LOKALER OG GRUNN;Utgift;22100;DRIFT/VEDLIKEHOLD BARNEHAGER;71000;Barnehage
11901;INTERN LEIE AV LOKALER OG GRUNN;Utgift;22100;DRIFT/VEDLIKEHOLD BARNEHAGER;143000;Barnehage
11901;INTERN LEIE AV LOKALER OG GRUNN;Utgift;22100;DRIFT/VEDLIKEHOLD BARNEHAGER;108000;Barnehage
11901;INTERN LEIE AV LOKALER OG GRUNN;Utgift;22100;DRIFT/VEDLIKEHOLD BARNEHAGER;22000;Barnehage
11901;INTERN LEIE AV LOKALER OG GRUNN;Utgift;22100;DRIFT/VEDLIKEHOLD BARNEHAGER;182000;Barnehage
11901;INTERN LEIE AV LOKALER OG GRUNN;Utgift;22200;DRIFT/VEDLIKEHOLD SKOLER;2500000;Grunnskole
11901;INTERN LEIE AV LOKALER OG GRUNN;Utgift;22200;DRIFT/VEDLIKEHOLD SKOLER;76000;Grunnskole
11901;INTERN LEIE AV LOKALER OG GRUNN;Utgift;22200;DRIFT/VEDLIKEHOLD SKOLER;968000;Grunnskole
11901;INTERN LEIE AV LOKALER OG GRUNN;Utgift;22200;DRIFT/VEDLIKEHOLD SKOLER;94000;Grunnskole
11901;INTERN LEIE AV LOKALER OG GRUNN;Utgift;22200;DRIFT/VEDLIKEHOLD SKOLER;70000;Grunnskole
11901;INTERN LEIE AV LOKALER OG GRUNN;Utgift;22200;DRIFT/VEDLIKEHOLD SKOLER;106000;Grunnskole
11901;INTERN LEIE AV LOKALER OG GRUNN;Utgift;22200;DRIFT/VEDLIKEHOLD SKOLER;55000;Grunnskole
11901;INTERN LEIE AV LOKALER OG GRUNN;Utgift;22200;DRIFT/VEDLIKEHOLD SKOLER;81000;Grunnskole
11901;INTERN LEIE AV LOKALER OG GRUNN;Utgift;38600;KOMMUNALE KULTURBYGG;-151000;Ungdom og fritid
11901;INTERN LEIE AV LOKALER OG GRUNN;Utgift;22100;DRIFT/VEDLIKEHOLD BARNEHAGER;141000;Barnehage
11901;INTERN LEIE AV LOKALER OG GRUNN;Utgift;22100;DRIFT/VEDLIKEHOLD BARNEHAGER;114000;Barnehage
11901;INTERN LEIE AV LOKALER OG GRUNN;Utgift;22100;DRIFT/VEDLIKEHOLD BARNEHAGER;109000;Barnehage
11901;INTERN LEIE AV LOKALER OG GRUNN;Utgift;22100;DRIFT/VEDLIKEHOLD BARNEHAGER;161000;Barnehage
11901;INTERN LEIE AV LOKALER OG GRUNN;Utgift;22100;DRIFT/VEDLIKEHOLD BARNEHAGER;403000;Barnehage
11901;INTERN LEIE AV LOKALER OG GRUNN;Utgift;22100;DRIFT/VEDLIKEHOLD BARNEHAGER;129000;Barnehage
11901;INTERN LEIE AV LOKALER OG GRUNN;Utgift;22200;DRIFT/VEDLIKEHOLD SKOLER;66000;Grunnskole
11901;INTERN LEIE AV LOKALER OG GRUNN;Utgift;22200;DRIFT/VEDLIKEHOLD SKOLER;105000;Grunnskole
11901;INTERN LEIE AV LOKALER OG GRUNN;Utgift;22200;DRIFT/VEDLIKEHOLD SKOLER;35000;Grunnskole
11901;INTERN LEIE AV LOKALER OG GRUNN;Utgift;22200;DRIFT/VEDLIKEHOLD SKOLER;124000;Grunnskole
11901;INTERN LEIE AV LOKALER OG GRUNN;Utgift;22200;DRIFT/VEDLIKEHOLD SKOLER;19000;Grunnskole
11901;INTERN LEIE AV LOKALER OG GRUNN;Utgift;22200;DRIFT/VEDLIKEHOLD SKOLER;-97000;Grunnskole
11901;INTERN LEIE AV LOKALER OG GRUNN;Utgift;38600;KOMMUNALE KULTURBYGG;-109000;Ungdom og fritid
11901;INTERN LEIE AV LOKALER OG GRUNN;Utgift;38600;KOMMUNALE KULTURBYGG;-85000;Ungdom og fritid
11901;INTERN LEIE AV LOKALER OG GRUNN;Utgift;22100;DRIFT/VEDLIKEHOLD BARNEHAGER;49000;Barnehage
11901;INTERN LEIE AV LOKALER OG GRUNN;Utgift;22100;DRIFT/VEDLIKEHOLD BARNEHAGER;329000;Barnehage
11901;INTERN LEIE AV LOKALER OG GRUNN;Utgift;22100;DRIFT/VEDLIKEHOLD BARNEHAGER;448000;Barnehage
11901;INTERN LEIE AV LOKALER OG GRUNN;Utgift;22100;DRIFT/VEDLIKEHOLD BARNEHAGER;177000;Barnehage
11901;INTERN LEIE AV LOKALER OG GRUNN;Utgift;22100;DRIFT/VEDLIKEHOLD BARNEHAGER;64000;Barnehage
11901;INTERN LEIE AV LOKALER OG GRUNN;Utgift;22100;DRIFT/VEDLIKEHOLD BARNEHAGER;85000;Barnehage
11901;INTERN LEIE AV LOKALER OG GRUNN;Utgift;22100;DRIFT/VEDLIKEHOLD BARNEHAGER;106000;Barnehage
11901;INTERN LEIE AV LOKALER OG GRUNN;Utgift;22100;DRIFT/VEDLIKEHOLD BARNEHAGER;87000;Barnehage
11901;INTERN LEIE AV LOKALER OG GRUNN;Utgift;22100;DRIFT/VEDLIKEHOLD BARNEHAGER;99000;Barnehage
11901;INTERN LEIE AV LOKALER OG GRUNN;Utgift;22100;DRIFT/VEDLIKEHOLD BARNEHAGER;510000;Barnehage
11901;INTERN LEIE AV LOKALER OG GRUNN;Utgift;22100;DRIFT/VEDLIKEHOLD BARNEHAGER;138000;Barnehage
11901;INTERN LEIE AV LOKALER OG GRUNN;Utgift;22100;DRIFT/VEDLIKEHOLD BARNEHAGER;52000;Barnehage
11901;INTERN LEIE AV LOKALER OG GRUNN;Utgift;22100;DRIFT/VEDLIKEHOLD BARNEHAGER;99000;Barnehage
11901;INTERN LEIE AV LOKALER OG GRUNN;Utgift;22200;DRIFT/VEDLIKEHOLD SKOLER;86000;Grunnskole
11901;INTERN LEIE AV LOKALER OG GRUNN;Utgift;22200;DRIFT/VEDLIKEHOLD SKOLER;84000;Grunnskole
11901;INTERN LEIE AV LOKALER OG GRUNN;Utgift;22200;DRIFT/VEDLIKEHOLD SKOLER;133000;Grunnskole
11901;INTERN LEIE AV LOKALER OG GRUNN;Utgift;22200;DRIFT/VEDLIKEHOLD SKOLER;-979000;Grunnskole
11901;INTERN LEIE AV LOKALER OG GRUNN;Utgift;22200;DRIFT/VEDLIKEHOLD SKOLER;89000;Grunnskole
11901;INTERN LEIE AV LOKALER OG GRUNN;Utgift;38600;KOMMUNALE KULTURBYGG;-78000;Ungdom og fritid
11901;INTERN LEIE AV LOKALER OG GRUNN;Utgift;38600;KOMMUNALE KULTURBYGG;-81000;Ungdom og fritid
11901;INTERN LEIE AV LOKALER OG GRUNN;Utgift;22100;DRIFT/VEDLIKEHOLD BARNEHAGER;95000;Barnehage
11901;INTERN LEIE AV LOKALER OG GRUNN;Utgift;22100;DRIFT/VEDLIKEHOLD BARNEHAGER;86000;Barnehage
11901;INTERN LEIE AV LOKALER OG GRUNN;Utgift;22100;DRIFT/VEDLIKEHOLD BARNEHAGER;94000;Barnehage
11901;INTERN LEIE AV LOKALER OG GRUNN;Utgift;22100;DRIFT/VEDLIKEHOLD BARNEHAGER;100000;Barnehage
11901;INTERN LEIE AV LOKALER OG GRUNN;Utgift;22100;DRIFT/VEDLIKEHOLD BARNEHAGER;210000;Barnehage
11901;INTERN LEIE AV LOKALER OG GRUNN;Utgift;22100;DRIFT/VEDLIKEHOLD BARNEHAGER;842000;Barnehage
11901;INTERN LEIE AV LOKALER OG GRUNN;Utgift;22100;DRIFT/VEDLIKEHOLD BARNEHAGER;96000;Barnehage
11901;INTERN LEIE AV LOKALER OG GRUNN;Utgift;22100;DRIFT/VEDLIKEHOLD BARNEHAGER;216000;Barnehage
11901;INTERN LEIE AV LOKALER OG GRUNN;Utgift;22200;DRIFT/VEDLIKEHOLD SKOLER;243000;Grunnskole
11901;INTERN LEIE AV LOKALER OG GRUNN;Utgift;22200;DRIFT/VEDLIKEHOLD SKOLER;53000;Grunnskole
11901;INTERN LEIE AV LOKALER OG GRUNN;Utgift;22200;DRIFT/VEDLIKEHOLD SKOLER;93000;Grunnskole
11901;INTERN LEIE AV LOKALER OG GRUNN;Utgift;22200;DRIFT/VEDLIKEHOLD SKOLER;155000;Grunnskole
11901;INTERN LEIE AV LOKALER OG GRUNN;Utgift;22200;DRIFT/VEDLIKEHOLD SKOLER;77000;Grunnskole
11901;INTERN LEIE AV LOKALER OG GRUNN;Utgift;22200;DRIFT/VEDLIKEHOLD SKOLER;83000;Grunnskole
