vurderingid;navn;url;omraade;nr;krav;poeng;maxscore;kommentar
19123;Søke stilling - Trondheim kommune;http://www.trondheim.kommune.no/stillingledig/;1. Tjenesten er enkel å finne;1.2;Tjenesten har et unikt og beskrivende navn;1;2;Overskrifter: Overskriften på informasjonssiden er beskrivede og Html-koden riktig. Overskrift på startsiden i søkeportalen er 'Finn stilling', men denne er ikke kodet riktig. https://www.webcruiter.no/WcMain/AssignmentSearch.aspx?company_id=1728496330&SearchParamsMode=DEFAULT_ON&viewall=1&link_source_id=0. Godkjent under tvil. Tittel: Før innlogging '<title> Finn stilling </title>'. Mangler beskrivende tittel med kommunens navn. Ikke godkjent.
19123;Søke stilling - Trondheim kommune;http://www.trondheim.kommune.no/stillingledig/;1. Tjenesten er enkel å finne;1.3;Dyplenking er mulig;3;3;Dyplenking: Ja, er mulig til innloggingsside. URL - informasjonsside: 'http://www.trondheim.kommune.no/stillingledig/'. Godkjent.
19123;Søke stilling - Trondheim kommune;http://www.trondheim.kommune.no/stillingledig/;2. Tjenesten er troverdig;2.1;Det kommer klart frem hvilken virksomhet som er ansvarlig for tjenesten;2;2;Ja, både infosider, innloggingsside og nettskjemasidene har kommunenavn i header. Godkjent.
19123;Søke stilling - Trondheim kommune;http://www.trondheim.kommune.no/stillingledig/;2. Tjenesten er troverdig;2.2;Relevant plikt og rettighetsinformasjon er lett tilgjengelig;2;3;Fant ingen relevant plikt-, rettighets- og formålsinformasjon på informasjonsside, men stillingsannonsene inneholder noe og er formulert i et greit språk. Fant ingen lenket henvisning til relevante lover og forskrifter.
19123;Søke stilling - Trondheim kommune;http://www.trondheim.kommune.no/stillingledig/;2. Tjenesten er troverdig;2.3;Brukerne får informasjon om saksgang og krav til dokumentasjon;2;4;Nei, fant kun enkel informasjon om registrering og om den konkrete stillingen. Ikke godkjent. Se f.eks. http://www.trondheim.kommune.no/content/1117746033/Helgestillinger-og-tilkallingsvikarer og http://www.webcruiter.no/WcMain/CvJobRespond1.aspx?company_id=1691142445&respond_oppdragsnr=2359999782&oppdragsnr=2359999782&culture_id=NB-NO&Link_source_id=&use_position_site_header=0. Ut i fra tjenestens karakter godtar vi at informasjon om saksgang kommer som en del av tjenesteeiers informasjon til søker etter innsendt skjema. Klage og saksgang: Fant ingen slik informasjon, men vurderer det som lite relevant i den aktuelle fasen i prosessen og godkjenner derfor som ikke relevant.
19123;Søke stilling - Trondheim kommune;http://www.trondheim.kommune.no/stillingledig/;2. Tjenesten er troverdig;2.4;Brukeren får bekreftelse på innsending av opplysninger;0;2;Det gis kvittering på to sider: Se kopi på http://imgur.com/tA4vT6K (sletteside: http://imgur.com/delete/37XJbg38OsSlX6G ) http://imgur.com/y4M8Ffz (sletteside: http://imgur.com/y4M8Ffz ) men ingen av disse inneholder tilstrekkelig informasjon (kontaktinformasjon, informasjon om innsynsrett etc..)
19123;Søke stilling - Trondheim kommune;http://www.trondheim.kommune.no/stillingledig/;2. Tjenesten er troverdig;2.5;Brukeren har mulighet til å gi tilbakemelding;1;3;Tjenesteeier har lenke til Facebookside og Twitterkonto på informasjonssidene. Fant ellers ikke funksjonalitet for enkel tilbakemelding/karaktersetting.
19123;Søke stilling - Trondheim kommune;http://www.trondheim.kommune.no/stillingledig/;3. Tjenesten er trygg å bruke;3.1;Tjenesten ivaretar hensyn til personvern;1;2;Det finnes personvernerklæring med informasjon av bruk av informasjonskapsler via lenke i nettstedets footer, men i selve søkeportalen fant vi ingen personvernerklæring ved innlogging.
19123;Søke stilling - Trondheim kommune;http://www.trondheim.kommune.no/stillingledig/;3. Tjenesten er trygg å bruke;3.2;Tjenesten benytter en anerkjent innloggingsløsning;0;1;Nei, løsningen benytter ikke ID-porten.
19123;Søke stilling - Trondheim kommune;http://www.trondheim.kommune.no/stillingledig/;3. Tjenesten er trygg å bruke;3.3;Sensitiv informasjon er kryptert;2;4;Kryptering: Ikke godkjent, er nemlig avhengig av hvilken inngang brukeren velger. Ved inngang fra stillingeneannonsene som er lagt ut, er det IKKE lenket til kryptert innloggingsside. Se http://www.webcruiter.no/WcMain/CvLogin.aspx?company_id=1728496330&SearchParamsMode=DEFAULT_ON&viewall=1&link_source_id=0 , men det er mulig å bruker kryptering med å manuelt legge til en 's' i protokollen eller ved å velge en annen inngang. Test med Qualys SSL Labs gir eller følgende resultat for webcruiter.no (195.225.8.133): Utvidet validering: Nei. Tilfredsstillene nivå: Ja, 'Grade A-'.
19123;Søke stilling - Trondheim kommune;http://www.trondheim.kommune.no/stillingledig/;4. Tjenesten virker (fungerer godt);4.2;Tjenesten er optimalisert for god ytelse og rask nedlasting;1;2;"Størrelse: Testside - http://www.trondheim.kommune.no/stillingledig/. Resultat 1429.6Kb&#59; ikke godkjent. Ytelse: Yslow-test av https://www.webcruiter.no/WcMain/AssignmentSearch.aspx?company_id=1728496330&SearchParamsMode=DEFAULT_ON&viewall=1&link_source_id=0 gir resultatet 'grade B'. Godkjent."
19123;Søke stilling - Trondheim kommune;http://www.trondheim.kommune.no/stillingledig/;4. Tjenesten virker (fungerer godt);4.3;Tjenesten kan brukes på mobile enheter;4;4;Test med nettbrett 8' og telefon 4.5': Både tjenesteeiers nettnettsted og selve tjenesten/nettskjemasidene er godt tilpasset til mobile enheter. Godkjent.
19123;Søke stilling - Trondheim kommune;http://www.trondheim.kommune.no/stillingledig/;4. Tjenesten virker (fungerer godt);4.4;Funksjonalitet og innhold er oppdatert;1;2;Informasjonssidene med jobbbeskrivelser er oppdatert. Ingen stillinger med utdatert søkefrist ligger ute på sidene. Alle testede lenker og knapper virker. Funksjonalitet: Testet 28. okt. 2014: Ved trykk på enter i felt med riktig utfyllt informasjon, etter å ha rettet opp feil i felt, kommer man til siden: http://smartass6.guider.nu/webcruiter/_5a6735db6004375ae56e7145a14781dc.guide Dette kan ikke være intendert. Testet 28. okt. 2014: Ved trykk på Se ledige stillinger -> Alle stillinger kommer bare 'Prosjektmedarbeider - Enhet for psykisk helse og rus' opp som mulig alternativ.
19123;Søke stilling - Trondheim kommune;http://www.trondheim.kommune.no/stillingledig/;4. Tjenesten virker (fungerer godt);4.5;Alt innhold er korrekt kodet;2;7;Html: Relativ god kodekvalitet, men testede informasjonsside og nettskjemasider validerte ikke. Semantisk Html: semantisk koding er tilfredsstillende på informasjonssidene se f.eks. http://www.trondheim.kommune.no/content/1117746033/Helgestillinger-og-tilkallingsvikarer. På tjenesteportalsidene er det noe mer blandet med flere mangler. Dette gjelder alt fra overskrifter som mangler h-tagg til manglende bruk av label-elemtentet i nettskjemaet. Vi gir derfor kun poeng for delvis godkjent. CSS: Godkjent. Skriftstørrelse: Nei, skrift er ikke satt med relative enheter i nettskjemaet.
19123;Søke stilling - Trondheim kommune;http://www.trondheim.kommune.no/stillingledig/;4. Tjenesten virker (fungerer godt);4.6;Tidsbegrensning blir varslet for alle brukere;2;2;Tjenesten virker ikke å være tidstyrt. Vi fikk ingen avbrudd ved lang innloggingstid.
19123;Søke stilling - Trondheim kommune;http://www.trondheim.kommune.no/stillingledig/;5. Tjenesten er enkel å bruke for alle;5.1;Det er enkelt å orientere seg innenfor tjenesten;4;4;Tjenesten har stegoversikt, framdriftsinfo og stegene er klikkbare. Godkjent.
19123;Søke stilling - Trondheim kommune;http://www.trondheim.kommune.no/stillingledig/;5. Tjenesten er enkel å bruke for alle;5.2;Tjenesten fremstår som logisk og ryddig;8;8;Helhetsinntrykket er at nettskjemaet framstår som ryddig.
19123;Søke stilling - Trondheim kommune;http://www.trondheim.kommune.no/stillingledig/;5. Tjenesten er enkel å bruke for alle;5.3;Tjenestens enkeltelementer er konvensjonelt utformet;5;6;Godkjent på alle punkt med ett unntak: 1. feltstørrelse er ikke er tilpasset antall tegn - se f.eks. steg 3 arbeidserfaring og feltene 'Fra' og 'Til' og 2.
19123;Søke stilling - Trondheim kommune;http://www.trondheim.kommune.no/stillingledig/;5. Tjenesten er enkel å bruke for alle;5.4;Det viktigste er fremhevet;4;4;Alle funksjonelle knapper, som innsendingsknappen, er tydelig og konsekvent i utforming og plasssering.
19123;Søke stilling - Trondheim kommune;http://www.trondheim.kommune.no/stillingledig/;5. Tjenesten er enkel å bruke for alle;5.5;Innholdet er uttrykt i et godt språk;1;5;"Frivillig: Alle obligatoriske felt er tydelig merket, godkjent. Klart språk: Innholdet er ikke alltid like enkelt å forstå og deler av det blir ikke forklart. Se f.eks. 'Min side' hvor man opererer med tre ulike CV-løsninger&#59; WebCruiter, Jucan og Portable CV, uten at forskjeller og eventuelle fordeler blir forklart. Ikke godkjent. Hjelpetekster: Få hjelpetekster, men refererer til en video om utfyllingsprosessen f.eks. ved trykk på blått '(i)'-tegn. Vurderer at dette ikke er tilstrekkelig og dessuten en alt for tidkrevende metode for utfyllingshjelp for det enkelte feltet."
19123;Søke stilling - Trondheim kommune;http://www.trondheim.kommune.no/stillingledig/;5. Tjenesten er enkel å bruke for alle;5.6;Innholdet presenteres på flere språk og målformer;0;5;Kun bokmålsversjon. Ikke godkjent.
19123;Søke stilling - Trondheim kommune;http://www.trondheim.kommune.no/stillingledig/;5. Tjenesten er enkel å bruke for alle;5.7;Teknologien brukes for å forenkle oppgaveløsningen;1;3;Mye god design, og enkelte 'smarte' elmenter som automatisk retting av formatfeil. Gir poeng for 'delvis'.
19123;Søke stilling - Trondheim kommune;http://www.trondheim.kommune.no/stillingledig/;5. Tjenesten er enkel å bruke for alle;5.8;Tjenesten har forhåndsutfylte felter;3;3;Godkjent under tvil da en CV på webcruiter med portableCV vil fungere til forhåndsutfylling. Bruk av ID-porten hadde ytterligere forenklet denne oppgaveløsningen.
19123;Søke stilling - Trondheim kommune;http://www.trondheim.kommune.no/stillingledig/;5. Tjenesten er enkel å bruke for alle;5.9;Brukeren mister ikke registrerte opplysninger;0;3;Ved utfylling av f.eks. 'Utdanning' må man trykke på 'legg til' for å ikke miste data ved videre navigering. Det gis heller ikke advarsel her.
19123;Søke stilling - Trondheim kommune;http://www.trondheim.kommune.no/stillingledig/;5. Tjenesten er enkel å bruke for alle;5.10;All funksjonalitet er enkel å oppdage og å bruke;3;3;Ut i fra helhetsvurdering godkjenner vi på begge punkt.
19123;Søke stilling - Trondheim kommune;http://www.trondheim.kommune.no/stillingledig/;5. Tjenesten er enkel å bruke for alle;5.11;All funksjonalitet kan betjenes via tastatur;4;4;Bruk av tab-tasten til navigasjon fungerer fint. Vi fant ingen tastaturfeller og visuell markering er tydelig, men kunne vært mer konsekvent gjennomført.
19123;Søke stilling - Trondheim kommune;http://www.trondheim.kommune.no/stillingledig/;6. Det er lett å få hjelp;6.1;Brukerne får hjelp til å unngå og rette opp feil;5;5;Gode løsninger ved mangelfull eller feil input.
19123;Søke stilling - Trondheim kommune;http://www.trondheim.kommune.no/stillingledig/;6. Det er lett å få hjelp;6.2;Brukerstøtte er lett tilgjengelig;3;3;Kontaktinformasjon: Ikke optimalt. Må tilbake til infosiden eller jobbannonseside. Godkjent under tvil. Utvidet brukerstøtte: har tilgang til Chat-tjeneste fra informasjonssiden. Godkjent.
19124;Søke stilling - Øystre Slidre kommune;https://www.oystre-slidre.kommune.no/Selvbetjening/InnloggetMedForLavtSikkerhetsnivaa.aspx?skjemaid=216&MId1=1109&returnurl=%252fSelvbetjening%252fskjema.aspx%253fskjemaid%253d216%2526MId1%253d1109;1. Tjenesten er enkel å finne;1.1;Tjenesten er enkel å finne gjennom søk og navigasjon;2;6;Ekstern søk: Søkefrase 'søke jobb Øystre Slidre'. Google og Kvasir: Ja, relevante treff. Bing: Nei, ingen treff og etter sjekk av metadata for informasjonssiden blir det ingen godkjenning. Intern søk: Søkefrase 'Søke jobb' + 'Ledig jobber'. Ingen treff - ikke godkjent. Intern navigasjon: Inngang på startsiden i horisontal toppmeny. Godkjent.
19124;Søke stilling - Øystre Slidre kommune;https://www.oystre-slidre.kommune.no/Selvbetjening/InnloggetMedForLavtSikkerhetsnivaa.aspx?skjemaid=216&MId1=1109&returnurl=%252fSelvbetjening%252fskjema.aspx%253fskjemaid%253d216%2526MId1%253d1109;1. Tjenesten er enkel å finne;1.2;Tjenesten har et unikt og beskrivende navn;1;2;Testsider for overskrift: Informasjonsside og nettskjema, overskriftene her er beskrivende og godkjente. Tittel(nettskjema): <title>Øystre Slidre kommune</title>'. Ikke godkjent - mangler tjenestens navn i titteltaggen.
19124;Søke stilling - Øystre Slidre kommune;https://www.oystre-slidre.kommune.no/Selvbetjening/InnloggetMedForLavtSikkerhetsnivaa.aspx?skjemaid=216&MId1=1109&returnurl=%252fSelvbetjening%252fskjema.aspx%253fskjemaid%253d216%2526MId1%253d1109;1. Tjenesten er enkel å finne;1.3;Dyplenking er mulig;3;3;Dyplenking er mulig til innloggingssiden. URL: Eksempel -https://www.oystre-slidre.kommune.no/ledige-stillingar/. Godkjent.
19124;Søke stilling - Øystre Slidre kommune;https://www.oystre-slidre.kommune.no/Selvbetjening/InnloggetMedForLavtSikkerhetsnivaa.aspx?skjemaid=216&MId1=1109&returnurl=%252fSelvbetjening%252fskjema.aspx%253fskjemaid%253d216%2526MId1%253d1109;2. Tjenesten er troverdig;2.1;Det kommer klart frem hvilken virksomhet som er ansvarlig for tjenesten;2;2;Kommunens navn og logo er synlig på alle sider. Godkjent.
19124;Søke stilling - Øystre Slidre kommune;https://www.oystre-slidre.kommune.no/Selvbetjening/InnloggetMedForLavtSikkerhetsnivaa.aspx?skjemaid=216&MId1=1109&returnurl=%252fSelvbetjening%252fskjema.aspx%253fskjemaid%253d216%2526MId1%253d1109;2. Tjenesten er troverdig;2.2;Relevant plikt og rettighetsinformasjon er lett tilgjengelig;0;3;Bortsett fra informasjon om personvern i tjenesteportalen, er det ingen lenker til lov og forskrifter eller til utdypende informasjon om temaet, heller ikke i alle stillingsutlysninger n https://www.oystre-slidre.kommune.no/ledige-stillingar/tilkallingsvikarar-sjukeheimen.aspx. Ikke godkjent.
19124;Søke stilling - Øystre Slidre kommune;https://www.oystre-slidre.kommune.no/Selvbetjening/InnloggetMedForLavtSikkerhetsnivaa.aspx?skjemaid=216&MId1=1109&returnurl=%252fSelvbetjening%252fskjema.aspx%253fskjemaid%253d216%2526MId1%253d1109;2. Tjenesten er troverdig;2.3;Brukerne får informasjon om saksgang og krav til dokumentasjon;2;4;Forhåndsvarsel om nødvendige opplysninger: Fant ingen slik informasjon. Ikke godkjent. Frivillighet/alternative søkemåter: Det går ikke frem av stillingsutlysningen https://www.oystre-slidre.kommune.no/ledige-stillingar/tilkallingsvikarar-sjukeheimen.aspx om det er mulig å bruke den elektroniske tjenesten for å søke på denne stillingen. Ikke godkjent. Vurderer punkt 3 og 4 som ikke relevante. Klage og saksgang: Fant ingen slik informasjon, men vurderer det som lite relevant i den aktuelle fasen i prosessen og godkjenner derfor som ikke relevant.
19124;Søke stilling - Øystre Slidre kommune;https://www.oystre-slidre.kommune.no/Selvbetjening/InnloggetMedForLavtSikkerhetsnivaa.aspx?skjemaid=216&MId1=1109&returnurl=%252fSelvbetjening%252fskjema.aspx%253fskjemaid%253d216%2526MId1%253d1109;2. Tjenesten er troverdig;2.4;Brukeren får bekreftelse på innsending av opplysninger;0;2;Ja, men denne inneholder ikke tilstrekkelig med informasjon, se eks.: http://imgur.com/dcWgNvb (sletteside: http://imgur.com/delete/Z2iUdWJj0kROPTk )
19124;Søke stilling - Øystre Slidre kommune;https://www.oystre-slidre.kommune.no/Selvbetjening/InnloggetMedForLavtSikkerhetsnivaa.aspx?skjemaid=216&MId1=1109&returnurl=%252fSelvbetjening%252fskjema.aspx%253fskjemaid%253d216%2526MId1%253d1109;2. Tjenesten er troverdig;2.5;Brukeren har mulighet til å gi tilbakemelding;0;3;Tilbakemelding og karaktersetting: Vi fant ingen slik funksjonalitet. Sosiale media: Fant ingen slike tjenester direkte på informasjonssiden eller i tjenesteportalen.
19124;Søke stilling - Øystre Slidre kommune;https://www.oystre-slidre.kommune.no/Selvbetjening/InnloggetMedForLavtSikkerhetsnivaa.aspx?skjemaid=216&MId1=1109&returnurl=%252fSelvbetjening%252fskjema.aspx%253fskjemaid%253d216%2526MId1%253d1109;3. Tjenesten er trygg å bruke;3.1;Tjenesten ivaretar hensyn til personvern;2;2;Personvernerklæring: Slik erklæring finnes ved innlogging, men den er en typisk leverandørbasert erklæring. Kommunen som tjenesteeier er imidlertid nevnt og står med kontaktinfo. Godkjent. Informasjonskapsler: Ja, varsel om informasjonskapsler ligger som lenke i footer. Godkjent
19124;Søke stilling - Øystre Slidre kommune;https://www.oystre-slidre.kommune.no/Selvbetjening/InnloggetMedForLavtSikkerhetsnivaa.aspx?skjemaid=216&MId1=1109&returnurl=%252fSelvbetjening%252fskjema.aspx%253fskjemaid%253d216%2526MId1%253d1109;3. Tjenesten er trygg å bruke;3.2;Tjenesten benytter en anerkjent innloggingsløsning;0;1;Nei, ID-porten er ikke i bruk.
19124;Søke stilling - Øystre Slidre kommune;https://www.oystre-slidre.kommune.no/Selvbetjening/InnloggetMedForLavtSikkerhetsnivaa.aspx?skjemaid=216&MId1=1109&returnurl=%252fSelvbetjening%252fskjema.aspx%253fskjemaid%253d216%2526MId1%253d1109;3. Tjenesten er trygg å bruke;3.3;Sensitiv informasjon er kryptert;1;4;"Tjenesteportalen er kryptert: Ja, godkjent. Qualys SSL Labs-testen gir følgende resultat: SSL Report - oskommune.no (62.97.245.33)&#59; Overall Rating = F og Extended Validation =No. oystre-slidre.kommune.no (82.147.39.59). Ikke godkjent."
19124;Søke stilling - Øystre Slidre kommune;https://www.oystre-slidre.kommune.no/Selvbetjening/InnloggetMedForLavtSikkerhetsnivaa.aspx?skjemaid=216&MId1=1109&returnurl=%252fSelvbetjening%252fskjema.aspx%253fskjemaid%253d216%2526MId1%253d1109;4. Tjenesten virker (fungerer godt);4.2;Tjenesten er optimalisert for god ytelse og rask nedlasting;0;2;Størrelse(infoside): 413.9Kb. Ikke godkjent. Ytelse Tjenesteportal: Testresultat fra Yslow gav 'Grade D'. Ikke godkjent.
19124;Søke stilling - Øystre Slidre kommune;https://www.oystre-slidre.kommune.no/Selvbetjening/InnloggetMedForLavtSikkerhetsnivaa.aspx?skjemaid=216&MId1=1109&returnurl=%252fSelvbetjening%252fskjema.aspx%253fskjemaid%253d216%2526MId1%253d1109;4. Tjenesten virker (fungerer godt);4.3;Tjenesten kan brukes på mobile enheter;0;4;Testet med nettbrett 8 ' og telefon 4.5 '. Resultat: Tjenesten er mulig å bruke, men ikke tilstrekkelig tilpasset til mobile enheter. Ikke godkjent.
19124;Søke stilling - Øystre Slidre kommune;https://www.oystre-slidre.kommune.no/Selvbetjening/InnloggetMedForLavtSikkerhetsnivaa.aspx?skjemaid=216&MId1=1109&returnurl=%252fSelvbetjening%252fskjema.aspx%253fskjemaid%253d216%2526MId1%253d1109;4. Tjenesten virker (fungerer godt);4.4;Funksjonalitet og innhold er oppdatert;0;2;Oppdatert: Informasjonssiden mangler datering. Ikke godkjent. Det kommer heller ikke frem at den stillingen som er utlyst bruker det elektroniske skjema. På side for aktivering av brukerkonto er ikke tekst satt inn på riktig måte, se eks.:'(SelvbetjeningIkkeAktivertKlikkForAktivering)' Vurderer at dette er feil i funksjonalitet da sida blir veldig vanskelig å forstå.
19124;Søke stilling - Øystre Slidre kommune;https://www.oystre-slidre.kommune.no/Selvbetjening/InnloggetMedForLavtSikkerhetsnivaa.aspx?skjemaid=216&MId1=1109&returnurl=%252fSelvbetjening%252fskjema.aspx%253fskjemaid%253d216%2526MId1%253d1109;4. Tjenesten virker (fungerer godt);4.5;Alt innhold er korrekt kodet;2;7;"HTML: hverken infoside eller tjenestportalside validerer, ikke godkjent. CSS: Godkjent. Skriftstørrelse: Flere skjemaelementer skalerer ikke&#59; ikke godkjent. Semantisk Html: Infosiden har enkelte mangler, men tjenestesiden(nettskjema) tilfredsstiller hovedkravene. Godkjent delvis."
19124;Søke stilling - Øystre Slidre kommune;https://www.oystre-slidre.kommune.no/Selvbetjening/InnloggetMedForLavtSikkerhetsnivaa.aspx?skjemaid=216&MId1=1109&returnurl=%252fSelvbetjening%252fskjema.aspx%253fskjemaid%253d216%2526MId1%253d1109;4. Tjenesten virker (fungerer godt);4.6;Tidsbegrensning blir varslet for alle brukere;0;2;Oppgir selv at tjenesten(nettskjema) er tidsstyrt, men advarsel må også komme ved utløp i tillegg til forhåndsvarselet.
19124;Søke stilling - Øystre Slidre kommune;https://www.oystre-slidre.kommune.no/Selvbetjening/InnloggetMedForLavtSikkerhetsnivaa.aspx?skjemaid=216&MId1=1109&returnurl=%252fSelvbetjening%252fskjema.aspx%253fskjemaid%253d216%2526MId1%253d1109;5. Tjenesten er enkel å bruke for alle;5.1;Det er enkelt å orientere seg innenfor tjenesten;4;4;Stegoversikt: Ja, godkjent. Navgigasjon i stegoversikt: Ja, navigasjon er mulig. Godkjent. Framdriftsinfo: Framdrift markeres tydelig i venstremenyen. Godkjent.
19124;Søke stilling - Øystre Slidre kommune;https://www.oystre-slidre.kommune.no/Selvbetjening/InnloggetMedForLavtSikkerhetsnivaa.aspx?skjemaid=216&MId1=1109&returnurl=%252fSelvbetjening%252fskjema.aspx%253fskjemaid%253d216%2526MId1%253d1109;5. Tjenesten er enkel å bruke for alle;5.2;Tjenesten fremstår som logisk og ryddig;5;8;På slutten av skjema (oppsummeringssiden) fungerer ikke 'neste' knappen,dette virker forvirrende, og funksjonsikonet for hjelpetekster - ?-tegnet - er feilplassert i steg 3 for 'Legg til liste' og i steg 1 har et og samme ?-ikon to ulike tekster og krever 2 klikk. Det obligatoriske kravet om 'arkivsaknummer' er også forvirrende i og med at den aktuelle stillingsutlysningen for 'Tilkallingsvikarer' ikke har noe slikt nummer. Ikke godkjent på funksjonelle elementer. Ellers fremstår helheten som noe tungvindt og tildels uryddig.
19124;Søke stilling - Øystre Slidre kommune;https://www.oystre-slidre.kommune.no/Selvbetjening/InnloggetMedForLavtSikkerhetsnivaa.aspx?skjemaid=216&MId1=1109&returnurl=%252fSelvbetjening%252fskjema.aspx%253fskjemaid%253d216%2526MId1%253d1109;5. Tjenesten er enkel å bruke for alle;5.3;Tjenestens enkeltelementer er konvensjonelt utformet;5;6;Nedtrekkslister: Godkjent. Ledetekster: Generelt er det en unødvendig lang avstand mellom ledetekst og inputfelt. Ikke godkjent. Feltstørrelse: Godkjent. Benevninger/format: info om fødselsnummer er ikke plassert ved feltet, men er svært tydelig markert og vi godkjenner. Avkryssningsbokser/radioknapper: Godkjent.
19124;Søke stilling - Øystre Slidre kommune;https://www.oystre-slidre.kommune.no/Selvbetjening/InnloggetMedForLavtSikkerhetsnivaa.aspx?skjemaid=216&MId1=1109&returnurl=%252fSelvbetjening%252fskjema.aspx%253fskjemaid%253d216%2526MId1%253d1109;5. Tjenesten er enkel å bruke for alle;5.4;Det viktigste er fremhevet;4;4;Innsending: Godkjent med tydelig 'Send inn' knapp. Viktig informasjonen og funksjonaliteten skiller seg ut: Godkjent for knapper, lenker og feilmeldinger.
19124;Søke stilling - Øystre Slidre kommune;https://www.oystre-slidre.kommune.no/Selvbetjening/InnloggetMedForLavtSikkerhetsnivaa.aspx?skjemaid=216&MId1=1109&returnurl=%252fSelvbetjening%252fskjema.aspx%253fskjemaid%253d216%2526MId1%253d1109;5. Tjenesten er enkel å bruke for alle;5.5;Innholdet er uttrykt i et godt språk;5;5;Frivillighet: Alle obligatoriske felt er merket. Godkjent. Hjelpetekster: Selve tekstene er for så vidt lette å forstå. Se ellers kommentar til 5.2. Forståelig og klart språk: Teksten i selve nettskjema er stort sett enkle å forstå.
19124;Søke stilling - Øystre Slidre kommune;https://www.oystre-slidre.kommune.no/Selvbetjening/InnloggetMedForLavtSikkerhetsnivaa.aspx?skjemaid=216&MId1=1109&returnurl=%252fSelvbetjening%252fskjema.aspx%253fskjemaid%253d216%2526MId1%253d1109;5. Tjenesten er enkel å bruke for alle;5.6;Innholdet presenteres på flere språk og målformer;0;5;Tjenesten finnes kun på nynorsk.
19124;Søke stilling - Øystre Slidre kommune;https://www.oystre-slidre.kommune.no/Selvbetjening/InnloggetMedForLavtSikkerhetsnivaa.aspx?skjemaid=216&MId1=1109&returnurl=%252fSelvbetjening%252fskjema.aspx%253fskjemaid%253d216%2526MId1%253d1109;5. Tjenesten er enkel å bruke for alle;5.7;Teknologien brukes for å forenkle oppgaveløsningen;1;3;Stort sett standard løsning, men har funksjonalitet for å kunne legge til lister, benytter også sporvalg f.eks. i steg 6 Org./verv. Vi gir 'delvis' for dette.
19124;Søke stilling - Øystre Slidre kommune;https://www.oystre-slidre.kommune.no/Selvbetjening/InnloggetMedForLavtSikkerhetsnivaa.aspx?skjemaid=216&MId1=1109&returnurl=%252fSelvbetjening%252fskjema.aspx%253fskjemaid%253d216%2526MId1%253d1109;5. Tjenesten er enkel å bruke for alle;5.8;Tjenesten har forhåndsutfylte felter;3;3;Informasjon fra brukerkonto opprett fylles inn korrekt.
19124;Søke stilling - Øystre Slidre kommune;https://www.oystre-slidre.kommune.no/Selvbetjening/InnloggetMedForLavtSikkerhetsnivaa.aspx?skjemaid=216&MId1=1109&returnurl=%252fSelvbetjening%252fskjema.aspx%253fskjemaid%253d216%2526MId1%253d1109;5. Tjenesten er enkel å bruke for alle;5.9;Brukeren mister ikke registrerte opplysninger;3;3;Automatisk oppdatering og lagring av input: Godkjent. Advarsel: Ja, får varsel ved klikk på 'Avbryt'.
19124;Søke stilling - Øystre Slidre kommune;https://www.oystre-slidre.kommune.no/Selvbetjening/InnloggetMedForLavtSikkerhetsnivaa.aspx?skjemaid=216&MId1=1109&returnurl=%252fSelvbetjening%252fskjema.aspx%253fskjemaid%253d216%2526MId1%253d1109;5. Tjenesten er enkel å bruke for alle;5.10;All funksjonalitet er enkel å oppdage og å bruke;3;3;Godkjent.
19124;Søke stilling - Øystre Slidre kommune;https://www.oystre-slidre.kommune.no/Selvbetjening/InnloggetMedForLavtSikkerhetsnivaa.aspx?skjemaid=216&MId1=1109&returnurl=%252fSelvbetjening%252fskjema.aspx%253fskjemaid%253d216%2526MId1%253d1109;5. Tjenesten er enkel å bruke for alle;5.11;All funksjonalitet kan betjenes via tastatur;2;4;Logisk rekkefølge ved tabbing: Det at radioaknappene ikke har synlig fokus gjør at tabbingen blir forvirrende, godkjent under tvil. Tilgang til lenker og knapper: Gir tilgang, men brukeropplevelsen er svekkes av manglende synlig fokus for radioknappene. Godkjent under tvil. Tastaturfelle: ikonene med kommunevåpnet blir i praksis tastaturfelle i og med at navigasjonen går fram og tilbake flere ganger ved bruk av tab. Forkus: Kun ordinær fokusmarkering og for radioknapper ingen fokusmarkering.
19124;Søke stilling - Øystre Slidre kommune;https://www.oystre-slidre.kommune.no/Selvbetjening/InnloggetMedForLavtSikkerhetsnivaa.aspx?skjemaid=216&MId1=1109&returnurl=%252fSelvbetjening%252fskjema.aspx%253fskjemaid%253d216%2526MId1%253d1109;6. Det er lett å få hjelp;6.1;Brukerne får hjelp til å unngå og rette opp feil;5;5;Feilmeldinger er godt markert, stort sett plassert riktig og har et presist innhold. Godkjenner på alle testpunkter.
19124;Søke stilling - Øystre Slidre kommune;https://www.oystre-slidre.kommune.no/Selvbetjening/InnloggetMedForLavtSikkerhetsnivaa.aspx?skjemaid=216&MId1=1109&returnurl=%252fSelvbetjening%252fskjema.aspx%253fskjemaid%253d216%2526MId1%253d1109;6. Det er lett å få hjelp;6.2;Brukerstøtte er lett tilgjengelig;1;3;Kontaktinformasjon lett tilgjengelig på alle sider. Fant ingen funksjonalitet for utvidet brukerstøtte.
