crude;date;nok_bbl;usd_bbl;differential_usd_bbl;last_changed
STATFJORD;25.02.2019;551,81;64,45;-0,2;15.04.2019
STATFJORD;26.02.2019;552,46;64,45;-0,2;15.04.2019
STATFJORD;27.02.2019;552,58;64,25;-0,2;15.04.2019
STATFJORD;28.02.2019;553,79;64,15;-0,2;15.04.2019
STATFJORD;01.03.2019;557,91;64,25;-0,05;15.04.2019
STATFJORD;02.03.2019;557,91;64,25;-0,05;15.04.2019
STATFJORD;03.03.2019;557,91;64,25;-0,05;15.04.2019
STATFJORD;04.03.2019;559,77;64,35;-0,05;15.04.2019
STATFJORD;05.03.2019;561,73;64,6;-0,05;15.04.2019
STATFJORD;06.03.2019;563,88;64,95;-0,05;15.04.2019
STATFJORD;07.03.2019;565,86;65,3;-0,05;15.04.2019
STATFJORD;08.03.2019;567,59;65,85;-0,05;15.04.2019
STATFJORD;09.03.2019;567,59;65,85;-0,05;15.04.2019
STATFJORD;10.03.2019;567,59;65,85;-0,05;15.04.2019
STATFJORD;11.03.2019;567,97;66,15;-0,05;15.04.2019
STATFJORD;12.03.2019;569,83;66,55;-0,05;15.04.2019
STATFJORD;13.03.2019;572,36;66,95;-0,05;15.04.2019
STATFJORD;14.03.2019;573,25;67,3;-0,05;15.04.2019
STATFJORD;15.03.2019;573,2;67,35;-0,05;15.04.2019
STATFJORD;16.03.2019;573,2;67,35;-0,05;15.04.2019
STATFJORD;17.03.2019;573,2;67,35;-0,05;15.04.2019
STATFJORD;18.03.2019;573,29;67,35;-0,05;15.04.2019
STATFJORD;19.03.2019;574,4;67,45;-0,05;15.04.2019
STATFJORD;20.03.2019;574,12;67,3;-0,05;15.04.2019
STATFJORD;21.03.2019;574,7;67;-0,05;15.04.2019
STATFJORD;22.03.2019;578,59;67,35;-0,05;15.04.2019
STATFJORD;23.03.2019;578,59;67,35;-0,05;15.04.2019
STATFJORD;24.03.2019;578,59;67,35;-0,05;15.04.2019
STATFJORD;25.03.2019;582,68;67,75;-0,05;15.04.2019
STATFJORD;26.03.2019;587,13;68,15;-0,05;15.04.2019
STATFJORD;27.03.2019;589,01;68,45;-0,05;15.04.2019
STATFJORD;28.03.2019;593,27;69,1;-0,05;15.04.2019
STATFJORD;29.03.2019;596,75;69,5;-0,05;15.04.2019
STATFJORD;30.03.2019;596,75;69,5;-0,05;15.04.2019
STATFJORD;31.03.2019;596,75;69,5;-0,05;15.04.2019
STATFJORD;01.04.2019;600,85;70;0;14.08.2019
STATFJORD;02.04.2019;601,42;70,2;0;14.08.2019
STATFJORD;03.04.2019;604,92;70,7;0;14.08.2019
STATFJORD;04.04.2019;606,03;70,95;0;14.08.2019
STATFJORD;05.04.2019;606,9;71,25;0;14.08.2019
STATFJORD;06.04.2019;606,9;71,25;0;14.08.2019
STATFJORD;07.04.2019;606,9;71,25;0;14.08.2019
STATFJORD;08.04.2019;605,39;71,2;0;14.08.2019
STATFJORD;09.04.2019;605,11;71,25;0;14.08.2019
STATFJORD;10.04.2019;603,88;71,15;0;14.08.2019
STATFJORD;11.04.2019;603,6;71,1;0;14.08.2019
STATFJORD;12.04.2019;608,7;71,55;0;14.08.2019
STATFJORD;13.04.2019;608,7;71,55;0;14.08.2019
STATFJORD;14.04.2019;608,7;71,55;0;14.08.2019
STATFJORD;15.04.2019;616,27;72,1;0;14.08.2019
STATFJORD;16.04.2019;625,19;72,8;0;14.08.2019
STATFJORD;17.04.2019;628,31;72,8;0;14.08.2019
STATFJORD;18.04.2019;629,17;72,9;0;14.08.2019
STATFJORD;19.04.2019;629,17;72,9;0;14.08.2019
STATFJORD;20.04.2019;629,17;72,9;0;14.08.2019
STATFJORD;21.04.2019;629,17;72,9;0;14.08.2019
STATFJORD;22.04.2019;629,17;72,9;0;14.08.2019
STATFJORD;23.04.2019;628,39;72,65;0;14.08.2019
STATFJORD;24.04.2019;627,11;72,3;0;14.08.2019
STATFJORD;25.04.2019;621,28;71,5;0;14.08.2019
STATFJORD;26.04.2019;623,46;71,65;0;14.08.2019
STATFJORD;27.04.2019;623,46;71,65;0;14.08.2019
STATFJORD;28.04.2019;623,46;71,65;0;14.08.2019
STATFJORD;29.04.2019;622,68;71,5;0;14.08.2019
STATFJORD;30.04.2019;622,73;71,25;0;14.08.2019
STATFJORD;01.05.2019;619,23;70,85;-0,05;14.08.2019
STATFJORD;02.05.2019;622,85;71,15;-0,05;14.08.2019
STATFJORD;03.05.2019;623,41;71,25;-0,05;14.08.2019
STATFJORD;04.05.2019;623,41;71,25;-0,05;14.08.2019
STATFJORD;05.05.2019;623,41;71,25;-0,05;14.08.2019
STATFJORD;06.05.2019;623,2;71,25;-0,05;14.08.2019
STATFJORD;07.05.2019;626,3;71,6;-0,05;14.08.2019
STATFJORD;08.05.2019;630,53;72,1;-0,05;14.08.2019
STATFJORD;09.05.2019;637,12;72,95;-0,05;14.08.2019
STATFJORD;10.05.2019;641,06;73,35;-0,05;14.08.2019
STATFJORD;11.05.2019;641,06;73,35;-0,05;14.08.2019
STATFJORD;12.05.2019;641,06;73,35;-0,05;14.08.2019
STATFJORD;13.05.2019;643,03;73,5;-0,05;14.08.2019
STATFJORD;14.05.2019;643,14;73,5;-0,05;14.08.2019
STATFJORD;15.05.2019;639,98;73,15;-0,05;14.08.2019
STATFJORD;16.05.2019;629,72;71,95;-0,05;14.08.2019
STATFJORD;17.05.2019;620,09;70,85;-0,05;14.08.2019
STATFJORD;18.05.2019;620,09;70,85;-0,05;14.08.2019
STATFJORD;19.05.2019;620,09;70,85;-0,05;14.08.2019
STATFJORD;20.05.2019;614,37;70,3;-0,05;14.08.2019
STATFJORD;21.05.2019;607,85;69,7;-0,05;14.08.2019
STATFJORD;22.05.2019;601,64;68,95;-0,05;14.08.2019
STATFJORD;23.05.2019;596,73;68,35;-0,05;14.08.2019
STATFJORD;24.05.2019;588,28;67,35;-0,05;14.08.2019
STATFJORD;25.05.2019;588,28;67,35;-0,05;14.08.2019
STATFJORD;26.05.2019;588,28;67,35;-0,05;14.08.2019
STATFJORD;27.05.2019;588,21;67,35;-0,05;14.08.2019
STATFJORD;28.05.2019;576,42;66;-0,05;14.08.2019
STATFJORD;29.05.2019;563,06;64,55;-0,05;14.08.2019
STATFJORD;30.05.2019;553,03;63,4;-0,05;14.08.2019
STATFJORD;31.05.2019;550,14;63,2;-0,05;14.08.2019
STATFJORD;01.06.2019;554,5;63,7;0,45;14.08.2019
STATFJORD;02.06.2019;554,5;63,7;0,45;14.08.2019
STATFJORD;03.06.2019;554,81;63,9;0,45;14.08.2019
STATFJORD;04.06.2019;554,86;64;0,45;14.08.2019
STATFJORD;05.06.2019;554,95;64,05;0,45;14.08.2019
STATFJORD;06.06.2019;555;64,1;0,45;14.08.2019
STATFJORD;07.06.2019;553,19;63,85;0,45;14.08.2019
STATFJORD;08.06.2019;553,19;63,85;0,45;14.08.2019
STATFJORD;09.06.2019;553,19;63,85;0,45;14.08.2019
STATFJORD;10.06.2019;549,72;63,45;0,45;14.08.2019
STATFJORD;11.06.2019;548,96;63,2;0,45;14.08.2019
STATFJORD;12.06.2019;550,52;63,25;0,45;14.08.2019
STATFJORD;13.06.2019;553,09;63,7;0,45;14.08.2019
STATFJORD;14.06.2019;556,37;64,25;0,45;14.08.2019
STATFJORD;15.06.2019;556,37;64,25;0,45;14.08.2019
STATFJORD;16.06.2019;556,37;64,25;0,45;14.08.2019
STATFJORD;17.06.2019;557,65;64,75;0,45;14.08.2019
STATFJORD;18.06.2019;559,72;65,35;0,45;14.08.2019
STATFJORD;19.06.2019;563,74;66,15;0,45;14.08.2019
STATFJORD;20.06.2019;565,43;66,4;0,45;14.08.2019
STATFJORD;21.06.2019;564,88;66,4;0,45;14.08.2019
STATFJORD;22.06.2019;564,88;66,4;0,45;14.08.2019
STATFJORD;23.06.2019;564,88;66,4;0,45;14.08.2019
STATFJORD;24.06.2019;565,57;66,4;0,45;14.08.2019
STATFJORD;25.06.2019;560,73;65,75;0,45;14.08.2019
STATFJORD;26.06.2019;555,71;65,1;0,45;14.08.2019
STATFJORD;27.06.2019;551,61;64,6;0,45;14.08.2019
STATFJORD;28.06.2019;549,09;64,25;0,45;14.08.2019
STATFJORD;29.06.2019;549,09;64,25;0,45;14.08.2019
STATFJORD;30.06.2019;549,09;64,25;0,45;14.08.2019
STATFJORD;01.07.2019;544,82;63,6;-0,25;15.11.2019
STATFJORD;02.07.2019;548,63;63,9;-0,25;15.11.2019
STATFJORD;03.07.2019;555,32;64,55;-0,25;15.11.2019
STATFJORD;04.07.2019;561,83;65,3;-0,25;15.11.2019
STATFJORD;05.07.2019;566,49;65,85;-0,25;15.11.2019
STATFJORD;06.07.2019;566,49;65,85;-0,25;15.11.2019
STATFJORD;07.07.2019;566,49;65,85;-0,25;15.11.2019
STATFJORD;08.07.2019;568,23;66,2;-0,25;15.11.2019
STATFJORD;09.07.2019;569,81;66,55;-0,25;15.11.2019
STATFJORD;10.07.2019;564,31;66;-0,25;15.11.2019
STATFJORD;11.07.2019;554,01;64,7;-0,25;15.11.2019
STATFJORD;12.07.2019;544,35;63,55;-0,25;15.11.2019
STATFJORD;13.07.2019;544,35;63,55;-0,25;15.11.2019
STATFJORD;14.07.2019;544,35;63,55;-0,25;15.11.2019
STATFJORD;15.07.2019;538,07;62,75;-0,25;15.11.2019
STATFJORD;16.07.2019;533,95;62,1;-0,25;15.11.2019
STATFJORD;17.07.2019;534,82;62,1;-0,25;15.11.2019
STATFJORD;18.07.2019;539,24;62,55;-0,25;15.11.2019
STATFJORD;19.07.2019;542,69;62,75;-0,25;15.11.2019
STATFJORD;20.07.2019;542,69;62,75;-0,25;15.11.2019
STATFJORD;21.07.2019;542,69;62,75;-0,25;15.11.2019
STATFJORD;22.07.2019;543,93;62,7;-0,25;15.11.2019
STATFJORD;23.07.2019;545,61;62,8;-0,25;15.11.2019
STATFJORD;24.07.2019;547,1;62,8;-0,25;15.11.2019
STATFJORD;25.07.2019;548,46;62,6;-0,25;15.11.2019
STATFJORD;26.07.2019;549,49;62,4;-0,25;15.11.2019
STATFJORD;27.07.2019;549,49;62,4;-0,25;15.11.2019
STATFJORD;28.07.2019;549,49;62,4;-0,25;15.11.2019
STATFJORD;29.07.2019;546,68;61,8;-0,25;15.11.2019
STATFJORD;30.07.2019;541,22;60,95;-0,25;15.11.2019
STATFJORD;31.07.2019;527,51;59,2;-0,25;15.11.2019
STATFJORD;01.08.2019;514,84;57,7;-0,55;15.11.2019
STATFJORD;02.08.2019;508,25;57;-0,55;15.11.2019
STATFJORD;03.08.2019;508,25;57;-0,55;15.11.2019
STATFJORD;04.08.2019;508,25;57;-0,55;15.11.2019
STATFJORD;05.08.2019;504,86;56,6;-0,55;15.11.2019
STATFJORD;06.08.2019;507,31;56,85;-0,55;15.11.2019
STATFJORD;07.08.2019;512,43;57,4;-0,55;15.11.2019
STATFJORD;08.08.2019;515,02;57,65;-0,55;15.11.2019
STATFJORD;09.08.2019;517,11;57,75;-0,55;15.11.2019
STATFJORD;10.08.2019;517,11;57,75;-0,55;15.11.2019
STATFJORD;11.08.2019;517,11;57,75;-0,55;15.11.2019
STATFJORD;12.08.2019;520,74;58,1;-0,55;15.11.2019
STATFJORD;13.08.2019;519,84;57,9;-0,55;15.11.2019
STATFJORD;14.08.2019;524,76;58,45;-0,55;15.11.2019
STATFJORD;15.08.2019;527,74;58,8;-0,55;15.11.2019
STATFJORD;16.08.2019;529,13;58,95;-0,55;15.11.2019
STATFJORD;17.08.2019;529,13;58,95;-0,55;15.11.2019
STATFJORD;18.08.2019;529,13;58,95;-0,55;15.11.2019
STATFJORD;19.08.2019;527,89;58,8;-0,55;15.11.2019
STATFJORD;20.08.2019;529,71;59;-0,55;15.11.2019
STATFJORD;21.08.2019;530,82;59;-0,55;15.11.2019
STATFJORD;22.08.2019;531,06;58,9;-0,55;15.11.2019
STATFJORD;23.08.2019;531,73;58,85;-0,55;15.11.2019
STATFJORD;24.08.2019;531,73;58,85;-0,55;15.11.2019
STATFJORD;25.08.2019;531,73;58,85;-0,55;15.11.2019
STATFJORD;26.08.2019;533,06;58,85;-0,55;15.11.2019
STATFJORD;27.08.2019;534,52;58,8;-0,55;15.11.2019
STATFJORD;28.08.2019;535,31;58,85;-0,55;15.11.2019
STATFJORD;29.08.2019;538,43;59,3;-0,55;15.11.2019
STATFJORD;30.08.2019;540,9;59,7;-0,55;15.11.2019
STATFJORD;31.08.2019;540,9;59,7;-0,55;15.11.2019
STATFJORD;01.09.2019;545,43;60,2;-0,05;15.11.2019
STATFJORD;02.09.2019;553,04;61,25;-0,05;15.11.2019
STATFJORD;03.09.2019;562,5;62,55;-0,05;15.11.2019
STATFJORD;04.09.2019;565,9;63,05;-0,05;15.11.2019
STATFJORD;05.09.2019;562,83;62,7;-0,05;15.11.2019
STATFJORD;06.09.2019;561,66;62,65;-0,05;15.11.2019
STATFJORD;07.09.2019;561,66;62,65;-0,05;15.11.2019
STATFJORD;08.09.2019;561,66;62,65;-0,05;15.11.2019
STATFJORD;09.09.2019;569,74;63,5;-0,05;15.11.2019
STATFJORD;10.09.2019;571,21;63,7;-0,05;15.11.2019
STATFJORD;11.09.2019;573,11;63,95;-0,05;15.11.2019
STATFJORD;12.09.2019;579,17;64,7;-0,05;15.11.2019
STATFJORD;13.09.2019;586,38;65,4;-0,05;15.11.2019
STATFJORD;14.09.2019;586,38;65,4;-0,05;15.11.2019
STATFJORD;15.09.2019;586,38;65,4;-0,05;15.11.2019
STATFJORD;16.09.2019;580,5;64,6;-0,05;15.11.2019
STATFJORD;17.09.2019;578,64;64,3;-0,05;15.11.2019
STATFJORD;18.09.2019;576,25;63,9;-0,05;15.11.2019
STATFJORD;19.09.2019;573,91;63,45;-0,05;15.11.2019
STATFJORD;20.09.2019;570,52;63;-0,05;15.11.2019
STATFJORD;21.09.2019;570,52;63;-0,05;15.11.2019
STATFJORD;22.09.2019;570,52;63;-0,05;15.11.2019
STATFJORD;23.09.2019;564,75;62,35;-0,05;15.11.2019
STATFJORD;24.09.2019;558,84;61,55;-0,05;15.11.2019
STATFJORD;25.09.2019;552,38;60,7;-0,05;15.11.2019
STATFJORD;26.09.2019;545,08;59,8;-0,05;15.11.2019
STATFJORD;27.09.2019;538,64;59,05;-0,05;15.11.2019
STATFJORD;28.09.2019;538,64;59,05;-0,05;15.11.2019
STATFJORD;29.09.2019;538,64;59,05;-0,05;15.11.2019
STATFJORD;30.09.2019;537,79;58,9;-0,05;15.11.2019
STATFJORD;01.10.2019;537,53;58,85;0,2;16.03.2020
STATFJORD;02.10.2019;540,36;59,15;0,2;16.03.2020
STATFJORD;03.10.2019;542,72;59,45;0,2;16.03.2020
STATFJORD;04.10.2019;546,24;59,85;0,2;16.03.2020
STATFJORD;05.10.2019;546,24;59,85;0,2;16.03.2020
STATFJORD;06.10.2019;546,24;59,85;0,2;16.03.2020
STATFJORD;07.10.2019;544,12;59,65;0,2;16.03.2020
STATFJORD;08.10.2019;545,96;59,85;0,2;16.03.2020
STATFJORD;09.10.2019;546,08;59,8;0,2;16.03.2020
STATFJORD;10.10.2019;546,31;59,75;0,2;16.03.2020
STATFJORD;11.10.2019;545,45;59,55;0,2;16.03.2020
STATFJORD;12.10.2019;545,45;59,55;0,2;16.03.2020
STATFJORD;13.10.2019;545,45;59,55;0,2;16.03.2020
STATFJORD;14.10.2019;544,87;59,5;0,2;16.03.2020
STATFJORD;15.10.2019;546,76;59,7;0,2;16.03.2020
STATFJORD;16.10.2019;547,49;59,85;0,2;16.03.2020
STATFJORD;17.10.2019;551,77;60,4;0,2;16.03.2020
STATFJORD;18.10.2019;555,43;60,8;0,2;16.03.2020
STATFJORD;19.10.2019;555,43;60,8;0,2;16.03.2020
STATFJORD;20.10.2019;555,43;60,8;0,2;16.03.2020
STATFJORD;21.10.2019;560,01;61,15;0,2;16.03.2020
STATFJORD;22.10.2019;562,74;61,3;0,2;16.03.2020
STATFJORD;23.10.2019;563,24;61,25;0,2;16.03.2020
STATFJORD;24.10.2019;559,64;60,75;0,2;16.03.2020
STATFJORD;25.10.2019;556,31;60,45;0,2;16.03.2020
STATFJORD;26.10.2019;556,31;60,45;0,2;16.03.2020
STATFJORD;27.10.2019;556,31;60,45;0,2;16.03.2020
STATFJORD;28.10.2019;558,8;60,85;0,2;16.03.2020
STATFJORD;29.10.2019;560,07;61,15;0,2;16.03.2020
STATFJORD;30.10.2019;562,53;61,55;0,2;16.03.2020
STATFJORD;31.10.2019;567,7;62,25;0,2;16.03.2020
STATFJORD;01.11.2019;580,25;63,6;1,3;16.03.2020
STATFJORD;02.11.2019;580,25;63,6;1,3;16.03.2020
STATFJORD;03.11.2019;580,25;63,6;1,3;16.03.2020
STATFJORD;04.11.2019;580,15;63,55;1,3;16.03.2020
STATFJORD;05.11.2019;579,85;63,5;1,3;16.03.2020
STATFJORD;06.11.2019;580,89;63,5;1,3;16.03.2020
STATFJORD;07.11.2019;582,28;63,5;1,3;16.03.2020
STATFJORD;08.11.2019;584,4;63,8;1,3;16.03.2020
STATFJORD;09.11.2019;584,4;63,8;1,3;16.03.2020
STATFJORD;10.11.2019;584,4;63,8;1,3;16.03.2020
STATFJORD;11.11.2019;584,13;63,8;1,3;16.03.2020
STATFJORD;12.11.2019;583,08;63,75;1,3;16.03.2020
STATFJORD;13.11.2019;584,88;64;1,3;16.03.2020
STATFJORD;14.11.2019;587,32;64,4;1,3;16.03.2020
STATFJORD;15.11.2019;590,21;64,65;1,3;16.03.2020
STATFJORD;16.11.2019;590,21;64,65;1,3;16.03.2020
STATFJORD;17.11.2019;590,21;64,65;1,3;16.03.2020
STATFJORD;18.11.2019;595,13;65,1;1,3;16.03.2020
STATFJORD;19.11.2019;601,37;65,7;1,3;16.03.2020
STATFJORD;20.11.2019;603,69;65,95;1,3;16.03.2020
STATFJORD;21.11.2019;605,68;66,05;1,3;16.03.2020
STATFJORD;22.11.2019;603,72;65,75;1,3;16.03.2020
STATFJORD;23.11.2019;603,72;65,75;1,3;16.03.2020
STATFJORD;24.11.2019;603,72;65,75;1,3;16.03.2020
STATFJORD;25.11.2019;602,06;65,55;1,3;16.03.2020
STATFJORD;26.11.2019;599,58;65,25;1,3;16.03.2020
STATFJORD;27.11.2019;600,09;65,3;1,3;16.03.2020
STATFJORD;28.11.2019;602,44;65,6;1,3;16.03.2020
STATFJORD;29.11.2019;608,33;66,35;1,3;16.03.2020
STATFJORD;30.11.2019;608,33;66,35;1,3;16.03.2020
STATFJORD;01.12.2019;612,91;66,85;1,8;16.03.2020
STATFJORD;02.12.2019;618,15;67,5;1,8;16.03.2020
STATFJORD;03.12.2019;624,23;68,15;1,8;16.03.2020
STATFJORD;04.12.2019;624,47;68,2;1,8;16.03.2020
STATFJORD;05.12.2019;625,03;68,35;1,8;16.03.2020
STATFJORD;06.12.2019;624,77;68,5;1,8;16.03.2020
STATFJORD;07.12.2019;624,77;68,5;1,8;16.03.2020
STATFJORD;08.12.2019;624,77;68,5;1,8;16.03.2020
STATFJORD;09.12.2019;624,61;68,7;1,8;16.03.2020
STATFJORD;10.12.2019;625,37;69,05;1,8;16.03.2020
STATFJORD;11.12.2019;629,37;69,7;1,8;16.03.2020
STATFJORD;12.12.2019;630,34;70;1,8;16.03.2020
STATFJORD;13.12.2019;629,29;69,95;1,8;16.03.2020
STATFJORD;14.12.2019;629,29;69,95;1,8;16.03.2020
STATFJORD;15.12.2019;629,29;69,95;1,8;16.03.2020
STATFJORD;16.12.2019;628,65;69,95;1,8;16.03.2020
STATFJORD;17.12.2019;626,6;70;1,8;16.03.2020
STATFJORD;18.12.2019;624,73;70,15;1,8;16.03.2020
STATFJORD;19.12.2019;621,98;70,15;1,8;16.03.2020
STATFJORD;20.12.2019;618,26;70;1,8;16.03.2020
STATFJORD;21.12.2019;618,26;70;1,8;16.03.2020
STATFJORD;22.12.2019;618,26;70;1,8;16.03.2020
STATFJORD;23.12.2019;613,34;69,65;1,8;16.03.2020
STATFJORD;24.12.2019;612,9;69,6;1,8;16.03.2020
STATFJORD;25.12.2019;612,9;69,6;1,8;16.03.2020
STATFJORD;26.12.2019;612,9;69,6;1,8;16.03.2020
STATFJORD;27.12.2019;613,22;69,7;1,8;16.03.2020
STATFJORD;28.12.2019;613,22;69,7;1,8;16.03.2020
STATFJORD;29.12.2019;613,22;69,7;1,8;16.03.2020
STATFJORD;30.12.2019;614,4;69,8;1,8;16.03.2020
STATFJORD;31.12.2019;616,87;69,95;1,8;16.03.2020
TROLL;01.01.2019;493,23;57,1;1,8;24.04.2019
TROLL;02.01.2019;501,18;58,25;1,8;24.04.2019
TROLL;03.01.2019;510,29;59,7;1,8;24.04.2019
TROLL;04.01.2019;514,83;60,5;1,8;24.04.2019
TROLL;05.01.2019;514,83;60,5;1,8;24.04.2019
TROLL;06.01.2019;514,83;60,5;1,8;24.04.2019
TROLL;07.01.2019;517,88;60,9;1,8;24.04.2019
TROLL;08.01.2019;520,85;61,25;1,8;24.04.2019
TROLL;09.01.2019;521,97;61,35;1,8;24.04.2019
TROLL;10.01.2019;522,05;61,2;1,8;24.04.2019
TROLL;11.01.2019;527,13;61,7;1,8;24.04.2019
TROLL;12.01.2019;527,13;61,7;1,8;24.04.2019
TROLL;13.01.2019;527,13;61,7;1,8;24.04.2019
TROLL;14.01.2019;533,19;62,35;1,8;24.04.2019
TROLL;15.01.2019;537,72;62,8;1,8;24.04.2019
TROLL;16.01.2019;540,29;63,05;1,8;24.04.2019
TROLL;17.01.2019;542,63;63,3;1,8;24.04.2019
TROLL;18.01.2019;542,1;63,2;1,8;24.04.2019
TROLL;19.01.2019;542,1;63,2;1,8;24.04.2019
TROLL;20.01.2019;542,1;63,2;1,8;24.04.2019
TROLL;21.01.2019;536,74;62,65;1,8;24.04.2019
TROLL;22.01.2019;536,29;62,75;1,8;24.04.2019
TROLL;23.01.2019;537,16;63;1,8;24.04.2019
TROLL;24.01.2019;537,18;63,25;1,8;24.04.2019
TROLL;25.01.2019;536,45;63,35;1,8;24.04.2019
TROLL;26.01.2019;536,45;63,35;1,8;24.04.2019
TROLL;27.01.2019;536,45;63,35;1,8;24.04.2019
TROLL;28.01.2019;540,52;63,9;1,8;24.04.2019
TROLL;29.01.2019;540,65;63,95;1,8;24.04.2019
TROLL;30.01.2019;540,97;63,95;1,8;24.04.2019
TROLL;31.01.2019;540,91;63,7;1,8;24.04.2019
TROLL;01.02.2019;544,5;63,85;2;24.04.2019
TROLL;02.02.2019;544,5;63,85;2;24.04.2019
TROLL;03.02.2019;544,5;63,85;2;24.04.2019
TROLL;04.02.2019;545,4;63,65;2;24.04.2019
TROLL;05.02.2019;549,22;63,8;2;24.04.2019
TROLL;06.02.2019;553,01;64,05;2;24.04.2019
TROLL;07.02.2019;559,33;64,65;2;24.04.2019
TROLL;08.02.2019;566,68;65,4;2;24.04.2019
TROLL;09.02.2019;566,68;65,4;2;24.04.2019
TROLL;10.02.2019;566,68;65,4;2;24.04.2019
TROLL;11.02.2019;574,79;66,45;2;24.04.2019
TROLL;12.02.2019;579,84;67,1;2;24.04.2019
TROLL;13.02.2019;585,18;67,8;2;24.04.2019
TROLL;14.02.2019;589,73;68,4;2;24.04.2019
TROLL;15.02.2019;591,15;68,65;2;24.04.2019
TROLL;16.02.2019;591,15;68,65;2;24.04.2019
TROLL;17.02.2019;591,15;68,65;2;24.04.2019
TROLL;18.02.2019;587,13;68,2;2;24.04.2019
TROLL;19.02.2019;584,17;67,9;2;24.04.2019
TROLL;20.02.2019;580,89;67,6;2;24.04.2019
TROLL;21.02.2019;576,19;67,2;2;24.04.2019
TROLL;22.02.2019;570,02;66,6;2;24.04.2019
TROLL;23.02.2019;570,02;66,6;2;24.04.2019
TROLL;24.02.2019;570,02;66,6;2;24.04.2019
TROLL;25.02.2019;570,64;66,65;2;24.04.2019
TROLL;26.02.2019;571,32;66,65;2;24.04.2019
TROLL;27.02.2019;571,5;66,45;2;24.04.2019
TROLL;28.02.2019;572,79;66,35;2;24.04.2019
TROLL;01.03.2019;577,02;66,45;2,15;24.04.2019
TROLL;02.03.2019;577,02;66,45;2,15;24.04.2019
TROLL;03.03.2019;577,02;66,45;2,15;24.04.2019
TROLL;04.03.2019;578,91;66,55;2,15;24.04.2019
TROLL;05.03.2019;580,86;66,8;2,15;24.04.2019
TROLL;06.03.2019;582,98;67,15;2,15;24.04.2019
TROLL;07.03.2019;584,93;67,5;2,15;24.04.2019
TROLL;08.03.2019;586,55;68,05;2,15;24.04.2019
TROLL;09.03.2019;586,55;68,05;2,15;24.04.2019
TROLL;10.03.2019;586,55;68,05;2,15;24.04.2019
TROLL;11.03.2019;586,86;68,35;2,15;24.04.2019
TROLL;12.03.2019;588,67;68,75;2,15;24.04.2019
TROLL;13.03.2019;591,16;69,15;2,15;24.04.2019
TROLL;14.03.2019;591,99;69,5;2,15;24.04.2019
TROLL;15.03.2019;591,92;69,55;2,15;24.04.2019
TROLL;16.03.2019;591,92;69,55;2,15;24.04.2019
TROLL;17.03.2019;591,92;69,55;2,15;24.04.2019
TROLL;18.03.2019;592,02;69,55;2,15;24.04.2019
TROLL;19.03.2019;593,14;69,65;2,15;24.04.2019
TROLL;20.03.2019;592,88;69,5;2,15;24.04.2019
TROLL;21.03.2019;593,57;69,2;2,15;24.04.2019
TROLL;22.03.2019;597,49;69,55;2,15;24.04.2019
TROLL;23.03.2019;597,49;69,55;2,15;24.04.2019
TROLL;24.03.2019;597,49;69,55;2,15;24.04.2019
TROLL;25.03.2019;601,6;69,95;2,15;24.04.2019
TROLL;26.03.2019;606,09;70,35;2,15;24.04.2019
TROLL;27.03.2019;607,94;70,65;2,15;24.04.2019
TROLL;28.03.2019;612,16;71,3;2,15;24.04.2019
TROLL;29.03.2019;615,64;71,7;2,15;24.04.2019
TROLL;30.03.2019;615,64;71,7;2,15;24.04.2019
TROLL;31.03.2019;615,64;71,7;2,15;24.04.2019
TROLL;01.04.2019;616,3;71,8;1,8;14.08.2019
TROLL;02.04.2019;616,85;72;1,8;14.08.2019
TROLL;03.04.2019;620,32;72,5;1,8;14.08.2019
TROLL;04.04.2019;621,41;72,75;1,8;14.08.2019
TROLL;05.04.2019;622,23;73,05;1,8;14.08.2019
TROLL;06.04.2019;622,23;73,05;1,8;14.08.2019
TROLL;07.04.2019;622,23;73,05;1,8;14.08.2019
TROLL;08.04.2019;620,7;73;1,8;14.08.2019
TROLL;09.04.2019;620,4;73,05;1,8;14.08.2019
TROLL;10.04.2019;619,16;72,95;1,8;14.08.2019
TROLL;11.04.2019;618,88;72,9;1,8;14.08.2019
TROLL;12.04.2019;624,02;73,35;1,8;14.08.2019
TROLL;13.04.2019;624,02;73,35;1,8;14.08.2019
TROLL;14.04.2019;624,02;73,35;1,8;14.08.2019
TROLL;15.04.2019;631,66;73,9;1,8;14.08.2019
TROLL;16.04.2019;640,65;74,6;1,8;14.08.2019
TROLL;17.04.2019;643,84;74,6;1,8;14.08.2019
TROLL;18.04.2019;644,71;74,7;1,8;14.08.2019
TROLL;19.04.2019;644,71;74,7;1,8;14.08.2019
TROLL;20.04.2019;644,71;74,7;1,8;14.08.2019
TROLL;21.04.2019;644,71;74,7;1,8;14.08.2019
TROLL;22.04.2019;644,71;74,7;1,8;14.08.2019
TROLL;23.04.2019;643,96;74,45;1,8;14.08.2019
TROLL;24.04.2019;642,72;74,1;1,8;14.08.2019
TROLL;25.04.2019;636,93;73,3;1,8;14.08.2019
TROLL;26.04.2019;639,12;73,45;1,8;14.08.2019
TROLL;27.04.2019;639,12;73,45;1,8;14.08.2019
TROLL;28.04.2019;639,12;73,45;1,8;14.08.2019
TROLL;29.04.2019;638,36;73,3;1,8;14.08.2019
TROLL;30.04.2019;638,46;73,05;1,8;14.08.2019
