"nummer";"departement";"organisasjon";"innleggsdato";"tittel";"problemtype-kategori_regelverk";"problemtype-kategori_prosedyre";"problemtype-kategori_rapporteringskrav";"problemtype-kategori_aktivitetskrav";"problemtype-kategori_it-løsning";"problemtype-kategori_annet";"problemtype_beskrivelse";"opplevelse-internt-kategori_effektivitet";"opplevelse-internt-kategori_unødvendig";"opplevelse-internt-kategori_dobbeltarbeid";"opplevelse-internt-kategori_tid";"opplevelse-internt_beskrivelse";"opplevelse-brukere-kategori_kvalitet";"opplevelse-brukere-kategori_tid";"opplevelse-brukere-kategori_manuell";"opplevelse-brukere-kategori_missforståelser";"opplevelse-brukere_beskrivelse";"omfang";"omfang_beskrivelse";"tiltak-kategori_regelverk";"tiltak-kategori_prosedyre-arbeidsprosess";"tiltak-kategori_rapporteringskrav";"tiltak-kategori_aktivitetskrav";"tiltak-kategori_ansvarsfordeling";"tiltak-kategori_ikt-løsninger";"tiltak-kategori_annet";"tiltak_beskrivelse"
"1871";"Barne-, likestillings- og inkluderingsdepartementet";"Fylkesnemndene for barnevern og sosiale saker";"13.10.2014";"INnføring av SRS - regnskap (spilt inn av SIFO)";"false";"true";"false";"false";"false";"false";"Det er flere problemstillinger knyttet til innføringen av SRS-er for alle statlige instanser. SRS-regnskap er for SIFO ikke egnet til intern styring. ";"false";"true";"true";"false";"Innebærer at det må føres doble regnskap - noe som er svært ressurskrevende. Det brukes i denne sammenheng mye tid på dokumentasjon som vi ikke kan gjøre oss nytte av.";"false";"false";"false";"false";"";"";"";"false";"false";"false";"false";"false";"false";"true";"Har ikke forslag til forenkling"
"1872";"Barne-, likestillings- og inkluderingsdepartementet";"Fylkesnemndene for barnevern og sosiale saker";"13.10.2014";"DFØ som tjenesteleverandør (spilt inn av SIFO)";"false";"false";"false";"false";"false";"true";"SIFO er i dag pålagt å bruke lønnssystemet SAP og ESS for reiseregninger. DFØ er tjenesteleverandør for disse systemene. PÅ regnskap brukes i dag Agresso, i tillegg til Agresso-prosjektmodul som prosjekteringsverktøy. Også her er DFØ tjenesteleverandør.";"false";"false";"false";"true";"Vår erfaring er at DFØs kvalitet på så vel systemer som tjenester ikke er hensiktsmessige - eller langt fra optimale for SIFO. Systemene og tjenestene er basert på store og svært standardiserte miljøer- SIFOs erfaring er at systemene er lite brukervennlige, at DFØ er lite lydhøre for sluttbrukerbehov og at det er koste varsler på store justeringer i systemer og kunderelasjoner. Konsekvensen er mye tidsbruk på kontrollering av DFØs tjenester og stort tidsbruk på lite brukervennlige systemer.";"false";"true";"false";"false";"";"";"";"false";"false";"false";"false";"false";"false";"true";"Ingen konkrete forslag."
"1873";"Barne-, likestillings- og inkluderingsdepartementet";"Fylkesnemndene for barnevern og sosiale saker";"13.10.2014";"Prosjektrapportering (spilt inn av SIFO)";"true";"false";"true";"false";"false";"false";"SIFO opplever at regler for prosjekttilskudd og rapportering på prosjekter fra tilskuddsgivere er svært kompliserte og tidkrevende. Dette gjelder særlig prosjekttilskudd fra EU og fra nordiske tilskuddsgivere.";"false";"false";"false";"true";"Kompleksiteten nødvendiggjør administrativ spisskompetanse på de ulike prosjekttypene.";"false";"false";"false";"false";"";"";"";"false";"false";"false";"false";"false";"false";"true";"Ingen konkrete forslag til forenkling."
"1874";"Barne-, likestillings- og inkluderingsdepartementet";"Fylkesnemndene for barnevern og sosiale saker";"13.10.2014";"Generelt for omfattende krav og rapporteringsrutiner på en rekke områder er en utfordring for små miljøer som SIFO (spilt inn av SIFO)";"true";"false";"true";"false";"false";"false";"Som eksempler på omfattende krav og rapporteringsrutiner nevner SIFO:\r\n- Målkravet om nynorskandel- med årlig rapportering - instituttet stiller spørsmål ved ressursbruk til dette for institusjoner som ikke har direkte publikumskontakt.\r\n- Offentlige anskaffelser - her er det bygget opp et komplisert og omfattende regelverk som krever spisskompetanse som ressursmessig blir en utfordring for små miljøer.\r\n- Sikkerhet og beredskap - rapportering på sikkerhetstilstanden - et viktig område, men svært omfattende regelverk for små miljøer.";"false";"true";"false";"true";"Ikke detaljert beskrevet.";"false";"false";"false";"false";"";"";"";"false";"false";"true";"false";"false";"false";"true";"Ikke beskrevet"
"1875";"Kulturdepartementet";"KULTURDEPARTEMENTET";"16.10.2014";"(Nasjonalbiblioteket) Effektivisering av IT-løsninger";"false";"true";"false";"false";"true";"false";"Arkivering av dokumenter i eget arkivsystem hvor dokumentene allerede forefinnes i IT systemer som forvaltes av en offentlig etat eller virksomhet";"false";"false";"true";"true";"";"false";"false";"true";"false";"";"";"Omfanget er vanskelig å kommentere";"false";"true";"false";"false";"false";"true";"false";"Noark5 løsningene bør implementeres så raskt som mulig da det oppleves som meget uheldig at man i forvaltningen må kopiere opp egne arkivsett av avtaler, kontrakter brev ol. for så å scanne de samme dokumenter for arkiv. Det burde holde å produsere dokumentasjon ett sted og heller legge \"pekere\" fra arkivsystemer til de dokumentene som skal arkiveres."
"1876";"Kulturdepartementet";"KULTURDEPARTEMENTET";"16.10.2014";"(NLB) Lønns- og regnskapssystemer";"false";"false";"false";"false";"true";"false";"NLB er som nevnt fullservicekunde av DFØ og bruker tjenester innenfor denne servicemodellen. Det vil si at NLB bruker Agresso ved regnskap, SAP som lønns- og personal system, Contempus for fakturabehandling, Solman for kontakt med vårt DFØ-kontor og Opal Con for å hente ut månedlige rapporteringer. Det vil si at vi flere ganger daglig må logge oss på forskjellige systemer med forskjellige passord og vi må stadig være operative i disse systemene. NLB har som mål å kunne jobbe mest mulig uten papir. Solman er et eksempel på at papirløs saksbehandling fortsatt ligger et stykke unna. For å melde en sak over Solman, må man først laste ned en av DFØ sine blanketter for rapportering og fylle i den aktuelle beskjeden meldingen eller oppdraget. Deretter må blanketten lagres hos oss, før den printes ut og signeres av saksbehandler og leder. Videre må blankettene skannes med signaturer og sendes via Solman til DFØ.";"false";"false";"false";"true";"";"false";"false";"false";"false";"";"";"";"false";"false";"false";"false";"false";"true";"false";"En forenkling ville være at alle systemene har samme innlogging og at man kunne benytte seg av ett brukernavn og ett passord. En funksjon i Solman for godkjenning hos leder, eksempelvis som i Contempus, kunne spart NLB for tid og papir. En annen måte å løse dette på kunne være en type e-skjema funksjon for de saksbehandlere dette gjelder for."
"1877";"Kulturdepartementet";"KULTURDEPARTEMENTET";"16.10.2014";"(NLB) Regnskapsrapporter";"false";"true";"false";"false";"true";"false";"Per i dag rapporterer NLB på statsregnskapet hver måned via DFØ. DFØ klargjør rapportene som NLB så godkjenner. NLB ser på dette som en god ordning som gjerne kan overføres til flere områder, også for rapporter som skal til Riksrevisjonen. NLB oversender i forkant av revisjon flere rapporter til Riksrevisjonen. Uttak av disse rapportene gjøres av NLB sin administrasjon kun én gang i året. Som fullservicekunder av DFØ som daglig arbeider i disse systemene, ser NLB det som en bedre ordning om oppgaven tas av DFØ. Da kunne også automatisering av denne rapportproduksjonen vurderes. Disse rapportene kan lagres i egen mappe, eksempelvis i Opal Con. Deretter kan de tas ut enten av NLB for godkjenning eller av Riksrevisjonen selv.";"false";"false";"false";"true";"";"false";"false";"false";"false";"";"";"";"false";"false";"false";"false";"true";"true";"false";"Deler av denne oppgaven kan overføres til DFØ som har mer kompetanse, samtidig som deler kan vurderes automatisert"
"1879";"Kulturdepartementet";"KULTURDEPARTEMENTET";"16.10.2014";"(NLB) Regelverk for offentlige anskaffelser";"true";"false";"false";"false";"false";"false";"Mange har trukket frem regelverket for offentlige anskaffelser som et eksempel på ubalanse mellom krav til prosesser og dokumentasjon og hensynet til effektivitet i forvaltningen. Medarbeiderne som er mest engasjert med anskaffelser i NLB rapporterer at de opplever regelverket som omfattende og uoversiktlig. Det oppleves også som vanskelig å orientere seg i det materialet som ligger på anskaffelser.no. Det gjelder både tilgang til informasjon om regelverket og at det kan oppleves som uklart om maler er revidert i tråd med regelverksendringer. NLB vil også trekke frem de særnorske terskelverdiene som stiller krav til prosessene for anskaffelser av et relativt beskjedent omfang. Vi har flere eksempler på at vi må benytte ekstern kompetanse for å sikre at vi tilpasser oss formkravene på denne type anskaffelser. Større frihet til å kunne gjøre egne vurderinger av hva som er en egnet prosess for mindre anskaffelser hadde vært nyttig.";"false";"false";"false";"true";"";"false";"false";"false";"false";"";"";"";"true";"true";"false";"false";"false";"false";"false";"Forenkle regelverk i tråd med mange innspill som kommer om dette"
"1882";"Kulturdepartementet";"KULTURDEPARTEMENTET";"21.10.2014";"(KUD sentralt) Flere felles rammeavtaler for departementene";"false";"true";"false";"false";"false";"false";"Departementene har mange av de samme behovene når det gjelder offentlige anskaffelser. Tid kan spares ved å inngå flere felles rammeavtaler hvert departement kan gjøre avrop på.";"true";"false";"true";"true";"";"false";"false";"false";"false";"";"";"1-2 ukeverk per anskaffelse";"false";"true";"false";"false";"false";"false";"false";"DSS bør inngå flere felles rammeavtaler for vanlige tjenester, for eksempel for rekrutteringstjenester, vikarbyråtjenester m.v."
"1883";"Kulturdepartementet";"KULTURDEPARTEMENTET";"21.10.2014";"(Kud sentralt) Sløyfe E-111-skjema til DSS og kun benytte rapportering i SAP for persondata.";"false";"false";"false";"false";"true";"false";"Ved tilsetting meldes data om tilsatt og tilknytning både via E-111-skjema og for SAP HR til DSS.";"false";"false";"true";"false";"";"false";"false";"false";"false";"";"";"Må gjøres for alle tilsettinger. Omfang ca 2 timer for hver registrering.";"false";"true";"false";"false";"false";"false";"false";"Registrering av arbeidstakerdata i SAP må kunne mates automatisk over til andre systemer og seksjoner i DSS som mottar de samme dataene fra E-111 (IKT, FTA, m.v.)\r\n\r\n"
"1884";"Kulturdepartementet";"KULTURDEPARTEMENTET";"21.10.2014";"(KUD sentralt) Koordinering av lønns- og tilsettingsforhold for nasjonale eksperter til EU-kommisjonen.";"true";"false";"false";"false";"false";"true";"Nasjonale eksperter til EU-kommisjonen tilsettes av det enkelte departement og har krav på samme tillegg og ordninger som UDs ambassadesekretærer, som har sine vilkår regulert i særavtalen for utenrikstjenesten. Sæaravtalen gjelder imidlertid ikke direkte for de nasjonale ekspertene. Alle justeringer av satser m.v. i særavtalen, må derfor meldes individuelt til DSS- Lønn fra det enkelte departement for at deres nasjonale eksperter skal få utbetalt justert sats. For UDs tilsatte skjer reguleringen automatisk. Nasjonale eksperter kunne formelt vært tilsatt og lønnet fra UD, men rekruttert og rapportert faglig for det enkelte fagdepartement de skal være tilknyttet. Å ha tilsatte i utlandet innebærer også en del rutiner, forsikringer m.v. og oppfølging som UD har systemer for og ikke det enkelte departement, som kanskje bare har 1-3 utenlandsbaserte medarbeidere.";"false";"false";"false";"true";"";"false";"false";"false";"false";"";"";"½-1 ukeverk per nasjonale ekspert.";"false";"true";"false";"false";"false";"false";"false";"Nasjonale eksperter bør være formelt tilsatt og motta lønn fra UD, slik at de omfattes direkte av særavtalen for utenrikstjenesten og andre ordninger for utenlandsbaserte arbeidstakere. Rapportering og rekruttering av fagpersoner foretas av fagdepartementet den nasjonale eksperten skal være tilknyttet (eks. nasjonal ekspert på mediefeltet er tilknyttet og rapporterer faglig til KUD, men er formelt tilsatt i UD).\r\n\r\n"
"1885";"Kulturdepartementet";"KULTURDEPARTEMENTET";"21.10.2014";"(KUD sentralt) Rapporteringsplikt for likestilling/ikke-diskriminering http://www.ldo.no/no/ombudet/publikasjoner/brosjyrer/Likestilling-og-diskriminering/";"false";"false";"true";"false";"false";"false";"Kravene mht likestilling og ikke-diskriminering er lov- og forskriftsfestet. Aktivitetsplikten er god. En rapporteringsplikt bør ikke være nødvendig. Oppfyllelse av aktivitetsplikten kan undersøkes ved stikkprøver framfor at alle statlige og andre virksomheter skal måtte rapportere årlig.  ";"false";"true";"false";"false";"";"false";"false";"false";"false";"";"";"½ -1 ukeverk per år";"false";"false";"true";"false";"false";"false";"false";"Oppheve den generelle rapporteringsplikten og erstatte med en stikkprøve-/”tilsynsordning”.\r\n\r\n"
"1886";"Kulturdepartementet";"KULTURDEPARTEMENTET";"21.10.2014";"(KUD sentralt) Forenkle registrering av data i SAP HR";"false";"true";"false";"false";"false";"false";"Ved tilsetting tastes individuelle data på et skjema i det enkelte departement, skjemaet skrives ut og signeres/stemples, skannes og sendes deretter som vedlegg på e-post til DSS. DSS taster de samme opplysningene inn i SAP-HR-systemet.";"true";"false";"true";"true";"";"false";"false";"false";"false";"";"";"Må gjøres for alle tilsettinger og endringer av tilsatt-data. Omfang ca 1 time for hver registrering.";"false";"true";"false";"false";"false";"false";"false";"Inntasting av data bør skje kun 1 gang per endring og overføringen bør kunne skje elektronisk direkte over til DSS med en form for elektronisk signatur/godkjenning fra virksomheten (departementet), for eksempel ved at skjemaet som brukes for utfylling av persondata til SAP fylles ut og sendes elektronisk fra virksomheten/departementet."
"1887";"Kulturdepartementet";"KULTURDEPARTEMENTET";"21.10.2014";"(KUD sentralt) Oppdatering av oversikt over statlige styrer, råd og utvalg";"false";"true";"false";"false";"false";"false";"Departementene har ansvar for å registrere nye organ og endringer i den statlige styrebasen. Departementet mottar årlig utskrift av blanketter for oppdateringer og skjema for utgifter som manuelt sendes over til underliggende etater/virksomheter, siden departementet selv ikke sitter med slike detaljerte personopplysninger for de enkelte medlemmer. Ev. endringer skal gå tydelig fram på papirkopien (gjerne med rødt). En slik manuell prosedyre oppleves som gammeldags og unødvendig, og bør kunne forenkles.";"true";"true";"true";"false";"";"false";"false";"true";"false";"";"";"";"false";"true";"false";"false";"true";"true";"false";"Gi underliggende etater/virksomheter selv adgang til å registrere opplysninger i den statlige styrebasen.\r\n\r\n"
"1891";"Kulturdepartementet";"KULTURDEPARTEMENTET";"22.10.2014";"(KUD sentralt) Anskaffelsesregelverket";"true";"true";"true";"false";"false";"false";"Omfattende krav til dokumentasjon av hvordan man har kommet fram til beste tilbud. Det kreves tekstomtale med vurdering av samtlige tilbud for hvert av kriteriene og underkriteriene, og omtalen skal gjenspeile hvordan alle tilbudene er rangert i forhold til hverandre på de ulike kriteriene. Når man får inn f.eks. 11 tilbud er dette veldig tidkrevende. Det burde holde å vise i en tabell med poenggivning at alle tilbudene har blitt vurdert på bakgrunn av kriteriene, i tillegg til en omtale av hvert tilbud av mer overordnet karakter.  \r\n\r\n";"true";"true";"false";"true";"";"false";"false";"false";"false";"";"";"";"true";"true";"true";"false";"false";"false";"false";"Forenkle prosedyrer (krav til dokumentasjon)"
"1892";"Kulturdepartementet";"KULTURDEPARTEMENTET";"22.10.2014";"(KUD sentralt) Ansaffelsesregler";"true";"true";"false";"false";"false";"false";"Lov om offentlige anskaffelser med forskrifter. Terskelverdier, formkrav, innsynsregler, selv for små innkjøp, er tidkrevende og står ikke i forhold til risiko forbundet med lempelser. \r\n\r\n";"true";"true";"false";"false";"";"true";"false";"false";"false";"Reglene om innsyn i konkurrerende tilbud er svært tidkrevende og fører til store problemer i praksis. I flere anskaffelser av konsulenttjenester har konkurrerende tilbyder bedt om innsyn i konkurrerende tilbyders tilbud. Vi opplyser øvrige tilbydere at de innen en angitt frist må angi om det er opplysninger i tilbudet som anses som  konkurransesensitive eller forretningshemmeligheter og som derfor bør unntas fra innsyn. For ordens skyld understrekes det at departementet vil gjøre en selvstendig vurdering av behovet for å unnta opplysninger fra innsyn. Vi opplyser videre at departementet i samsvar med Klagenemnda for offentlige anskaffelsers praksis legger i utgangspunktet til grunn at de innkomne tilbudenes totalpriser ikke kan anses som forretningshemmeligheter, men at enhetspriser kan bli ansett som forretningshemmeligheter. Dersom unntaket fra innsyn for enhetsprisen likevel skal gi noen mening i dette tilfellet (der anslått timeantall og totalpris er oppgitt i tilbudene), vil det være nødvendig å unnta enten opplysninger også om totalpris eller anslått tidsbruk. Konsulentbransjen er ikke spesielt vant til å praktisere åpenhet og det er ikke uvanlig at byråene melder tilbake at de anser hele tilbudet som  konkurransesensitivt/ forretningshemmeligheter. Departementet får da tidkrevende tautrekkinger med konsulenten om hvor mye som skal anses som forretningshemmeligheter og som må omfattes av innsyn. I verste fall ender slike prosesser med sterk misnøye hos de mest restriktive konsulentene fordi  departementet velger å tolke regelverket i samsvar med rettspraksis og/eller sterk misnøye hos konsulenter som i utgangspunktet valgte å praktisere  åpenhet for deretter å oppdage at det er et misforhold mellom det de har ”gitt” innsyn i og det andre konsulenter har kranglet seg til å få unntatt. \r\n ";"";"";"true";"true";"false";"false";"false";"false";"false";"Forenklingsutvalget har i NOU 2014:4 lagt frem en rekke forslag til endringer i den delen av anskaffelsesregelverket som ikke innebærer en gjennomføring av direktiv 2004/18/EF i norsk rett. En hurtig gjennomføring av utvalgets forslag til forenklinger er et godt utgangspunkt. \r\n\r\nI tillegg bør det vurderes endringer i innsynsreglene for konkurrerende tilbydere, for eksempel regler som angir hvilke deler av et tilbud som automatisk anses som offentlige, eller en regel om at tilbydere på forhånd klart angir om deler av tilbudet anses som forretningssensitivt.\r\n"
"1893";"Kulturdepartementet";"KULTURDEPARTEMENTET";"22.10.2014";"(KUD sentralt) Innsynsbegjæringer";"true";"true";"false";"false";"false";"false";"Regler for behandling av innsynsbegjæringer etter lov om rett til innsyn i offentleg verksemd (offentleglova), særlig saksbehandlingsfrister. \r\n\r\nHensynene som ligger bak offenleglova er selsvsagt viktige, men omfang og vekst i antall innsynsbegjæringer krever etter hvert svært store ressurser. Innføring av OEP har ført til at terskelen for å be om innsyn er senket og antallet innsynsbegjæringer har dermed økt vesentlig.\r\n\r\nEtter offentleglova § 30 skal innsynsbegjæringer behandles uten ugrunnet opphold (normalt innen 1-3 dager) og senest innen 5 dager. \r\n\r\nKulturdepartementet er, med unntak for Utensriksdepartementet, det departementet som mottar flest innsynsbegjæringer pr år (KUD mottok i 2013 5939 – eller 352 flere enn SMK, FIN og KRD til sammen, jf http://oep.difi.no/sites/oep_samarbeid/files/Innsyn_2013.pdf) til tross for at vi  er et av de minste departementene målt i antall ansatte. \r\n \r\n";"true";"false";"false";"true";"Fristene for å avgjøre innsynsbegjæringer innebærer at innsynssaker må prioriteres høyt og framfor andre og ofte viktigere saker. Det fører til at andre (og ofte langt viktigere) saker blir nedprioritert og lagt til side. Det er krevende å gå inn og ut av tyngre saker fordi en må prioritere innsynsbegjæringer.\r\n";"true";"false";"false";"false";"Det er til tider kompliserte vurderinger som skal gjøres og innsyn skal vurderes på opplysningsnivå. Det fører i praksis til at fristene for å behandle innsynsbegjæringer brytes.";"";"I 2013 mottok KUD 5939 innsynsbegjæringer. Dersom man anslår at hver begjæring tar 2 timer i snitt. 12 000 timer= ca. 6 årsverk. Dette er før saksbehandling knyttet til klager på avslag som er langt mer tidkrevende og som skal behandles uten ugrunnet opphold.  \r\n\r\nPoenget er ikke å svekke åpenhet i forvaltningen, men å belyse konsekvensene av knappe frister. Som følge av at innsynsbegjæringer medfører kompliserte vurderinger, er det ikke sjelden slik at  eksperter på et område eller lederen for en enehet som må vurdere innsyn. Fristene for å avgjøre innsynbegjæringer fører til at det blir mindre tid til rådighet til å behandle andre saker (som oftest også skal utføres innen en gitt frist) med risiko fro at kvaliteten i saksbehandlingen blir skadelidende. ";"true";"false";"false";"false";"false";"false";"false";"Fristene må gjøres mindre absolutte.\r\nDet bør vurderes om det er mulig å redusere omfanget av innsyn for eksempel ved å fjerne adgangen til anonyme innsynsforespørsler. \r\n"
"1894";"Kulturdepartementet";"KULTURDEPARTEMENTET";"22.10.2014";"(KUD sentralt) Samle ansvaret for koordinering av programkostnader for EU-prosjekter hos ny EU/EØS-minister";"false";"true";"false";"false";"false";"false";"Alle departementer (og enkeltavdelinger) som deltar i EU-program må følge med på budsjetter fra Kommisjonen vedrørende programkostnadene. Dette er noe som lett blir litt noe som ”dukker opp” samtidig som det krever litt ekstra tid å sette seg inn i hver gang. I tillegg varierer også kontingentene noe mellom programmene slik at det enkelte departement må gå til Stortinget ved mer- eller mindrebehov. Budsjettoppfølgingen for alle EU-program burde derfor ligge hos EU-ministeren, for å sikre en god oppfølging. I tillegg ville en slik ordning gjøre det enklere å koordinere mer-/mindreutgifter mellom programmene. Fagansvaret for programmene må imidlertid ligge igjen i fagdepartementet.";"false";"true";"true";"false";"";"false";"false";"false";"false";"";"";"";"false";"true";"false";"false";"true";"false";"false";"Samle alt budsjettansvar for EU-programmer hos EU/EØS-ministeren.\r\n\r\n"
"1895";"Kulturdepartementet";"KULTURDEPARTEMENTET";"22.10.2014";"(KUD sentralt) Database for statlige organ, styrer og råd mv. ";"false";"false";"false";"false";"true";"false";"Er tungvinn å registrere i og har svakheter i søkefunksjoner. Også rapporter fra tidligere år har svakhet i søkefunksjon. Registrering innebærer i de fleste tilfeller ved personregistrering altfor mange ”klikk”. Det er ikke mulig å søke på navn i basen for å se hvilke/hvor mange styrer, råd etc. det enkelte medlem sitter i. Det er heller ikke mulig å få ut en oversikt for det enkelte organ som viser sammensetningen. I rapporter for tidligere år kan man søke på navn, men får da opp alle som har bokstavkombinasjonen i navnet. F.eks. gir søk på Ness tilbakemelding også på Nesse, Johaness, Johannessen etc. (søk på for- og etternavn er ikke mulig)";"false";"false";"false";"true";"Det medfører en viss grad av frustrasjon når man skal registrere personopplysninger og har glemt et av de obligatoriske punktene. Da er resultatet at alt blir borte, og en må starte på nytt. Ved utsendelse av blanketter til oppdateringer (A-blankett som gjelder selve organet og B-blankett som gjelder opplysninger om det enkelte medlem), kan man generere en utskrift for alle aktuelle organ i departementet. Problemet er da at disse A-blankettene ikke samsvarer med det som kan/skal registreres i basen. Den blanketten finner man ved å hente den opp fra det enkelte organ. Enkelt sagt: Basen opererer med to forskjellige A-blanketter, hvorav kun den ene er forenlig med spørsmålene i basen. ";"true";"false";"false";"false";"Det bør bl.a. være mulig for brukere av basen å finne ut hvilke styrer etc. NN sitter i per d.d., hvilke utvalg etc. som ligger under et bestemt departement osv.";"";"";"false";"false";"false";"false";"false";"true";"false";"Basen bør moderniseres. Dette bør ses på i fellesskap av IKT-personell og brukere, herunder både de som registrerer og de som vet hva som bør etterspørres i en slik base\r\n\r\n"
"1896";"Kulturdepartementet";"KULTURDEPARTEMENTET";"22.10.2014";"(KUD sentralt) WebSak Fokus";"false";"false";"false";"false";"true";"false";"Systemets søkefunksjon bruker ofte lang tid, og har også svakheter når det gjelder hva systemet finner av saker/dokumenter. \r\nForhåndsvisningsfunksjonen fungerer dårlig, det tar ofte lengre tid å forhåndsvise dokumentet enn å åpne det.   \r\n";"true";"false";"false";"true";"";"false";"false";"false";"false";"";"";"";"false";"false";"false";"false";"false";"true";"false";"Web-sak Focus må forbedres (IKT). Søkefunksjonen er for treg og upålitelig (= mangelfull kvalitetssikring av systemet). "
"1897";"Klima- og miljø¸departementet";"MILJØDIREKTORATET";"23.10.2014";"Faglige revisjoner fra Riksrevisjonen ";"false";"true";"false";"false";"false";"false";"Vi opplever det som nyttig at Riksrevisjonen reviderer oss også på andre områder enn økonomi, Dette inngår i vårt kontinuerlige forbedringsarbeid. Vi er blitt revidert på flere miljøfaglige områder og på IT/sikkerhet. Vi opplever ofte at det kan være ganske ressurskrevende å \"lære opp\" riksrevisjonens medarbeidere på det aktuelle området og at ikke alltid at Riksrevisjonen har den bakgrunn som gjør at revisjonene gjennomføres på en mest mulig effektiv måte. I en del tilfeller mener vi at de fokuserer på små tekniske forhold som de kjapt har sett, og hvor betydningen av\r\nfunn vil være liten, uten å spørre seg fram til det som etter vår mening burde være viktigst å ta tak i. VI har også opplevd en god del misforståelser og feil slik at det blir mye fram og tilbake for å få de rette faktaene fram i revisjonsrapportene. Vi understreker at vi ønsker forvaltningsrevisjon velkommen, men kunne ønske at det også var mer fokus på hvordan man kan bruke revisjonene til egen læring og forbedring.\r\n";"true";"false";"false";"true";"";"false";"false";"false";"false";"";"";"";"false";"false";"false";"false";"false";"false";"true";"Fokus på hvordan man kan bruke revisjonene til egen læring og forbedring."
"1898";"Klima- og miljø¸departementet";"MILJØDIREKTORATET";"23.10.2014";"Forenklet prosess før regelendringer sendes på høring";"false";"true";"false";"false";"false";"false";"Vi lager ofte omfattende forslag til forskriftsendringer med tilhørende konsekvensutredninger og\r\nbeslutningsprosessen i samspillet mellom oss og departementet blir ofte svært lang. Ved slike\r\nforslag arbeider medarbeidere i direktoratet med kunnskap i miljøfag, jurister og økonomer tett\r\nsammen. Ledere på alle disse områdene er også tett påkoblet og forslaget forankres til slutt hos\r\ndirektøren i Miljødirektoratet. Prosessen videre er at vi sender forslaget til Klima- og\r\nmiljødepartementet med anbefaling om å sende forslaget på høring. Først etter aksept fra\r\ndepartementet kan vi sende forslaget ut på høring. Etter høring oversender vi høringsuttalelsene,\r\nvår oppsummering av disse og vårt endelige forslag til nytt regelverk til KLD. Denne prosessen kan\r\nofte ta 2-4 år til sammen. Ofte kan behandlingen i departementet ta tid, av ulike grunner, både\r\nstort arbeidspress og eventuell dialog med andre berørte departementer. Ofte får vi oppdrag om å\r\ngjennomføre høring av forslaget slik vi sendte det til departementet. Vi er selvsagt kjent med\r\nutredningsinstruksens bestemmelser om at saker som har vesentlige konsekvenser på andre\r\ndepartementers fagområder skal legges frem for berørte departementer før alminnelig høring, og vi\r\nanerkjenner fullt og helt behovet for dette. Imidlertid ville det være svært ressursbesparende om\r\nforslag om regelverksendringer sendes på høring fra oss direkte, uten at KLD har realitetsvurdert\r\nvåre forslag. Det vil gjøre prosessen mye raskere, og uten at berørte parter mister noen mulighet til\r\nå bli hørt. Vi ber derfor departementet vurdere om det i litt større grad, i mindre politisk viktige\r\nsaker kunne gjøres en forenklet prosess ved at våre forslag kunne sendes på høring uten\r\nforutgående behandling i departementet.";"true";"false";"false";"true";"";"false";"false";"false";"false";"";"";"";"false";"true";"false";"false";"true";"false";"false";"Det ville være svært ressursbesparende om\r\nforslag om regelverksendringer sendes på høring fra oss direkte, uten at KLD har realitetsvurdert\r\nvåre forslag. Det vil gjøre prosessen mye raskere, og uten at berørte parter mister noen mulighet til\r\nå bli hørt. Vi ber derfor departementet vurdere om det i litt større grad, i mindre politisk viktige\r\nsaker kunne gjøres en forenklet prosess ved at våre forslag kunne sendes på høring uten\r\nforutgående behandling i departementet."
"1899";"Klima- og miljø¸departementet";"MILJØDIREKTORATET";"23.10.2014";"Implementering av EU regelverk i norsk regelverk ";"false";"true";"false";"false";"false";"false";"Utredningsinstruksen er ikke tilpasset implementering og gjennomføring av EØS-regelverk. I dag er\r\ndette et tidkrevende arbeid med utarbeidelse av forskriftsforslag, konsekvensutredning, høringsbrev\r\nfor å legge EU-regelverket på offentlig høring, 3 måneders høringsperiode, vurdering av innkomne\r\nhøringsuttalelser og avspeiling av disse i høringssammenfatning osv. Regelverket er allerede vedtatt\r\ni EU og kan ikke endres og ifølge EØS-avtalen er Norge på de områder som er inne i avtalen\r\nforpliktet til å vedta regelverket slik det er utformet av EU. Det er langt viktigere å legge til rette\r\nfor å få innspill i en tidlig fase før regelverkene er vedtatt i EU. Da har vi reell påvirkningsmulighet.\r\nVi er kjent med at det er til vurdering å se på mulighetene for å endre utredningsinstruksen i\r\nforhold til dette og støtter fullt og helt behovet for det.\r\n";"true";"false";"false";"true";"";"false";"false";"false";"false";"";"";"";"false";"true";"false";"false";"false";"false";"false";"Det er viktig å legge til rette for å få innspill i en tidlig fase før regelverkene er vedtatt i EU. Da har vi reell påvirkningsmulighet.\r\nVi er kjent med at det er til vurdering å se på mulighetene for å endre utredningsinstruksen i forhold til dette og støtter fullt og helt behovet for det.\r\nEffektiv oversettelse av EU regelverkene fra UD sin side er viktig og er i dag en utfordring som\r\nbidrar til at ting tar lenger tid enn det som trengs. En god dialog om hva som skal prioriteres og\r\nbruk av riktige termer er viktig for å hindre unødige forsinkelser og dobbeltarbeid."
