virksomhetsomraade;art;art_tekst;ansvar;ansvar_tekst;tjeneste_nr;tjeneste_tekst;prosjekt;prosjekt_tekst;fri_dim;fri_dim_tekst;beloep
Ungdom og fritid;11400;TRYKNINGSUTGIFTER/KOPIERING;206020;FFF;23161;FERIETILTAK (FIX FERIGGE FERIE);;;;;25000
Ungdom og fritid;11401;ANNONSER/INFOTILTAK;206020;FFF;23161;FERIETILTAK (FIX FERIGGE FERIE);;;;;10000
Ungdom og fritid;11602;BILGODTGJØRELSE;206020;FFF;23161;FERIETILTAK (FIX FERIGGE FERIE);;;;;3000
Ungdom og fritid;11703;BUSS, DROSJE, FERJE, TOG, FLY;206020;FFF;23161;FERIETILTAK (FIX FERIGGE FERIE);;;;;15000
Ungdom og fritid;11704;INNLEIDE TRANSPORTTJENESTER;206020;FFF;23161;FERIETILTAK (FIX FERIGGE FERIE);;;;;95000
Ungdom og fritid;11705;DRIVSTOFF TRANSPORTMIDLER;206020;FFF;23161;FERIETILTAK (FIX FERIGGE FERIE);;;;;7000
Ungdom og fritid;11900;EKSTERN LEIE AV LOKALER OG GRUNN;206020;FFF;23161;FERIETILTAK (FIX FERIGGE FERIE);;;;;65000
Ungdom og fritid;12100;LEASING TRANSPORTMIDLER (IKKE PERSONKJØRETØY);206020;FFF;23161;FERIETILTAK (FIX FERIGGE FERIE);;;;;12000
Ungdom og fritid;13800;KJØP FRA FORETAK I EGEN KOMMUNE;206020;FFF;23161;FERIETILTAK (FIX FERIGGE FERIE);;;;;16000
Ungdom og fritid;16219;INNTEKTER VED KURS/ARRANGEMENTER;206020;FFF;23161;FERIETILTAK (FIX FERIGGE FERIE);;;;;-2100000
Ungdom og fritid;10990;ARBEIDSGIVERAVGIFT;206100;UNGDOM OG FRITID HELSE;23210;SKOLEHELSETJENESTE FOR V.G.S.;;;;;465000
Ungdom og fritid;11001;FAGLITTERATUR/AVISER/TIDSSKRIFTER M.M;206100;UNGDOM OG FRITID HELSE;23210;SKOLEHELSETJENESTE FOR V.G.S.;;;;;4000
Ungdom og fritid;11100;MEDISINSKE FORBRUKSVARER;206100;UNGDOM OG FRITID HELSE;23210;SKOLEHELSETJENESTE FOR V.G.S.;;;;;15000
Ungdom og fritid;11301;TELEFON-/TELEUTGIFTER;206100;UNGDOM OG FRITID HELSE;23210;SKOLEHELSETJENESTE FOR V.G.S.;;;;;1000
Ungdom og fritid;11400;TRYKNINGSUTGIFTER/KOPIERING;206100;UNGDOM OG FRITID HELSE;23210;SKOLEHELSETJENESTE FOR V.G.S.;;;;;10000
Ungdom og fritid;11500;KURS/OPPLÆRINANNONSER/INFOTILTAK;206100;UNGDOM OG FRITID HELSE;23210;SKOLEHELSETJENESTE FOR V.G.S.;;;;;10000
Ungdom og fritid;11952;ANDRE AVGIFTER GEBYRER;206100;UNGDOM OG FRITID HELSE;23210;SKOLEHELSETJENESTE FOR V.G.S.;;;;;2000
Ungdom og fritid;12700;KONSULENTTJENESTER IKKE OPPLYSNINGSPLIKTIGE;206100;UNGDOM OG FRITID HELSE;23210;SKOLEHELSETJENESTE FOR V.G.S.;;;;;1000
Ungdom og fritid;13800;KJØP FRA FORETAK I EGEN KOMMUNE;206100;UNGDOM OG FRITID HELSE;23210;SKOLEHELSETJENESTE FOR V.G.S.;;;;;3000
Ungdom og fritid;14290;MVA SOM GIR RETT TIL MOMSKOMPENSASJON;206100;UNGDOM OG FRITID HELSE;23210;SKOLEHELSETJENESTE FOR V.G.S.;;;;;10000
Ungdom og fritid;17290;KOMPENSASJON FOR MERVERDIAVGIFT DRIFT;206100;UNGDOM OG FRITID HELSE;23210;SKOLEHELSETJENESTE FOR V.G.S.;;;;;-10000
Ungdom og fritid;10100;LØNN FAST ANSATTE;206100;UNGDOM OG FRITID HELSE;23210;SKOLEHELSETJENESTE FOR V.G.S.;;;;;3078000
Ungdom og fritid;11651;KLESGODTGJØRELSE;206100;UNGDOM OG FRITID HELSE;23210;SKOLEHELSETJENESTE FOR V.G.S.;;;;;6000
Ungdom og fritid;10150;KVELDS-OG NATTILLEGG;206100;UNGDOM OG FRITID HELSE;23210;SKOLEHELSETJENESTE FOR V.G.S.;;;;;26000
Ungdom og fritid;10570;HONORAR;206100;UNGDOM OG FRITID HELSE;23210;SKOLEHELSETJENESTE FOR V.G.S.;;;;;1000
Ungdom og fritid;11703;BUSS, DROSJE, FERJE, TOG, FLY;206100;UNGDOM OG FRITID HELSE;23210;SKOLEHELSETJENESTE FOR V.G.S.;;;;;14000
Ungdom og fritid;11200;ANDRE DRIFTSUTGIFTER;206100;UNGDOM OG FRITID HELSE;23210;SKOLEHELSETJENESTE FOR V.G.S.;;;;;17000
Ungdom og fritid;10900;PENSJONSDEL  KOMMUNALT ANSATTE;206100;UNGDOM OG FRITID HELSE;23210;SKOLEHELSETJENESTE FOR V.G.S.;;;;;280000
Ungdom og fritid;12090;MEDISINSK UTSTYR;206100;UNGDOM OG FRITID HELSE;23210;SKOLEHELSETJENESTE FOR V.G.S.;;;;;20000
Ungdom og fritid;10900;PENSJONSDEL  KOMMUNALT ANSATTE;206100;UNGDOM OG FRITID HELSE;23230;LEGETJ. HELSESTASJON/SKOLEHELSETJ.;;;;;12000
Ungdom og fritid;10990;ARBEIDSGIVERAVGIFT;206100;UNGDOM OG FRITID HELSE;23230;LEGETJ. HELSESTASJON/SKOLEHELSETJ.;;;;;12000
Ungdom og fritid;13703;DRIFTSTILSKUDD PRIVATPRAKT. OPPLY.PL.;206100;UNGDOM OG FRITID HELSE;23230;LEGETJ. HELSESTASJON/SKOLEHELSETJ.;;;;;65000
Ungdom og fritid;10100;LØNN FAST ANSATTE;206100;UNGDOM OG FRITID HELSE;23230;LEGETJ. HELSESTASJON/SKOLEHELSETJ.;;;;;151000
Ungdom og fritid;10150;KVELDS-OG NATTILLEGG;206100;UNGDOM OG FRITID HELSE;23230;LEGETJ. HELSESTASJON/SKOLEHELSETJ.;;;;;16000
Ungdom og fritid;10100;LØNN FAST ANSATTE;206100;UNGDOM OG FRITID HELSE;24150;FYSIOTERAPITJENESTER;;;;;79000
Ungdom og fritid;10900;PENSJONSDEL  KOMMUNALT ANSATTE;206100;UNGDOM OG FRITID HELSE;24150;FYSIOTERAPITJENESTER;;;;;6000
Ungdom og fritid;10990;ARBEIDSGIVERAVGIFT;206100;UNGDOM OG FRITID HELSE;24150;FYSIOTERAPITJENESTER;;;;;9000
Ungdom og fritid;11001;FAGLITTERATUR/AVISER/TIDSSKRIFTER M.M;206200;UNGDOM OG FRITID UTESEKSJONEN;24200;RÅD, VEILEDNING OGSOSIALT FOREBYGGENDE ARBEID;;;;;3000
Ungdom og fritid;11150;MATVARER;206200;UNGDOM OG FRITID UTESEKSJONEN;24200;RÅD, VEILEDNING OGSOSIALT FOREBYGGENDE ARBEID;;;;;50000
Ungdom og fritid;11400;TRYKNINGSUTGIFTER/KOPIERING;206200;UNGDOM OG FRITID UTESEKSJONEN;24200;RÅD, VEILEDNING OGSOSIALT FOREBYGGENDE ARBEID;;;;;10000
Ungdom og fritid;11401;ANNONSER/INFOTILTAK;206200;UNGDOM OG FRITID UTESEKSJONEN;24200;RÅD, VEILEDNING OGSOSIALT FOREBYGGENDE ARBEID;;;;;15000
Ungdom og fritid;11703;BUSS, DROSJE, FERJE, TOG, FLY;206200;UNGDOM OG FRITID UTESEKSJONEN;24200;RÅD, VEILEDNING OGSOSIALT FOREBYGGENDE ARBEID;;;;;47000
Ungdom og fritid;11500;KURS/OPPLÆRINANNONSER/INFOTILTAK;206200;UNGDOM OG FRITID UTESEKSJONEN;24200;RÅD, VEILEDNING OGSOSIALT FOREBYGGENDE ARBEID;;;;;42000
Ungdom og fritid;10100;LØNN FAST ANSATTE;206200;UNGDOM OG FRITID UTESEKSJONEN;24200;RÅD, VEILEDNING OGSOSIALT FOREBYGGENDE ARBEID;;;;;342000
Ungdom og fritid;10900;PENSJONSDEL  KOMMUNALT ANSATTE;206200;UNGDOM OG FRITID UTESEKSJONEN;24200;RÅD, VEILEDNING OGSOSIALT FOREBYGGENDE ARBEID;;;;;97000
Ungdom og fritid;10990;ARBEIDSGIVERAVGIFT;206200;UNGDOM OG FRITID UTESEKSJONEN;24200;RÅD, VEILEDNING OGSOSIALT FOREBYGGENDE ARBEID;;;;;159000
Ungdom og fritid;11200;ANDRE DRIFTSUTGIFTER;206200;UNGDOM OG FRITID UTESEKSJONEN;24200;RÅD, VEILEDNING OGSOSIALT FOREBYGGENDE ARBEID;;;;;20000
Ungdom og fritid;11953;KONTINGENTER;206200;UNGDOM OG FRITID UTESEKSJONEN;24200;RÅD, VEILEDNING OGSOSIALT FOREBYGGENDE ARBEID;;;;;10000
Ungdom og fritid;11202;MILJØTILTAK;206200;UNGDOM OG FRITID UTESEKSJONEN;24200;RÅD, VEILEDNING OGSOSIALT FOREBYGGENDE ARBEID;;;;;5000
Ungdom og fritid;11220;VELFERDSTILTAK ANDRE;206200;UNGDOM OG FRITID UTESEKSJONEN;24200;RÅD, VEILEDNING OGSOSIALT FOREBYGGENDE ARBEID;;;;;30000
Ungdom og fritid;11301;TELEFON-/TELEUTGIFTER;206200;UNGDOM OG FRITID UTESEKSJONEN;24200;RÅD, VEILEDNING OGSOSIALT FOREBYGGENDE ARBEID;;;;;30000
Ungdom og fritid;10100;LØNN FAST ANSATTE;206200;UNGDOM OG FRITID UTESEKSJONEN;24300;TILBUD TIL PERSONER MED RUSPROBLEMER;;;;;5355000
Ungdom og fritid;10110;FASTE TILLEGG/VAKTTILLEGG;206200;UNGDOM OG FRITID UTESEKSJONEN;24300;TILBUD TIL PERSONER MED RUSPROBLEMER;;;;;15000
Ungdom og fritid;10150;KVELDS-OG NATTILLEGG;206200;UNGDOM OG FRITID UTESEKSJONEN;24300;TILBUD TIL PERSONER MED RUSPROBLEMER;;;;;306000
Ungdom og fritid;10400;OVERTID;206200;UNGDOM OG FRITID UTESEKSJONEN;24300;TILBUD TIL PERSONER MED RUSPROBLEMER;;;;;10000
Ungdom og fritid;11651;KLESGODTGJØRELSE;206200;UNGDOM OG FRITID UTESEKSJONEN;24300;TILBUD TIL PERSONER MED RUSPROBLEMER;;;;;11000
Ungdom og fritid;11957;LISENSER DATAPROGRAMMER, OPPGRADERING/KJØP DATAPROGRAMMER;206200;UNGDOM OG FRITID UTESEKSJONEN;24300;TILBUD TIL PERSONER MED RUSPROBLEMER;;;;;20000
Ungdom og fritid;14290;MVA SOM GIR RETT TIL MOMSKOMPENSASJON;206200;UNGDOM OG FRITID UTESEKSJONEN;24300;TILBUD TIL PERSONER MED RUSPROBLEMER;;;;;37000
Ungdom og fritid;17290;KOMPENSASJON FOR MERVERDIAVGIFT DRIFT;206200;UNGDOM OG FRITID UTESEKSJONEN;24300;TILBUD TIL PERSONER MED RUSPROBLEMER;;;;;-37000
Ungdom og fritid;10900;PENSJONSDEL  KOMMUNALT ANSATTE;206200;UNGDOM OG FRITID UTESEKSJONEN;24300;TILBUD TIL PERSONER MED RUSPROBLEMER;;;;;562000
Ungdom og fritid;10990;ARBEIDSGIVERAVGIFT;206200;UNGDOM OG FRITID UTESEKSJONEN;24300;TILBUD TIL PERSONER MED RUSPROBLEMER;;;;;885000;;345110583000
Ungdom og fritid;11301;TELEFON-/TELEUTGIFTER;206200;UNGDOM OG FRITID UTESEKSJONEN;24300;TILBUD TIL PERSONER MED RUSPROBLEMER;;;;;30000
Ungdom og fritid;14290;MVA SOM GIR RETT TIL MOMSKOMPENSASJON;206300;UNGDOM OG FRITID AVD. ØST ADM;12000;ADMINISTRASJON;;;;;1000
Ungdom og fritid;17290;KOMPENSASJON FOR MERVERDIAVGIFT DRIFT;206300;UNGDOM OG FRITID AVD. ØST ADM;12000;ADMINISTRASJON;;;;;-1000
Ungdom og fritid;14290;MVA SOM GIR RETT TIL MOMSKOMPENSASJON;206300;UNGDOM OG FRITID AVD. ØST ADM;23100;AKTIVITETSTILBUD BARN OG UNGE;;;;;3000
Ungdom og fritid;17290;KOMPENSASJON FOR MERVERDIAVGIFT DRIFT;206300;UNGDOM OG FRITID AVD. ØST ADM;23100;AKTIVITETSTILBUD BARN OG UNGE;;;;;-3000
Ungdom og fritid;10100;LØNN FAST ANSATTE;206300;UNGDOM OG FRITID AVD. ØST ADM;23160;FRITIDSKLUBB;;;;;465000
Ungdom og fritid;10900;PENSJONSDEL  KOMMUNALT ANSATTE;206300;UNGDOM OG FRITID AVD. ØST ADM;23160;FRITIDSKLUBB;;;;;43000
Ungdom og fritid;10990;ARBEIDSGIVERAVGIFT;206300;UNGDOM OG FRITID AVD. ØST ADM;23160;FRITIDSKLUBB;;;;;95000
Ungdom og fritid;11500;KURS/OPPLÆRINANNONSER/INFOTILTAK;206300;UNGDOM OG FRITID AVD. ØST ADM;23160;FRITIDSKLUBB;;;;;58000
Ungdom og fritid;11301;TELEFON-/TELEUTGIFTER;206300;UNGDOM OG FRITID AVD. ØST ADM;23160;FRITIDSKLUBB;;;;;10000
Ungdom og fritid;17290;KOMPENSASJON FOR MERVERDIAVGIFT DRIFT;206400;UNGODM OG FRITID AVD VEST ADM;23100;AKTIVITETSTILBUD BARN OG UNGE;;;;;-1000
Ungdom og fritid;14290;MVA SOM GIR RETT TIL MOMSKOMPENSASJON;206400;UNGODM OG FRITID AVD VEST ADM;23100;AKTIVITETSTILBUD BARN OG UNGE;;;;;1000
Ungdom og fritid;11301;TELEFON-/TELEUTGIFTER;206400;UNGODM OG FRITID AVD VEST ADM;38500;ANDRE KULTURAKTIV. OG TILSK. TIL ANDRES KULTURBYGG;;;;;10000
Ungdom og fritid;10100;LØNN FAST ANSATTE;206400;UNGODM OG FRITID AVD VEST ADM;38500;ANDRE KULTURAKTIV. OG TILSK. TIL ANDRES KULTURBYGG;;;;;548000
Ungdom og fritid;10900;PENSJONSDEL  KOMMUNALT ANSATTE;206400;UNGODM OG FRITID AVD VEST ADM;38500;ANDRE KULTURAKTIV. OG TILSK. TIL ANDRES KULTURBYGG;;;;;48000
Ungdom og fritid;10990;ARBEIDSGIVERAVGIFT;206400;UNGODM OG FRITID AVD VEST ADM;38500;ANDRE KULTURAKTIV. OG TILSK. TIL ANDRES KULTURBYGG;;;;;84000
Ungdom og fritid;11237;MØTEUTGIFTER;206500;UNGDOM OG FRITID METROPOLIS;23100;AKTIVITETSTILBUD BARN OG UNGE;;;;;25000
Ungdom og fritid;10150;KVELDS-OG NATTILLEGG;206500;UNGDOM OG FRITID METROPOLIS;23149;KAFEDRIFT/KIOSK;;;;;37000
Ungdom og fritid;10100;LØNN FAST ANSATTE;206500;UNGDOM OG FRITID METROPOLIS;23149;KAFEDRIFT/KIOSK;;;;;383000
Ungdom og fritid;10130;LØRDAG-/SØNDAGSTILLEGG;206500;UNGDOM OG FRITID METROPOLIS;23149;KAFEDRIFT/KIOSK;;;;;5000
Ungdom og fritid;10900;PENSJONSDEL  KOMMUNALT ANSATTE;206500;UNGDOM OG FRITID METROPOLIS;23149;KAFEDRIFT/KIOSK;;;;;50000
Ungdom og fritid;10990;ARBEIDSGIVERAVGIFT;206500;UNGDOM OG FRITID METROPOLIS;23149;KAFEDRIFT/KIOSK;;;;;58000
Ungdom og fritid;11150;MATVARER;206500;UNGDOM OG FRITID METROPOLIS;23149;KAFEDRIFT/KIOSK;;;;;140000
Ungdom og fritid;11200;ANDRE DRIFTSUTGIFTER;206500;UNGDOM OG FRITID METROPOLIS;23149;KAFEDRIFT/KIOSK;;;;;24000
Ungdom og fritid;12002;ANNET INVENTAR OG UTSTYR;206500;UNGDOM OG FRITID METROPOLIS;23149;KAFEDRIFT/KIOSK;;;;;13000
Ungdom og fritid;12302;VEDLIKEHOLD UTSTYR OG MASKINER;206500;UNGDOM OG FRITID METROPOLIS;23149;KAFEDRIFT/KIOSK;;;;;12000
Ungdom og fritid;14290;MVA SOM GIR RETT TIL MOMSKOMPENSASJON;206500;UNGDOM OG FRITID METROPOLIS;23149;KAFEDRIFT/KIOSK;;;;;1000
Ungdom og fritid;16504;AVGIFTSPL. SALG AV VARER OG TJENESTER;206500;UNGDOM OG FRITID METROPOLIS;23149;KAFEDRIFT/KIOSK;;;;;-225000
Ungdom og fritid;16231;ANDRE AVGIFTSFRIE INNTEKTER;206500;UNGDOM OG FRITID METROPOLIS;23149;KAFEDRIFT/KIOSK;;;;;-12000
Ungdom og fritid;17290;KOMPENSASJON FOR MERVERDIAVGIFT DRIFT;206500;UNGDOM OG FRITID METROPOLIS;23149;KAFEDRIFT/KIOSK;;;;;-1000
Ungdom og fritid;10150;KVELDS-OG NATTILLEGG;206500;UNGDOM OG FRITID METROPOLIS;23163;MEDIESENTER;;;;;24000
Ungdom og fritid;10570;HONORAR;206500;UNGDOM OG FRITID METROPOLIS;23163;MEDIESENTER;;;;;10000
Ungdom og fritid;10100;LØNN FAST ANSATTE;206500;UNGDOM OG FRITID METROPOLIS;23163;MEDIESENTER;;;;;289000
Ungdom og fritid;10400;OVERTID;206500;UNGDOM OG FRITID METROPOLIS;23163;MEDIESENTER;;;;;6000
Ungdom og fritid;10130;LØRDAG-/SØNDAGSTILLEGG;206500;UNGDOM OG FRITID METROPOLIS;23163;MEDIESENTER;;;;;4000
Ungdom og fritid;10900;PENSJONSDEL  KOMMUNALT ANSATTE;206500;UNGDOM OG FRITID METROPOLIS;23163;MEDIESENTER;;;;;35000
Ungdom og fritid;11001;FAGLITTERATUR/AVISER/TIDSSKRIFTER M.M;206500;UNGDOM OG FRITID METROPOLIS;23163;MEDIESENTER;;;;;1000
Ungdom og fritid;11301;TELEFON-/TELEUTGIFTER;206500;UNGDOM OG FRITID METROPOLIS;23163;MEDIESENTER;;;;;4000
Ungdom og fritid;10990;ARBEIDSGIVERAVGIFT;206500;UNGDOM OG FRITID METROPOLIS;23163;MEDIESENTER;;;;;44000
Ungdom og fritid;11052;ARBEIDSMATERIELL PRAKTISKE FAG;206500;UNGDOM OG FRITID METROPOLIS;23163;MEDIESENTER;;;;;5000
Ungdom og fritid;11200;ANDRE DRIFTSUTGIFTER;206500;UNGDOM OG FRITID METROPOLIS;23163;MEDIESENTER;;;;;68000
Ungdom og fritid;11303;DATAKOMMUNIKASJON;206500;UNGDOM OG FRITID METROPOLIS;23163;MEDIESENTER;;;;;3000
Ungdom og fritid;11953;KONTINGENTER;206500;UNGDOM OG FRITID METROPOLIS;23163;MEDIESENTER;;;;;2000
Ungdom og fritid;11957;LISENSER DATAPROGRAMMER, OPPGRADERING/KJØP DATAPROGRAMMER;206500;UNGDOM OG FRITID METROPOLIS;23163;MEDIESENTER;;;;;2000
Ungdom og fritid;12000;KONTORMØBLER;206500;UNGDOM OG FRITID METROPOLIS;23163;MEDIESENTER;;;;;2000
Ungdom og fritid;12002;ANNET INVENTAR OG UTSTYR;206500;UNGDOM OG FRITID METROPOLIS;23163;MEDIESENTER;;;;;20000
Ungdom og fritid;12200;LEIE OG LEASING AV DRIFTSMIDLER;206500;UNGDOM OG FRITID METROPOLIS;23163;MEDIESENTER;;;;;10000
Ungdom og fritid;12302;VEDLIKEHOLD UTSTYR OG MASKINER;206500;UNGDOM OG FRITID METROPOLIS;23163;MEDIESENTER;;;;;30000
Ungdom og fritid;16216;AVGIFTSFRITT SALG AV VARER OG TJENESTER;206500;UNGDOM OG FRITID METROPOLIS;23163;MEDIESENTER;;;;;-30000
Ungdom og fritid;16231;ANDRE AVGIFTSFRIE INNTEKTER;206500;UNGDOM OG FRITID METROPOLIS;23163;MEDIESENTER;;;;;-70000
Ungdom og fritid;16504;AVGIFTSPL. SALG AV VARER OG TJENESTER;206500;UNGDOM OG FRITID METROPOLIS;23163;MEDIESENTER;;;;;-5000
Ungdom og fritid;16507;AVGIFTSPLIKTIG LEIE UTSTYR;206500;UNGDOM OG FRITID METROPOLIS;23163;MEDIESENTER;;;;;-62000
Ungdom og fritid;14290;MVA SOM GIR RETT TIL MOMSKOMPENSASJON;206500;UNGDOM OG FRITID METROPOLIS;23163;MEDIESENTER;;;S100;STRØM;14000
Ungdom og fritid;11801;STRØM;206500;UNGDOM OG FRITID METROPOLIS;23163;MEDIESENTER;;;S100;STRØM;54000
Ungdom og fritid;17290;KOMPENSASJON FOR MERVERDIAVGIFT DRIFT;206500;UNGDOM OG FRITID METROPOLIS;23163;MEDIESENTER;;;S100;STRØM;-14000
Ungdom og fritid;11200;ANDRE DRIFTSUTGIFTER;206500;UNGDOM OG FRITID METROPOLIS;23168;ALLAKTIVITETSHUS;2049;HELGETILBUD I SENTRUM (METROPOLIS);;;420000
Ungdom og fritid;11200;ANDRE DRIFTSUTGIFTER;206500;UNGDOM OG FRITID METROPOLIS;23168;ALLAKTIVITETSHUS;206003;UKM;;;100000
Ungdom og fritid;10100;LØNN FAST ANSATTE;206500;UNGDOM OG FRITID METROPOLIS;23168;ALLAKTIVITETSHUS;;;;;522000
Ungdom og fritid;10130;LØRDAG-/SØNDAGSTILLEGG;206500;UNGDOM OG FRITID METROPOLIS;23168;ALLAKTIVITETSHUS;;;;;40000
Ungdom og fritid;10310;LØNN MIDLERTIDIG STILLING;206500;UNGDOM OG FRITID METROPOLIS;23168;ALLAKTIVITETSHUS;;;;;125000
Ungdom og fritid;10150;KVELDS-OG NATTILLEGG;206500;UNGDOM OG FRITID METROPOLIS;23168;ALLAKTIVITETSHUS;;;;;106000
Ungdom og fritid;11000;KONTORMATERIELL;206500;UNGDOM OG FRITID METROPOLIS;23168;ALLAKTIVITETSHUS;;;;;8000
Ungdom og fritid;11301;TELEFON-/TELEUTGIFTER;206500;UNGDOM OG FRITID METROPOLIS;23168;ALLAKTIVITETSHUS;;;;;34000
Ungdom og fritid;11303;DATAKOMMUNIKASJON;206500;UNGDOM OG FRITID METROPOLIS;23168;ALLAKTIVITETSHUS;;;;;75000
Ungdom og fritid;10570;HONORAR;206500;UNGDOM OG FRITID METROPOLIS;23168;ALLAKTIVITETSHUS;;;;;5000
Ungdom og fritid;10591;FRI TELEFON TREKKPL.GODTGJ. (SJABLON);206500;UNGDOM OG FRITID METROPOLIS;23168;ALLAKTIVITETSHUS;;;;;5000
Ungdom og fritid;10900;PENSJONSDEL  KOMMUNALT ANSATTE;206500;UNGDOM OG FRITID METROPOLIS;23168;ALLAKTIVITETSHUS;;;;;95000
Ungdom og fritid;10990;ARBEIDSGIVERAVGIFT;206500;UNGDOM OG FRITID METROPOLIS;23168;ALLAKTIVITETSHUS;;;;;95000
Ungdom og fritid;11001;FAGLITTERATUR/AVISER/TIDSSKRIFTER M.M;206500;UNGDOM OG FRITID METROPOLIS;23168;ALLAKTIVITETSHUS;;;;;2000
Ungdom og fritid;11052;ARBEIDSMATERIELL PRAKTISKE FAG;206500;UNGDOM OG FRITID METROPOLIS;23168;ALLAKTIVITETSHUS;;;;;10000
Ungdom og fritid;11200;ANDRE DRIFTSUTGIFTER;206500;UNGDOM OG FRITID METROPOLIS;23168;ALLAKTIVITETSHUS;;;;;126000
Ungdom og fritid;11237;MØTEUTGIFTER;206500;UNGDOM OG FRITID METROPOLIS;23168;ALLAKTIVITETSHUS;;;;;2000
Ungdom og fritid;11400;TRYKNINGSUTGIFTER/KOPIERING;206500;UNGDOM OG FRITID METROPOLIS;23168;ALLAKTIVITETSHUS;;;;;10000
Ungdom og fritid;11401;ANNONSER/INFOTILTAK;206500;UNGDOM OG FRITID METROPOLIS;23168;ALLAKTIVITETSHUS;;;;;10000
Ungdom og fritid;11651;KLESGODTGJØRELSE;206500;UNGDOM OG FRITID METROPOLIS;23168;ALLAKTIVITETSHUS;;;;;5000
Ungdom og fritid;11703;BUSS, DROSJE, FERJE, TOG, FLY;206500;UNGDOM OG FRITID METROPOLIS;23168;ALLAKTIVITETSHUS;;;;;3000
Ungdom og fritid;11705;DRIVSTOFF TRANSPORTMIDLER;206500;UNGDOM OG FRITID METROPOLIS;23168;ALLAKTIVITETSHUS;;;;;6000
Ungdom og fritid;11858;BRANNVARSLING/INNBRUDDSALARM;206500;UNGDOM OG FRITID METROPOLIS;23168;ALLAKTIVITETSHUS;;;;;6000
Ungdom og fritid;11900;EKSTERN LEIE AV LOKALER OG GRUNN;206500;UNGDOM OG FRITID METROPOLIS;23168;ALLAKTIVITETSHUS;;;;;200000
Ungdom og fritid;11950;KOMMUNALE AVGIFTER;206500;UNGDOM OG FRITID METROPOLIS;23168;ALLAKTIVITETSHUS;;;;;6000
Ungdom og fritid;11952;ANDRE AVGIFTER GEBYRER;206500;UNGDOM OG FRITID METROPOLIS;23168;ALLAKTIVITETSHUS;;;;;2000
Ungdom og fritid;11956;RENOVASJON CONTAINERE (PRIVATE FIRMA);206500;UNGDOM OG FRITID METROPOLIS;23168;ALLAKTIVITETSHUS;;;;;5000
Ungdom og fritid;11957;LISENSER DATAPROGRAMMER, OPPGRADERING/KJØP DATAPROGRAMMER;206500;UNGDOM OG FRITID METROPOLIS;23168;ALLAKTIVITETSHUS;;;;;8000
Ungdom og fritid;12000;KONTORMØBLER;206500;UNGDOM OG FRITID METROPOLIS;23168;ALLAKTIVITETSHUS;;;;;3000
Ungdom og fritid;12001;EDB-MASKINER, PC, KJØP/LEIE;206500;UNGDOM OG FRITID METROPOLIS;23168;ALLAKTIVITETSHUS;;;;;8000
Ungdom og fritid;12002;ANNET INVENTAR OG UTSTYR;206500;UNGDOM OG FRITID METROPOLIS;23168;ALLAKTIVITETSHUS;;;;;30000
Ungdom og fritid;12200;LEIE OG LEASING AV DRIFTSMIDLER;206500;UNGDOM OG FRITID METROPOLIS;23168;ALLAKTIVITETSHUS;;;;;10000
Ungdom og fritid;12300;VEDLIKEHOLD AV BYGNINGER;206500;UNGDOM OG FRITID METROPOLIS;23168;ALLAKTIVITETSHUS;;;;;144000
Ungdom og fritid;12302;VEDLIKEHOLD UTSTYR OG MASKINER;206500;UNGDOM OG FRITID METROPOLIS;23168;ALLAKTIVITETSHUS;;;;;25000
Ungdom og fritid;14290;MVA SOM GIR RETT TIL MOMSKOMPENSASJON;206500;UNGDOM OG FRITID METROPOLIS;23168;ALLAKTIVITETSHUS;;;;;167000
Ungdom og fritid;15900;AVSKRIVNINGER;206500;UNGDOM OG FRITID METROPOLIS;23168;ALLAKTIVITETSHUS;;;;;27000
Ungdom og fritid;16219;INNTEKTER VED KURS/ARRANGEMENTER;206500;UNGDOM OG FRITID METROPOLIS;23168;ALLAKTIVITETSHUS;;;;;-148000
Ungdom og fritid;16231;ANDRE AVGIFTSFRIE INNTEKTER;206500;UNGDOM OG FRITID METROPOLIS;23168;ALLAKTIVITETSHUS;;;;;-75000
Ungdom og fritid;13809;AVGIFTER BETALT TIL FORETAK;206500;UNGDOM OG FRITID METROPOLIS;23168;ALLAKTIVITETSHUS;;;;;5000
Ungdom og fritid;16302;LEIEINNTEKTER LOKALER;206500;UNGDOM OG FRITID METROPOLIS;23168;ALLAKTIVITETSHUS;;;;;-85000
Ungdom og fritid;17290;KOMPENSASJON FOR MERVERDIAVGIFT DRIFT;206500;UNGDOM OG FRITID METROPOLIS;23168;ALLAKTIVITETSHUS;;;;;-167000
Ungdom og fritid;10310;LØNN MIDLERTIDIG STILLING;206500;UNGDOM OG FRITID METROPOLIS;23168;ALLAKTIVITETSHUS;;;O359;SMÅJOBBSENTRALEN;100000
Ungdom og fritid;11801;STRØM;206500;UNGDOM OG FRITID METROPOLIS;23168;ALLAKTIVITETSHUS;;;S100;STRØM;304000
Ungdom og fritid;17290;KOMPENSASJON FOR MERVERDIAVGIFT DRIFT;206500;UNGDOM OG FRITID METROPOLIS;23168;ALLAKTIVITETSHUS;;;S100;STRØM;-76000
Ungdom og fritid;14290;MVA SOM GIR RETT TIL MOMSKOMPENSASJON;206500;UNGDOM OG FRITID METROPOLIS;23168;ALLAKTIVITETSHUS;;;S100;STRØM;76000
