tailid;intcode;phone;phonecomment;type
26685;+47;800 41 556;;Grønt nummer
26689;+47;22 04 35 00;;Telefon
26698;+47;815 55 045;;Telefon
26699;+47;22 24 90 90;;Telefon
26701;+47;02775;;Telefon
26701;+47;22 24 15 00;fra utlandet;Telefon
26709;+47;55 59 75 00;;Telefon
26713;+47;22 24 90 90;;Telefon
26739;+47;22 98 13 00;;Telefon
26752;+47;55 58 95 95;;Telefon
26758;+47;55 54 12 50;;Telefon
26758;+47;93 08 42 63/ 90 98 14 40;vakttelefon;Telefon
26759;+47;73 59 50 00;;Telefon
26771;+47;22 99 70 00;;Telefon
26776;+47;57 67 60 00;;Telefon
26777;+47;53 49 13 00;;Telefon
26778;+47;70 07 50 00;;Telefon
26779;+47;55 95 90 00;;Telefon
26784;+47;23 35 64 70;;Telefon
26784;+47;934 68 329;;Telefon
26798;+47;23 35 64 70;;Telefon
26798;+47;934 68 329;;Telefon
26840;+47;08700;;Telefon
26877;+47;55 96 58 00;;Telefon
26884;+47;22 96 30 00;;Telefon
26884;+47;820 53 000;korttidsvarsel;Telefon
26884;+47;820 73 000;langtidsvarsel;Telefon
26888;+47;22 24 90 90;;Telefon
26972;+47;69 30 14 30;;Telefon
26973;+47;66 90 90 00;;Telefon
27008;+47;72 49 22 00;;Telefon
27014;+47;37 01 73 00;;Telefon
27015;+47;32 80 85 00;;Telefon
27016;+47;69 19 96 00;;Telefon
27017;+47;69 81 91 00;;Telefon
27018;+47;62 48 90 00;;Telefon
27019;+47;61 12 13 00;;Telefon
27020;+47;33 43 81 00;;Telefon
27021;+47;37 01 30 00;;Telefon
27022;+47;57 73 07 00;;Telefon
27023;+47;57 63 29 00;;Telefon
27025;+47;66 96 90 00;;Telefon
27026;+47;77 62 90 00;;Telefon
27027;+47;02 180;;Telefon
27027;+47;23 46 96 00;mannskap etter 15.35;Telefon
27030;+47;75 01 20 00;;Telefon
27050;+47;23 21 45 00;;Telefon
27052;+47;64 85 60 00;;Telefon
27053;+47;21 04 34 00;;Telefon
27062;+47;22 04 49 50;;Telefon
27067;+47;22 33 14 22;;Telefon
27073;+47;06400;passasjerservice;Telefon
27073;+47;64 81 20 00;;Telefon
27074;+47;88 00 88 45;;Telefon
27090;+47;23 00 29 50;;Telefon
27096;+47;23 10 95 50;;Telefon
27103;+47;22 02 95 00;;Telefon
27103;+47;22 13 90 14;bildetelefon;Telefon
27109;+47;22 99 39 00;;Telefon
27123;+47;67 11 19 00;;Telefon
27125;+47;22 24 90 90;;Telefon
27130;+47;22 24 90 90;;Telefon
27130;+47;930 47 515;Presse;Telefon
27133;+47;22 85 25 00;;Telefon
27141;+47;23 35 50 00;;Telefon
27145;+47;22 24 55 95;;Telefon
27147;+47;22 98 83 60;;Telefon
27151;+47;22 35 01 27;;Telefon
27157;+47;21 02 90 00;;Telefon
27161;+47;23 13 19 60;;Telefon
27170;+47;22 84 29 00;;Telefon
27170;+47;22 84 29 30;;Telefon
27171;+47;51 96 96 00;;Telefon
27175;+47;22 03 27 40;;Telefon
27176;+47;22 84 29 50;;Telefon
27177;+47;24 13 28 50;;Telefon
27178;+47;23 08 05 50;;Telefon
27181;+47;08505;;Telefon
27181;+47;Tlf fra utlandet +47 926 08 505;T;Telefon
27183;+47;22 55 40 40;;Telefon
27193;+47;23 13 32 20;;Telefon
27193;+47;952 00 174;emergencies;Telefon
27197;+47;24 14 91 00;;Telefon
27199;+47;23 36 92 00;;Telefon
27204;+47;22 55 24 48;;Telefon
27204;+47;22 55 24 49;;Telefon
27282;+47;400 04 189;;Telefon
27285;+47;69 26 43 10;fagleder;Telefon
27285;+47;69 26 44 44;;Telefon
27286;+47;22 86 65 00;;Telefon
27287;+47;02 180;;Telefon
27299;+47;57 75 60 55;;Telefon
27365;+977;1 5545 307;;Telefon
27367;+47;57 62 96 60;;Telefon
27367;+47;57 67 96 00;;Telefon
27441;+47;55 55 33 33;;Telefon
27446;+47;51 99 00 00;;Telefon
27482;+47;55 55 33 33;;Telefon
27484;+47;55 55 33 33;;Telefon
27485;+47;55 55 33 33;;Telefon
27521;+47;55 55 33 33;;Telefon
27536;+47;73 58 05 00;;Telefon
27540;+47;55 55 33 33;;Telefon
27543;+47;55 55 33 33;;Telefon
27546;+47;55 55 33 33;;Telefon
27561;+47;32 25 10 00;;Telefon
27562;+47;38 28 20 00;;Telefon
27563;+47;62 95 66 00;;Telefon
27564;+47;38 28 58 00;;Telefon
27565;+47;78 78 20 00;;Telefon
27566;+47;78 45 50 00;;Telefon
27566;+47;"Alta  ""din melding"" til 1980";A;Telefon
27567;+47;05556;;Telefon
27567;+47;55 56 78 15;vaktsentral teknisk;Telefon
27568;+47;67 50 40 50;;Telefon
27570;+47;62 43 40 00;;Telefon
27571;+47;75 03 25 00;;Telefon
27572;+47;56 15 80 00;;Telefon
27573;+47;77 85 90 00;;Telefon
27574;+47;33 08 50 00;;Telefon
27574;+47;800 34 550;beredskap;Telefon
27575;+47;75 55 50 00;;Telefon
27576;+47;51 20 11 00;;Telefon
27577;+47;75 56 90 00;;Telefon
27577;+47;970 10 852;teknisk vakt;Telefon
27578;+47;61 14 15 00;;Telefon
27579;+47;61 26 81 00;;Telefon
27580;+47;32 08 50 00;;Telefon
27581;+47;77 18 52 00;;Telefon
27582;+47;37 18 52 00;;Telefon
27583;+47;64 96 20 00;;Telefon
27584;+47;78 98 53 00;;Telefon
27585;+47;57 66 50 00;;Telefon
27586;+47;71 51 35 00;;Telefon
27587;+47;55 08 10 00;;Telefon
27589;+47;77 72 20 00;;Telefon
27590;+47;56 16 20 00;;Telefon
27612;+47;76 11 50 00;;Telefon
27641;+47;23 08 13 39/40;;Telefon
27681;+47;22 41 95 30;;Telefon
27701;+47;23 31 06 00;;Telefon
27822;+47;22 24 54 51;;Telefon
27885;+47;22 20 19 99;;Telefon
27886;+47;22 36 56 60;;Telefon
27887;+47;22 20 87 37;;Telefon
27888;+47;55 58 96 00;;Telefon
27889;+47;77 64 45 59;;Telefon
27901;+47;23 07 58 40;;Telefon
27901;+47;912 40 312;timebestilling;Telefon
27927;+47;35 57 36 00;døgnvakttelefon;Telefon
27927;+47;35 57 36 00;;Telefon
27935;+47;37 06 26 30;;Telefon
27935;+47;95 29 60 03;døgnvakttelefon;Telefon
27937;+47;23 15 94 60;;Telefon
27939;+47;35 11 38 20;;Telefon
27940;+47;37 06 10 01;Tolketjeneste;Telefon
27940;+47;37 41 91 60;;Telefon
27941;+47;38 53 02 00;;Telefon
27941;+47;480 96 566;Tolketjenesten;Telefon
27949;+47;22 03 26 70;;Telefon
27981;+47;75 42 40 00;;Telefon
27982;+47;23 13 90 00;;Telefon
28041;+47;67 81 51 80;;Telefon
28052;+47;24 11 12 30;;Telefon
28061;+47;21 06 97 00;;Telefon
28061;+47;67 25 80 00;Tolketjeneste;Telefon
28062;+47;21 02 91 33;Tolketjenesten;Telefon
28062;+47;31 02 90 50;;Telefon
28063;+47;21 05 10 00;;Telefon
28065;+47;02030;;Telefon
28065;+47;915 02030;fra utlandet;Telefon
28067;+47;02030;;Telefon
28067;+47;915 02030;fra utlandet;Telefon
28068;+47;02030;;Telefon
28068;+47;915 02030;fra utlandet;Telefon
28101;+47;55 55 33 33;;Telefon
28144;+47;62 02 33 00;;Telefon
28145;+47;53 04 03 00;;Telefon
28146;+47;70 32 19 50;;Telefon
28147;+47;75 42 67 00;;Telefon
28148;+47;74 73 30 30;;Telefon
28149;+47;61 41 80 80;;Telefon
28151;+47;52 04 74 00;;Telefon
28152;+47;57 01 62 70;;Telefon
28153;+47;73 43 84 00;;Telefon
28154;+47;77 28 33 00;;Telefon
28154;+47;77 28 33 50;Tolketjenesten;Telefon
28155;+47;33 51 32 00;;Telefon
28156;+47;69 01 02 20;;Telefon
28201;+47;21 50 20 00;;Telefon
28242;+47;21 60 51 00;;Telefon
28242;+47;993 77 990;vakttelefon;Telefon
28263;+47;22 24 69 01;;Telefon
28264;+47;38 05 83 00;;Telefon
28269;+47;55 10 93 00;;Telefon
28269;+47;970 70 350;døgnvakttelefon;Telefon
28271;+47;78 97 73 33;døgnvakttelefon;Telefon
28271;+47;78 97 73 33;;Telefon
28274;+47;78 42 95 30;døgnvakttelefon;Telefon
28274;+47;78 42 95 30;;Telefon
28275;+47;77 00 27 30;døgnvakttelefon;Telefon
28275;+47;77 00 27 30;;Telefon
28276;+47;77 66 52 40;døgnvakttelefon;Telefon
28276;+47;77 66 52 40;;Telefon
28277;+47;75 50 77 70;;Telefon
28282;+47;91 81 22 00;;Telefon
28282;+47;99 43 52 00;døgnvakttelefon;Telefon
28284;+47;72 56 50 00;;Telefon
28284;+47;91 61 02 88;døgnvakttelefon;Telefon
28286;+47;71 20 65 80;døgnvakttelefon;Telefon
28286;+47;71 20 65 80;;Telefon
28289;+47;57 62 88 60;døgnvakttelefon;Telefon
28289;+47;57 62 88 60;;Telefon
28292;+47;32 80 45 60;;Telefon
28292;+47;48 88 89 88;døgnvakttelefon;Telefon
28294;+47;33 13 45 60;;Telefon
28294;+47;48 15 98 30;døgnvakt;Telefon
28295;+47;22 21 93 00;;Telefon
28295;+47;99 43 52 00;døgnvakttelefon;Telefon
28298;+47;69 10 29 80;;Telefon
28298;+47;97 01 15 00;døgnvakttelefon;Telefon
28301;+47;62 55 53 80;;Telefon
28301;+47;970 70 350;døgnvakttelefon;Telefon
28307;+47;72 56 50 00;;Telefon
28307;+47;91 61 02 88;;Telefon
28308;+47;51 66 06 16;vakttelefon;Telefon
28308;+47;51 68 20 00;;Telefon
28309;+47;61 14 10 00;døgnvakttelefon;Telefon
28309;+47;61 14 10 00;;Telefon
28312;+47;55 69 99 00;;Telefon
28316;+32;0 2 707 6311;;Telefon
28318;+994;12 497 43 25/26/27;;Telefon
28328;+265;1 774 211;;Telefon
28340;+47;02 180;;Telefon
28340;+47;23 42 80 70;;Telefon
28343;+47;23 46 02 95;;Telefon
28344;+47;02 180;;Telefon
28344;+47;23 46 03 50;;Telefon
28357;+47;02 180;;Telefon
28357;+47;23 46 00 10;;Telefon
28360;+47;23 36 08 00;;Telefon
28362;+47;02 180;;Telefon
28362;+47;23 49 10 00;veiledning;Telefon
28364;+47;02 180;;Telefon
28367;+47;02 180;;Telefon
28367;+47;22 67 30 00;tannlegevakt;Telefon
28369;+47;02 180;;Telefon
28369;+47;23 43 72 00;kundesenter;Telefon
28378;+47;76 06 01 00;;Telefon
28379;+47;76 96 80 00;;Telefon
28380;+47;75 12 51 00;;Telefon
28381;+47;75 06 51 00;;Telefon
28382;+47;75 11 51 00;;Telefon
28385;+47;71 12 00 00;;Telefon
28386;+47;71 12 00 00;;Telefon
28387;+47;70 05 82 00;;Telefon
28389;+47;57 64 00 00;;Telefon
28390;+47;57 75 10 00;;Telefon
28397;+47;55 95 83 83;;Telefon
28398;+47;05253;;Telefon
28398;+47;53 46 64 00;;Telefon
28400;+47;0 52 53;;Telefon
28400;+47;52 73 20 00;;Telefon
28401;+47;23 08 32 60;;Telefon
28405;+47;38 32 71 00;;Telefon
28414;+47;33 16 45 00;;Telefon
28419;+47;0 35 25;;Telefon
28420;+47;32 74 97 00;;Telefon
28421;+47;32 11 60 00;;Telefon
28424;+47;06200;;Telefon
28424;+47;61 14 73 00;;Telefon
28426;+47;06200;;Telefon
28429;+47;22 60 33 55;;Telefon
28429;+47;22 69 92 60;;Telefon
28434;+47;06780;;Telefon
28435;+47;06780;;Telefon
28435;+47;915 06780;Fra utlandet;Telefon
28441;+47;63 95 01 00;;Telefon
28466;+47;75 53 40 00;;Telefon
28477;+47;55 36 49 30;;Telefon
28478;+47;55 56 05 80;;Telefon
28485;+47;23 31 70 70;;Telefon
28494;+47;113;;Telefon
28494;+47;22 93 22 93;;Telefon
28494;+47;23 48 70 00;man-fre 8-15.35;Telefon
28520;+47;23 28 08 00;;Telefon
28521;+47;22 59 52 00;;Telefon
28522;+47;38 10 59 50;;Telefon
28535;+47;23 08 07 10;;Telefon
28537;+47;38 12 34 00;;Telefon
28538;+47;55 30 69 60;;Telefon
28539;+47;73 53 85 50;;Telefon
28540;+47;77 00 07 50;;Telefon
28541;+33;(0) 3 88 41 20 18;;Telefon
28543;+47;22 40 27 20;;Telefon
28548;+352;42 10 81;;Telefon
28549;+352;4303-1;;Telefon
28557;+47;55 21 61 00;;Telefon
28567;+47;22 42 43 44;billetter;Telefon
28567;+47;22 47 38 00;;Telefon
28606;+47;78 48 64 93;;Telefon
28606;+47;78 48 69 95;;Telefon
28610;+47;02348;;Telefon
28610;+47;22 18 51 11;;Telefon
28611;+47;23 08 84 70;;Telefon
28614;+47;24 13 10 00;;Telefon
28648;+47;75 42 64 04;;Telefon
28650;+47;75 42 64 04;;Telefon
28692;+47;02 180;;Telefon
28692;+47;815 00 606;Fra utlandet;Telefon
29088;+47;75 42 64 04;;Telefon
29090;+47;55 55 33 33;;Telefon
29091;+47;75 42 64 04;;Telefon
29101;+47;09575;;Telefon
29102;+47;09575;;Telefon
29102;+47;22 95 99 00;;Telefon
29103;+47;09575;;Telefon
29104;+47;09575;;Telefon
29105;+47;09575;;Telefon
29108;+47;55 55 33 33;;Telefon
29110;+47;55 55 33 33;;Telefon
29111;+47;55 55 33 33;;Telefon
29114;+47;55 97 72 60;;Telefon
29115;+47;22 09 18 60;;Telefon
29116;+47;22 40 00 00;;Telefon
29117;+47;22 40 00 00;;Telefon
29135;+47;22 07 70 00;fra utlandet;Telefon
29135;+47;800 80 000;;Telefon
29144;+47;35 00 35 00;;Telefon
29153;+47;02 180;;Telefon
29168;+47;466 15 630;;Telefon
29169;+47;23 30 15 00;;Telefon
29174;+47;33 43 86 00;;Telefon
29174;+47;33 43 86 04;teksttelefon;Telefon
29190;+47;22 90 28 00;;Telefon
29192;+47;62 53 42 40;;Telefon
29194;+47;32 88 90 50;;Telefon
29194;+47;32 88 90 51;teksttelefon;Telefon
29196;+47;35 93 17 50;;Telefon
29199;+47;33 09 91 00;;Telefon
29199;+47;99 09 92  01;teksttelefon;Telefon
29202;+47;23 01 60 30;;Telefon
29211;+47;78 44 61 00;;Telefon
29213;+47;51 83 32 00;;Telefon
29214;+47;22 70 36 34;teksttelefon;Telefon
29214;+47;22 70 37 00;;Telefon
29220;+47;72 87 93 00;;Telefon
29221;+47;23 33 56 00;;Telefon
29222;+47;72 59 65 00;;Telefon
29222;+47;72 59 65 02;teksttelefon;Telefon
29223;+47;55 92 34 00;;Telefon
29225;+47;61 18 85 00;;Telefon
29858;+47;23 18 30 00;;Telefon
29859;+47;73 49 27 50;;Telefon
29866;+47;810 200 50;;Telefon
29872;+47;23 36 41 00;;Telefon
29881;+47;23 08 15 00;;Telefon
29882;+47;57 82 80 00;;Telefon
29882;+47;57 82 80 80;;Telefaks
29882;+47;800 800 40;Hjelpelina for speleavhengige;Grønt nummer
29901;+47;21 08 50 00;;Telefon
29917;+47;75 00 75 00;;Telefon
29921;+47;23 38 13 00;;Telefon
29923;+47;73 55 79 00;;Telefon
29941;+47;22 24 90 90;;Telefon
30061;+47;21 52 97 00;;Telefon
30079;+47;23 24 94 00;;Telefon
30102;+47;07355;;Telefon
30161;+47;815 33 370;;Telefon
30162;+47;22 59 31 50;;Telefon
30181;+47;815 33 370;;Telefon
30203;+47;23 28 42 00;;Telefon
30221;+47;32 11 34 00;;Telefon
30282;+47;37 00 53 30;;Telefon
30343;+47;61 39 22 50;;Telefon
30441;+47;23 06 71 00;;Telefon
30502;+47;51 50 20 00;;Telefon
30605;+47;72 48 38 70;;Telefon
30606;+47;75 04 50 01;;Telefon
30607;+47;78 42 80 00;;Telefon
30608;+47;62 53 90 00;;Telefon
30609;+47;33 34 44 00;;Telefon
30610;+47;77 04 36 00;;Telefon
30611;+47;69 19 83 00;;Telefon
30612;+47;73 19 04 30;;Telefon
30612;+47;800 49 003;;Telefon
30613;+47;38 13 60 00;;Telefon
30614;+47;67 57 60 00;;Telefon
30615;+47;69 81 52 00;;Telefon
30616;+47;57 73 30 60;;Telefon
30617;+47;56 15 21 60;;Telefon
30618;+47;38 28 83 00;;Telefon
30619;+47;71 17 19 50;;Telefon
30620;+47;71 64 40 00;;Telefon
30621;+47;57 63 26 30;;Telefon
30622;+47;63 85 41 10;;Telefon
30623;+47;56 18 12 50;;Telefon
30624;+47;56 16 83 50;;Telefon
30625;+47;75 00 79 99;;Telefon
30627;+47;71 51 39 80;;Telefon
30628;+47;57 69 48 70;;Telefon
30629;+47;76 92 64 00;;Telefon
30629;+47;77 04 36 00;;Telefon
30630;+47;77 72 24 00;;Telefon
30631;+47;35 90 64 00;;Telefon
30632;+47;77 18 67 20;;Telefon
30633;+47;75 69 37 00;;Telefon
30634;+47;77 85 22 40;;Telefon
30635;+47;55 21 84 00;;Telefon
30636;+47;78 98 29 00;;Telefon
30637;+47;75 03 19 20;;Telefon
30638;+47;37 27 89 50;;Telefon
30640;+47;51 89 90 00;;Telefon
30641;+47;72 51 67 00;;Telefon
30642;+47;75 54 58 00;;Telefon
30661;+47;33 34 44 00;;Telefon
30662;+47;57 79 66 30;;Telefon
30664;+47;75 02 40 20;;Telefon
30665;+47;37 93 46 00;;Telefon
30666;+47;37 93 69 00;;Telefon
30667;+47;67 57 60 00;;Telefon
30668;+47;35 90 64 00;;Telefon
30670;+47;77 04 36 00;;Telefon
30671;+47;53 44 84 00;;Telefon
30672;+47;78 98 56 80;;Telefon
30673;+47;61 21 50 70;;Telefon
30674;+47;32 80 55 00;;Telefon
30675;+47;35 90 64 00;;Telefon
30676;+47;77 85 22 40;;Telefon
30677;+47;75 05 90 80;;Telefon
30678;+47;57 86 34 80;;Telefon
30679;+47;71 29 13 60;;Telefon
30680;+47;53 65 15 00;;Telefon
30681;+47;69 81 52 00;;Telefon
30682;+47;62 53 90 00;;Telefon
30683;+47;63 96 92 40;;Telefon
30684;+47;51 89 90 00;;Telefon
30685;+47;62 53 90 00;;Telefon
30686;+47;64 85 16 00;;Telefon
30687;+47;62 45 90 00;;Telefon
30688;+47;53 75 86 00;;Telefon
30689;+47;61 12 18 20;;Telefon
30690;+47;77 04 36 00;;Telefon
30691;+47;37 92 91 80;;Telefon
30692;+47;38 39 58 00;;Telefon
30693;+47;75 64 81 00;;Telefon
30694;+47;56 35 56 70;;Telefon
30695;+47;63 88 87 60;;Telefon
30696;+47;51 71 20 70;;Telefon
30697;+47;53 45 59 00;;Telefon
30698;+47;57 73 99 50;;Telefon
30699;+47;56 31 58 00;;Telefon
30700;+47;77 04 36 00;;Telefon
30701;+47;74 22 12 20;;Telefon
30702;+47;38 32 52 00;;Telefon
30703;+47;32 76 28 80;;Telefon
30704;+47;57 75 88 18;;Telefon
30705;+47;32 05 35 20;;Telefon
30706;+47;62 48 98 50;;Telefon
30707;+47;51 74 32 80;;Telefon
30722;+47;74 12 10 00;;Telefon
30723;+47;69 36 98 00;;Telefon
30725;+47;64 85 16 00;;Telefon
30726;+47;37 23 51 50;;Telefon
30727;+47;74 80 90 90;;Telefon
30728;+47;71 26 67 12;;Telefon
30729;+47;72 46 40 00;;Telefon
30730;+47;53 43 81 00;;Telefon
30731;+47;35 90 64 00;;Telefon
30732;+47;57 72 37 00;;Telefon
30741;+47;78 49 65 00;;Telefon
30742;+47;57 71 86 70;;Telefon
30743;+47;61 24 89 60;;Telefon
30744;+47;75 75 99 00;;Telefon
30745;+47;70 11 87 00;;Telefon
30746;+47;71 29 13 60;;Telefon
30747;+47;63 99 68 40;;Telefon
30748;+47;37 11 98 80;;Telefon
30749;+47;51 61 25 50;;Telefon
30751;+47;61 15 13 00;;Telefon
30753;+47;57 86 86 20;;Telefon
30754;+47;32 02 95 00;;Telefon
30755;+47;61 31 37 37;;Telefon
30756;+47;75 18 30 00;;Telefon
30757;+47;56 53 80 00;;Telefon
30758;+47;77 04 36 00;;Telefon
30758;+47;77 17 27 20;;Telefon
30759;+47;38 13 60 00;;Telefon
30760;+47;74 31 25 80;;Telefon
30761;+47;62 53 90 00;;Telefon
30762;+47;57 78 13 00;;Telefon
30763;+47;77 04 36 00;;Telefon
30764;+47;69 21 43 00;;Telefon
30765;+47;71 55 99 50;;Telefon
30766;+47;62 57 42 70;;Telefon
30767;+47;75 76 57 80;;Telefon
30768;+47;78 42 80 00;;Telefon
30769;+47;70 11 87 00;;Telefon
30770;+47;70 11 87 00;;Telefon
30771;+47;77 04 36 00;;Telefon
30772;+47;78 42 80 00;;Telefon
30773;+47;75 18 30 00;;Telefon
30774;+47;52 86 80 00;;Telefon
30775;+47;72 45 48 60;;Telefon
30776;+47;75 16 39 00;;Telefon
30777;+47;32 02 95 00;;Telefon
30777;+47;32 05 55 11;;Telefon
30779;+47;75 05 90 80;;Telefon
30780;+47;72 44 20 00;;Telefon
30781;+47;35 90 64 00;;Telefon
30782;+47;51 75 44 80;;Telefon
30783;+47;69 81 52 00;;Telefon
30784;+47;52 75 48 00;;Telefon
30785;+47;33 34 44 00;;Telefon
30786;+47;32 09 56 56;;Telefon
30787;+47;32 10 32 10;;Telefon
30788;+47;33 34 44 00;;Telefon
30789;+47;72 40 53 40;;Telefon
30790;+47;57 87 36 80;;Telefon
30791;+47;63 96 92 40;;Telefon
30792;+47;31 29 64 00;;Telefon
30793;+47;69 37 40 40;;Telefon
30795;+47;57 78 95 60;;Telefon
30796;+47;38 34 97 00;;Telefon
30797;+47;57 71 45 70;;Telefon
30798;+47;74 28 24 60;;Telefon
30799;+47;51 79 87 70;;Telefon
30800;+47;77 04 36 00;;Telefon
30800;+47;77 09 93 50;;Telefon
30801;+47;74 15 43 30;;Telefon
30802;+47;38 15 28 50;;Telefon
30803;+47;61 31 53 00;;Telefon
30804;+47;53 65 15 00;;Telefon
30805;+47;57 72 63 70;;Telefon
30806;+47;78 46 99 00;;Telefon
30821;+47;40 61 82 00;;Telefon
30822;+47;77 66 57 50;;Telefon
30823;+47;52 85 64 00;;Telefon
30824;+47;78 42 80 00;;Telefon
30825;+47;51 78 66 50;;Telefon
30826;+47;72 83 46 80;;Telefon
30827;+47;32 80 55 00;;Telefon
30828;+47;62 53 90 00;;Telefon
30829;+47;35 90 64 00;;Telefon
30830;+47;38 13 60 00;;Telefon
30830;+47;38 13 63 80;;Telefon
30831;+47;71 58 90 00;;Telefon
30832;+47;32 14 84 80;;Telefon
30833;+47;78 42 80 00;;Telefon
30834;+47;56 55 35 00;;Telefon
30835;+47;38 35 84 70;;Telefon
30836;+47;53 48 38 00;;Telefon
30837;+47;35 90 64 00;;Telefon
30838;+47;51 72 29 00;;Telefon
30839;+47;77 04 36 00;;Telefon
30840;+47;77 76 43 00;;Telefon
30841;+47;77 71 58 00;;Telefon
30842;+47;33 34 44 00;;Telefon
30843;+47;33 34 44 00;;Telefon
30861;+47;77 04 36 00;;Telefon
30861;+47;77 17 27 20;;Telefon
30862;+47;78 49 90 00;;Telefon
30863;+47;57 65 60 40;;Telefon
30864;+47;75 04 50 01;;Telefon
30865;+47;74 39 90 00;;Telefon
30866;+47;74 85 42 50;;Telefon
30867;+47;77 85 22 40;;Telefon
30868;+47;61 21 50 70;;Telefon
30869;+47;74 08 39 40;;Telefon
30870;+47;32 22 98 40;;Telefon
30871;+47;74 34 30 10;;Telefon
30872;+47;61 05 30 00;;Telefon
30873;+47;37 26 86 60;;Telefon
30874;+47;38 25 54 00;;Telefon
30875;+47;56 35 56 70;;Telefon
30876;+47;61 21 29 50;;Telefon
30877;+47;78 42 80 00;;Telefon
30878;+47;51 40 55 50;;Telefon
30879;+47;61 31 37 37;;Telefon
30880;+47;75 08 80 59;;Telefon
30881;+47;57 68 22 20;;Telefon
30882;+47;38 34 26 50;;Telefon
30883;+47;77 71 58 00;;Telefon
30884;+47;57 66 99 00;;Telefon
30885;+47;77 04 36 00;;Telefon
30886;+47;67 91 38 00;;Telefon
30887;+47;62 57 42 70;;Telefon
30888;+47;73 97 38 00;;Telefon
30889;+47;38 13 60 00;;Telefon
30890;+47;69 81 45 00;;Telefon
30891;+47;916 07 060;;Telefon
30892;+47;56 16 31 80;;Telefon
30893;+47;56 35 56 70;;Telefon
30894;+47;72 49 57 80;;Telefon
30895;+47;72 87 83 30;;Telefon
30902;+47;75 71 95 00;;Telefon
30903;+47;74 81 34 70;;Telefon
30904;+47;71 17 19 50;;Telefon
30905;+47;72 43 30 00;;Telefon
30906;+47;56 35 56 70;;Telefon
30908;+47;32 78 29 60;;Telefon
30909;+47;71 58 90 00;;Telefon
30910;+47;77 04 36 00;;Telefon
30911;+47;69 20 55 00;;Telefon
30913;+47;77 83 89 60;;Telefon
30915;+47;78 42 80 00;;Telefon
30916;+47;74 27 86 50;;Telefon
30917;+47;74 21 20 00;;Telefon
30918;+47;74 31 25 80;;Telefon
30919;+47;63 99 68 40;;Telefon
30920;+47;77 04 36 00;;Telefon
30921;+47;57 72 37 00;;Telefon
30922;+47;32 27 45 00;;Telefon
30923;+47;32 07 26 50;;Telefon
30924;+47;63 94 46 00;;Telefon
30925;+47;75 11 27 00;;Telefon
30926;+47;64 85 16 00;;Telefon
30927;+47;78 95 97 60;;Telefon
30928;+47;71 23 14 70;;Telefon
30929;+47;35 90 64 00;;Telefon
30930;+47;67 06 84 70;;Telefon
30932;+47;35 90 64 00;;Telefon
30933;+47;61 36 64 00;;Telefon
30934;+47;70 11 87 00;;Telefon
30936;+47;61 05 32 10;;Telefon
30937;+47;78 40 28 00;;Telefon
30937;+47;78 42 80 00;;Telefon
30938;+47;62 53 90 00;;Telefon
30939;+47;61 11 26 50;;Telefon
30940;+47;77 76 43 00;;Telefon
30941;+47;32 74 25 70;;Telefon
30942;+47;35 90 64 00;;Telefon
30943;+47;74 12 10 00;;Telefon
30944;+47;33 34 44 00;;Telefon
30945;+47;53 65 15 00;;Telefon
30946;+47;72 40 48 30;;Telefon
30947;+47;64 85 16 00;;Telefon
30948;+47;72 48 38 70;;Telefon
30950;+47;56 30 39 00;;Telefon
30951;+47;72 57 81 00;;Telefon
30952;+47;21 01 47 00;;Telefon
30953;+47;56 19 45 00;;Telefon
30954;+47;74 28 24 60;;Telefon
30955;+47;78 42 80 00;;Telefon
30956;+47;35 90 64 00;;Telefon
30957;+47;56 35 56 70;;Telefon
30958;+47;69 22 66 30;;Telefon
30959;+47;75 14 33 00;;Telefon
30960;+47;51 41 23 30;;Telefon
30961;+47;71 22 47 60;;Telefon
30962;+47;33 34 44 00;;Telefon
30963;+47;62 53 90 00;;Telefon
30964;+47;72 42 82 60;;Telefon
30965;+47;51 72 29 00;;Telefon
30966;+47;71 65 87 50;;Telefon
30967;+47;61 05 32 10;;Telefon
30968;+47;32 10 32 10;;Telefon
30969;+47;73 85 61 00;;Telefon
30970;+47;37 14 98 00;;Telefon
30971;+47;72 57 81 00;;Telefon
30972;+47;32 74 89 80;;Telefon
30973;+47;69 29 58 00;;Telefon
30974;+47;63 88 87 60;;Telefon
30975;+47;75 09 89 20;;Telefon
30977;+47;72 41 97 40;;Telefon
30978;+47;76 09 80 00;;Telefon
30979;+47;31 29 64 00;;Telefon
30980;+47;74 31 25 80;;Telefon
30981;+47;69 29 58 00;;Telefon
30982;+47;77 04 36 00;;Telefon
30982;+47;77 17 27 20;;Telefon
30983;+47;75 69 37 00;;Telefon
30984;+47;56 55 35 00;;Telefon
30985;+47;33 78 54 00;;Telefon
30986;+47;70 11 87 00;;Telefon
30987;+47;33 34 44 00;;Telefon
30988;+47;51 68 40 00;;Telefon
30989;+47;71 17 19 50;;Telefon
30990;+47;69 11 33 00;;Telefon
30991;+47;52 78 55 77;;Telefon
30992;+47;35 90 64 00;;Telefon
30993;+47;61 23 55 00;;Telefon
30994;+47;73 81 69 20;;Telefon
30995;+47;57 85 94 80;;Telefon
30996;+47;35 90 64 00;;Telefon
30997;+47;32 71 23 60;;Telefon
30998;+47;35 90 64 00;;Telefon
